"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",2,,1,1,,
"Ocupación no especificada (035)",164,1,55,60,33,15
,,,,,,
"URBANA (036)",7999,83,2397,3132,1918,469
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",21,,2,6,12,1
"Profes., científicos e intelectuales (038)",641,,100,326,209,6
"Técnicos de nivel medio y trab. asimilados (039)",351,1,79,168,87,16
"Jefes y empleados de oficina (040)",407,,166,164,76,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1415,10,393,565,344,103
"Agricult. trabaj. calif.agrop. y pesqueros (042)",979,3,212,369,287,108
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",618,7,202,241,145,23
"Obreros construc., conf., papel, fab., instr. (044)",1147,3,448,440,225,31
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2072,57,683,709,460,163
"Otra (046)",43,,7,28,8,
"Ocupación no especificada (047)",305,2,105,116,65,17
"Hombres (048)",5449,56,1667,2066,1315,345
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",17,,1,5,10,1
"Profes., científicos e intelectuales (050)",316,,46,147,120,3
"Técnicos de nivel medio y trab. asimilados (051)",229,1,53,109,53,13
"Jefes y empleados de oficina (052)",211,,74,87,49,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",575,7,164,217,139,48
"Agricult. trabaj. calif.agrop. y pesqueros (054)",924,3,194,346,276,105
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",497,4,160,195,116,22
"Obreros construc., conf., papel, fab., instr. (056)",1119,3,438,425,223,30
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1339,37,460,443,285,114
"Otra (058)",41,,6,27,8,
"Ocupación no especificada (059)",181,1,71,65,36,8
"Mujeres (060)",2550,27,730,1066,603,124
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,1,1,2,
"Profes., científicos e intelectuales (062)",325,,54,179,89,3
"Técnicos de nivel medio y trab. asimilados (063)",122,,26,59,34,3
"Jefes y empleados de oficina (064)",196,,92,77,27,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",840,3,229,348,205,55
"Agricult. trabaj. calif.agrop. y pesqueros (066)",55,,18,23,11,3
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",121,3,42,46,29,1
"Obreros construc., conf., papel, fab., instr. (068)",28,,10,15,2,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",733,20,223,266,175,49
"Otra (070)",2,,1,1,,
"Ocupación no especificada (071)",124,1,34,51,29,9
,,,,,,
"RURAL (072)",2486,30,859,785,601,211
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,,,2,
"Profes., científicos e intelectuales (074)",69,,12,39,18,
"Técnicos de nivel medio y trab. asimilados (075)",9,,2,4,3,
"Jefes y empleados de oficina (076)",12,,3,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",83,,17,36,25,5
"Agricult. trabaj. calif.agrop. y pesqueros (078)",969,1,187,306,323,152
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",91,,45,29,17,
"Obreros construc., conf., papel, fab., instr. (080)",140,4,54,51,25,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1069,25,518,305,180,41
"Ocupación no especificada (083)",42,,21,9,5,7
"Hombres (084)",2098,21,730,642,518,187
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,,,2,
"Profes., científicos e intelectuales (086)",25,,1,14,10,
"Técnicos de nivel medio y trab. asimilados (087)",6,,1,3,2,
"Jefes y empleados de oficina (088)",8,,2,4,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",34,,10,15,9,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",926,1,178,291,312,144
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",88,,43,28,17,
"Obreros construc., conf., papel, fab., instr. (092)",128,2,51,45,24,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",879,18,444,242,139,36
"Ocupación no especificada (095)",2,,,,1,1
"Mujeres (096)",388,9,129,143,83,24
"Profes., científicos e intelectuales (098)",44,,11,25,8,
"Técnicos de nivel medio y trab. asimilados (099)",3,,1,1,1,
"Jefes y empleados de oficina (100)",4,,1,2,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",49,,7,21,16,5
"Agricult. trabaj. calif.agrop. y pesqueros (102)",43,,9,15,11,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",3,,2,1,,
"Obreros construc., conf., papel, fab., instr. (104)",12,2,3,6,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",190,7,74,63,41,5
"Ocupación no especificada (107)",40,,21,9,4,6
