"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (104)",190,45,15,52,2,67,6,3
"Profes., científicos e intelectuales (106)",43,39,,3,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",2,2,,,,,,
"Jefes y empleados de oficina (108)",1,1,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",18,3,,13,,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",33,,,31,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",82,,14,2,,60,6,
"Ocupaciñn no especificada (115)",6,,1,1,,4,,
"Desocupado (116)",3,,,,,,,3
