"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (150)",84,,1,1,2,,,,63,17,,,
"Intermediación financiera (151)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",10,,2,,3,,,,1,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",83,12,1,4,15,,,,3,47,1,,
"Enseñanza (154)",269,2,263,1,2,,,,,1,,,
"Servicios sociales y de salud (155)",39,,16,23,,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",117,,,9,3,,,,,105,,,
"Hogares privados con servicio doméstico (157)",380,,,,,,,,,380,,,
"Actividad economica no especificada (159)",566,,1,,1,,,,,,,564,
"Desocupado (160)",947,,,,,,,,,,,,947
"Hombres (161)",14307,13,156,37,21,107,8749,144,190,3965,1,208,716
"Agric., ganadería, caza y silvicultura (162)",12320,,1,5,,,8749,1,2,3562,,,
"Explotación de minas y canteras (164)",27,,,,,,,9,,18,,,
"Industrias manufactureras (165)",128,,1,,,,,118,8,1,,,
"Suministro de electricidad, gas y agua (166)",6,,,1,,,,4,1,,,,
"Construcción (167)",298,,,1,1,,,2,112,182,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",156,,,3,,99,,10,1,43,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",11,,,1,,1,,8,,1,,,
"Comercio al por mayor (170)",10,,,,,10,,,,,,,
"Comercio al por menor (171)",135,,,2,,88,,2,1,42,,,
"Hoteles y restaurantes (172)",16,,,,1,8,,,,7,,,
"Trans., almac. y comunicaciones (173)",80,,1,1,1,,,,62,15,,,
"Intermediación financiera (174)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",8,,1,,3,,,,1,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",74,12,1,3,13,,,,3,41,1,,
"Enseñanza (177)",150,1,146,1,1,,,,,1,,,
"Servicios sociales y de salud (178)",16,,4,12,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",84,,,9,1,,,,,74,,,
"Hogares privados con servicio doméstico (180)",18,,,,,,,,,18,,,
"Actividad economica no especificada (182)",209,,1,,,,,,,,,208,
"Desocupado (183)",716,,,,,,,,,,,,716
"Mujeres (184)",3055,1,130,18,7,221,298,553,227,1013,,356,231
"Agric., ganadería, caza y silvicultura (185)",873,,,,,,298,,,575,,,
"Industrias manufactureras (188)",782,,,,,2,,553,226,1,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",113,,,6,,92,,,,15,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",111,,,6,,90,,,,15,,,
"Hoteles y restaurantes (195)",146,,,,,127,,,,19,,,
"Trans., almac. y comunicaciones (196)",4,,,,1,,,,1,2,,,
"Activid.inmobil., empres. y alquileres (198)",2,,1,,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",9,,,1,2,,,,,6,,,
"Enseñanza (200)",119,1,117,,1,,,,,,,,
"Servicios sociales y de salud (201)",23,,12,11,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",33,,,,2,,,,,31,,,
"Hogares privados con servicio doméstico (203)",362,,,,,,,,,362,,,
"Actividad economica no especificada (205)",357,,,,1,,,,,,,356,
"Desocupado (206)",231,,,,,,,,,,,,231
