"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Profes., científicos e intelectuales (093)",144,124,,16,3,1,,
"Técnicos de nivel medio y trab. asimilados (094)",67,37,,27,1,2,,
"Jefes y empleados de oficina (095)",44,44,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",382,91,3,260,4,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",14674,,,14175,499,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",689,,133,545,4,7,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1305,69,354,851,12,19,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",8566,58,4591,174,1,3697,45,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",85,2,12,59,2,10,,
"Desocupado (103)",1194,,,,,,,1194
"Mujeres (104)",6338,325,707,2534,105,1786,395,486
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",144,134,,9,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",36,27,,7,2,,,
"Jefes y empleados de oficina (108)",43,42,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",629,66,9,484,6,64,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1273,,,1186,87,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",282,,11,252,5,14,,
"Obreros construc.,conf.,papel, fab., instr. (112)",29,,2,25,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",3111,33,678,437,2,1566,395,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",300,18,7,133,2,140,,
"Desocupado (116)",486,,,,,,,486
