"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",151,18,93,33,3,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",732,35,577,3,,113,4,
"Otra (101)",9,9,,,,,,
"Ocupaciñn no especificada (102)",13,2,9,1,,1,,
"Desocupado (103)",23,,,,,,,23
"Mujeres (104)",739,104,171,197,38,193,4,32
"Profes., científicos e intelectuales (106)",21,19,,1,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",15,15,,,,,,
"Jefes y empleados de oficina (108)",37,37,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",52,10,4,32,3,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",167,,,133,34,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",10,,6,3,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",24,,4,12,,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",368,17,154,16,,177,4,
"Ocupaciñn no especificada (115)",13,6,3,,1,3,,
"Desocupado (116)",32,,,,,,,32
