"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Explotación de minas y canteras (141)",523,,35,31,28,2,,325,36,66,,,
"Industrias manufactureras (142)",195,,6,9,6,1,,153,12,8,,,
"Suministro de electricidad, gas y agua (143)",10,,,,,,,,8,2,,,
"Construcción (144)",256,,1,2,3,,,9,123,118,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",331,,6,17,8,207,,28,2,63,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",29,,,3,,5,,20,1,,,,
"Comercio al por mayor (147)",20,,1,2,5,10,,,,2,,,
"Comercio al por menor (148)",282,,5,12,3,192,,8,1,61,,,
"Hoteles y restaurantes (149)",122,3,3,4,5,73,,,,34,,,
"Trans., almac. y comunicaciones (150)",177,,2,7,5,2,,1,143,17,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",108,,24,20,11,15,,,12,26,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",67,7,6,4,19,,,2,,15,14,,
"Enseñanza (154)",138,,129,1,3,,,,,5,,,
"Servicios sociales y de salud (155)",79,,30,41,1,2,,,1,4,,,
"Otras activ. serv.comun.soc y personales (156)",78,,2,10,2,9,,4,4,47,,,
"Hogares privados con servicio doméstico (157)",60,,,,,,,,,60,,,
"Actividad economica no especificada (159)",181,,1,,5,,,,,,,175,
"Desocupado (160)",195,,,,,,,,,,,,195
"Hombres (161)",7689,7,131,136,60,108,3056,451,336,3182,14,68,140
"Agric., ganadería, caza y silvicultura (162)",5949,,7,34,1,,3042,,11,2854,,,
"Pesca (163)",16,,,,,,14,,,2,,,
"Explotación de minas y canteras (164)",508,,29,30,25,2,,322,36,64,,,
"Industrias manufactureras (165)",116,,4,4,4,,,89,7,8,,,
"Suministro de electricidad, gas y agua (166)",10,,,,,,,,8,2,,,
"Construcción (167)",236,,1,2,2,,,8,120,103,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",128,,1,9,3,59,,26,2,28,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",27,,,3,,4,,19,1,,,,
"Comercio al por mayor (170)",13,,,1,3,7,,,,2,,,
"Comercio al por menor (171)",88,,1,5,,48,,7,1,26,,,
"Hoteles y restaurantes (172)",55,3,1,2,1,30,,,,18,,,
"Trans., almac. y comunicaciones (173)",163,,1,6,5,1,,1,136,13,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",85,,16,15,6,14,,,11,23,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",52,4,5,3,10,,,2,,14,14,,
"Enseñanza (177)",52,,46,1,1,,,,,4,,,
"Servicios sociales y de salud (178)",44,,19,23,,,,,1,1,,,
"Otras activ. serv.comun.soc y personales (179)",53,,1,7,1,2,,3,4,35,,,
"Hogares privados con servicio doméstico (180)",13,,,,,,,,,13,,,
"Actividad economica no especificada (182)",68,,,,,,,,,,,68,
"Desocupado (183)",140,,,,,,,,,,,,140
"Mujeres (184)",4025,3,124,50,40,203,876,71,16,2480,,107,55
"Agric., ganadería, caza y silvicultura (185)",3228,,3,6,2,,876,,,2341,,,
"Explotación de minas y canteras (187)",15,,6,1,3,,,3,,2,,,
"Industrias manufactureras (188)",79,,2,5,2,1,,64,5,,,,
"Construcción (190)",20,,,,1,,,1,3,15,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",203,,5,8,5,148,,2,,35,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,1,,1,,,,,
"Comercio al por mayor (193)",7,,1,1,2,3,,,,,,,
"Comercio al por menor (194)",194,,4,7,3,144,,1,,35,,,
"Hoteles y restaurantes (195)",67,,2,2,4,43,,,,16,,,
"Trans., almac. y comunicaciones (196)",14,,1,1,,1,,,7,4,,,
"Activid.inmobil., empres. y alquileres (198)",23,,8,5,5,1,,,1,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",15,3,1,1,9,,,,,1,,,
"Enseñanza (200)",86,,83,,2,,,,,1,,,
"Servicios sociales y de salud (201)",35,,11,18,1,2,,,,3,,,
"Otras activ. serv.comun.soc y personales (202)",25,,1,3,1,7,,1,,12,,,
"Hogares privados con servicio doméstico (203)",47,,,,,,,,,47,,,
"Actividad economica no especificada (205)",113,,1,,5,,,,,,,107,
"Desocupado (206)",55,,,,,,,,,,,,55
