"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",5262,2866,2396,3535,1817,1718,1727,1049,678
"35 años (046)",1130,587,543,768,376,392,362,211,151
"36 años (047)",1057,595,462,686,369,317,371,226,145
"37 años (048)",1102,595,507,763,379,384,339,216,123
"38 años (049)",988,547,441,672,359,313,316,188,128
"39 años (050)",985,542,443,646,334,312,339,208,131
"De 40 a 44 años (051)",4410,2465,1945,2979,1579,1400,1431,886,545
"40 años (052)",1180,668,512,810,429,381,370,239,131
"41 años (053)",699,391,308,460,241,219,239,150,89
"42 años (054)",977,553,424,644,341,303,333,212,121
"43 años (055)",763,432,331,502,273,229,261,159,102
"44 años (056)",791,421,370,563,295,268,228,126,102
"De 45 a 49 años (057)",3670,2038,1632,2506,1318,1188,1164,720,444
"45 años (058)",816,463,353,565,315,250,251,148,103
"46 años (059)",690,361,329,466,228,238,224,133,91
"47 años (060)",813,442,371,559,280,279,254,162,92
"48 años (061)",709,415,294,475,267,208,234,148,86
"49 años (062)",642,357,285,441,228,213,201,129,72
"De 50 a 54 años (063)",3168,1656,1512,2141,1070,1071,1027,586,441
"50 años (064)",805,438,367,545,279,266,260,159,101
"51 años (065)",484,247,237,325,160,165,159,87,72
"52 años (066)",692,358,334,462,236,226,230,122,108
"53 años (067)",595,315,280,398,199,199,197,116,81
"54 años (068)",592,298,294,411,196,215,181,102,79
"De 55 a 59 años (069)",2471,1285,1186,1742,859,883,729,426,303
"55 años (070)",582,300,282,399,192,207,183,108,75
"56 años (071)",520,270,250,373,184,189,147,86,61
"57 años (072)",553,268,285,407,188,219,146,80,66
"58 años (073)",437,248,189,301,165,136,136,83,53
"59 años (074)",379,199,180,262,130,132,117,69,48
"De 60 a 64 años (075)",2150,1059,1091,1467,690,777,683,369,314
"60 años (076)",671,316,355,432,192,240,239,124,115
"61 años (077)",314,160,154,218,105,113,96,55,41
"62 años (078)",433,216,217,310,149,161,123,67,56
"63 años (079)",405,201,204,291,135,156,114,66,48
"64 años (080)",327,166,161,216,109,107,111,57,54
"De 65 y más años (081)",5727,2915,2812,3963,1996,1967,1764,919,845
"65 años (082)",482,256,226,327,170,157,155,86,69
"66 años (083)",320,157,163,219,111,108,101,46,55
"67 años (084)",420,203,217,287,135,152,133,68,65
"68 años (085)",324,170,154,214,116,98,110,54,56
"69 años (086)",232,135,97,160,77,83,72,58,14
"70 años (087)",407,222,185,285,163,122,122,59,63
"71 años (088)",222,129,93,159,89,70,63,40,23
"72 años (089)",309,158,151,212,107,105,97,51,46
"73 años (090)",210,89,121,152,65,87,58,24,34
"74 años (091)",263,141,122,183,99,84,80,42,38
"75 años (092)",328,162,166,229,105,124,99,57,42
"76 años (093)",256,132,124,181,93,88,75,39,36
"77 años (094)",243,137,106,162,89,73,81,48,33
"78 años (095)",216,104,112,157,76,81,59,28,31
"79 años (096)",172,88,84,121,63,58,51,25,26
"80 años (097)",206,111,95,139,75,64,67,36,31
"81 años (098)",108,60,48,68,33,35,40,27,13
"82 años (099)",145,76,69,98,53,45,47,23,24
"83 años (100)",119,46,73,79,30,49,40,16,24
"84 años (101)",112,53,59,80,34,46,32,19,13
"85 años (102)",119,51,68,87,40,47,32,11,21
"86 años (103)",107,51,56,74,32,42,33,19,14
"87 años (104)",87,35,52,62,26,36,25,9,16
"88 años (105)",79,44,35,57,35,22,22,9,13
"89 años (106)",52,22,30,36,17,19,16,5,11
"90 años (107)",65,32,33,52,25,27,13,7,6
"91 años (108)",17,9,8,10,6,4,7,3,4
"92 años (109)",22,7,15,18,7,11,4,,4
"93 años (110)",14,7,7,10,4,6,4,3,1
"94 años (111)",13,8,5,7,5,2,6,3,3
"95 años (112)",15,4,11,10,4,6,5,,5
"96 años (113)",11,2,9,6,1,5,5,1,4
"97 años (114)",12,3,9,8,2,6,4,1,3
"98 y más años (115)",20,11,9,14,9,5,6,2,4
