"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",300,173,127,80,42,38,220,131,89
"37 años (048)",318,185,133,98,46,52,220,139,81
"38 años (049)",312,180,132,97,51,46,215,129,86
"39 años (050)",294,168,126,94,48,46,200,120,80
"De 40 a 44 años (051)",1327,743,584,391,217,174,936,526,410
"40 años (052)",371,210,161,119,66,53,252,144,108
"41 años (053)",194,121,73,55,34,21,139,87,52
"42 años (054)",289,151,138,78,43,35,211,108,103
"43 años (055)",240,125,115,67,40,27,173,85,88
"44 años (056)",233,136,97,72,34,38,161,102,59
"De 45 a 49 años (057)",1181,655,526,334,174,160,847,481,366
"45 años (058)",278,160,118,79,42,37,199,118,81
"46 años (059)",231,118,113,63,31,32,168,87,81
"47 años (060)",262,151,111,81,48,33,181,103,78
"48 años (061)",244,140,104,64,29,35,180,111,69
"49 años (062)",166,86,80,47,24,23,119,62,57
"De 50 a 54 años (063)",941,475,466,274,135,139,667,340,327
"50 años (064)",241,112,129,77,40,37,164,72,92
"51 años (065)",125,67,58,28,13,15,97,54,43
"52 años (066)",222,115,107,64,33,31,158,82,76
"53 años (067)",160,84,76,48,23,25,112,61,51
"54 años (068)",193,97,96,57,26,31,136,71,65
"De 55 a 59 años (069)",831,448,383,229,112,117,602,336,266
"55 años (070)",205,118,87,56,28,28,149,90,59
"56 años (071)",180,103,77,44,21,23,136,82,54
"57 años (072)",153,76,77,39,19,20,114,57,57
"58 años (073)",190,97,93,55,26,29,135,71,64
"59 años (074)",103,54,49,35,18,17,68,36,32
"De 60 a 64 años (075)",681,327,354,175,83,92,506,244,262
"60 años (076)",215,102,113,50,24,26,165,78,87
"61 años (077)",79,46,33,26,15,11,53,31,22
"62 años (078)",132,63,69,39,13,26,93,50,43
"63 años (079)",112,57,55,33,19,14,79,38,41
"64 años (080)",143,59,84,27,12,15,116,47,69
"De 65 y más años (081)",2607,1222,1385,673,303,370,1934,919,1015
"65 años (082)",179,83,96,37,18,19,142,65,77
"66 años (083)",131,67,64,31,15,16,100,52,48
"67 años (084)",148,64,84,39,13,26,109,51,58
"68 años (085)",161,71,90,50,24,26,111,47,64
"69 años (086)",109,53,56,35,16,19,74,37,37
"70 años (087)",215,90,125,66,29,37,149,61,88
"71 años (088)",59,32,27,19,9,10,40,23,17
"72 años (089)",168,88,80,47,21,26,121,67,54
"73 años (090)",115,54,61,34,15,19,81,39,42
"74 años (091)",109,46,63,32,14,18,77,32,45
"75 años (092)",151,77,74,30,14,16,121,63,58
"76 años (093)",90,44,46,26,16,10,64,28,36
"77 años (094)",82,55,27,19,14,5,63,41,22
"78 años (095)",135,63,72,28,12,16,107,51,56
"79 años (096)",64,23,41,18,9,9,46,14,32
"80 años (097)",145,68,77,31,13,18,114,55,59
"81 años (098)",50,30,20,6,5,1,44,25,19
"82 años (099)",72,39,33,17,8,9,55,31,24
"83 años (100)",47,27,20,17,8,9,30,19,11
"84 años (101)",50,18,32,16,6,10,34,12,22
"85 años (102)",62,28,34,10,4,6,52,24,28
"86 años (103)",48,15,33,10,5,5,38,10,28
"87 años (104)",39,18,21,11,6,5,28,12,16
"88 años (105)",32,16,16,11,3,8,21,13,8
"89 años (106)",20,9,11,4,1,3,16,8,8
"90 años (107)",42,22,20,4,2,2,38,20,18
"91 años (108)",5,2,3,1,,1,4,2,2
"92 años (109)",13,4,9,3,2,1,10,2,8
"93 años (110)",5,1,4,1,,1,4,1,3
"94 años (111)",7,3,4,3,,3,4,3,1
"95 años (112)",10,1,9,2,,2,8,1,7
"96 años (113)",11,5,6,3,1,2,8,4,4
"97 años (114)",5,,5,3,,3,2,,2
"98 y más años (115)",28,6,22,9,,9,19,6,13
