"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2496,,,2473,23,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",326,,258,59,,9,,
"Obreros construc.,conf.,papel, fab., instr. (099)",352,81,159,107,2,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2384,39,1061,23,,1256,5,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",65,9,20,29,1,6,,
"Desocupado (103)",261,,,,,,,261
"Mujeres (104)",1880,174,356,592,16,617,51,74
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",103,93,,9,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",28,23,,3,2,,,
"Jefes y empleados de oficina (108)",16,16,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",114,17,4,85,,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",392,,1,381,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",51,,17,26,,8,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",981,18,330,39,,543,51,
"Ocupación no especificada (115)",119,6,4,48,3,58,,
"Desocupado (116)",74,,,,,,,74
