"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",2924,165,705,1056,723,275
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",26,,2,17,5,2
"Profes., científicos e intelectuales (038)",358,,53,227,78,
"Técnicos de nivel medio y trab. asimilados (039)",72,,26,32,13,1
"Jefes y empleados de oficina (040)",86,,18,48,19,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",258,12,62,109,58,17
"Agricult. trabaj. calif.agrop. y pesqueros (042)",869,25,151,238,285,170
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",85,1,34,29,19,2
"Obreros construc., conf., papel, fab., instr. (044)",113,,30,51,29,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",982,127,306,277,197,75
"Otra (046)",18,,8,10,,
"Ocupación no especificada (047)",57,,15,18,20,4
"Hombres (048)",1673,75,426,574,442,156
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",23,,2,14,5,2
"Profes., científicos e intelectuales (050)",156,,16,92,48,
"Técnicos de nivel medio y trab. asimilados (051)",40,,17,12,10,1
"Jefes y empleados de oficina (052)",39,,10,20,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",74,1,18,31,20,4
"Agricult. trabaj. calif.agrop. y pesqueros (054)",600,9,97,173,204,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",63,1,26,20,14,2
"Obreros construc., conf., papel, fab., instr. (056)",113,,30,51,29,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",519,64,195,142,93,25
"Otra (058)",18,,8,10,,
"Ocupación no especificada (059)",28,,7,9,10,2
"Mujeres (060)",1251,90,279,482,281,119
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,,3,,
"Profes., científicos e intelectuales (062)",202,,37,135,30,
"Técnicos de nivel medio y trab. asimilados (063)",32,,9,20,3,
"Jefes y empleados de oficina (064)",47,,8,28,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",184,11,44,78,38,13
"Agricult. trabaj. calif.agrop. y pesqueros (066)",269,16,54,65,81,53
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",22,,8,9,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",463,63,111,135,104,50
"Ocupación no especificada (071)",29,,8,9,10,2
,,,,,,
"RURAL (072)",2919,95,656,959,841,368
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,,1,1,
"Profes., científicos e intelectuales (074)",76,,11,50,15,
"Técnicos de nivel medio y trab. asimilados (075)",21,,8,8,5,
"Jefes y empleados de oficina (076)",18,,4,11,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",66,2,27,23,12,2
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1455,5,228,463,491,268
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",47,,17,15,14,1
"Obreros construc., conf., papel, fab., instr. (080)",45,,12,25,8,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1130,88,339,338,273,92
"Otra (082)",1,,,,1,
"Ocupación no especificada (083)",58,,10,25,18,5
"Hombres (084)",1868,45,422,593,570,238
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,,1,1,
"Profes., científicos e intelectuales (086)",39,,5,21,13,
"Técnicos de nivel medio y trab. asimilados (087)",13,,5,4,4,
"Jefes y empleados de oficina (088)",13,,2,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",23,1,8,8,5,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1148,3,166,378,405,196
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",43,,15,15,12,1
"Obreros construc., conf., papel, fab., instr. (092)",43,,11,24,8,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",518,41,204,123,111,39
"Otra (094)",1,,,,1,
"Ocupación no especificada (095)",25,,6,11,7,1
"Mujeres (096)",1051,50,234,366,271,130
"Profes., científicos e intelectuales (098)",37,,6,29,2,
"Técnicos de nivel medio y trab. asimilados (099)",8,,3,4,1,
"Jefes y empleados de oficina (100)",5,,2,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",43,1,19,15,7,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",307,2,62,85,86,72
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",4,,2,,2,
"Obreros construc., conf., papel, fab., instr. (104)",2,,1,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",612,47,135,215,162,53
"Ocupación no especificada (107)",33,,4,14,11,4
