"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Agric., ganadería, caza y silvicultura (139)",15429,,4,13,1,1,8234,,2,7174,,,
"Pesca (140)",7,,,,,,6,,,1,,,
"Explotación de minas y canteras (141)",20,,1,1,,,,6,1,11,,,
"Industrias manufactureras (142)",295,,,9,3,,,260,18,5,,,
"Suministro de electricidad, gas y agua (143)",4,,,,1,,,2,,1,,,
"Construcción (144)",259,,3,,,,,8,108,140,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",592,,,36,,454,,39,,63,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",38,,,,,5,,32,,1,,,
"Comercio al por mayor (147)",19,,,3,,12,,,,4,,,
"Comercio al por menor (148)",535,,,33,,437,,7,,58,,,
"Hoteles y restaurantes (149)",161,,,2,,98,,,,61,,,
"Trans., almac. y comunicaciones (150)",247,,,1,7,2,,,203,34,,,
"Intermediación financiera (151)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",65,,8,13,10,19,,,2,13,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",129,10,3,4,30,2,,,1,77,2,,
"Enseñanza (154)",504,12,483,,4,,,,,5,,,
"Servicios sociales y de salud (155)",116,,35,64,7,5,,,1,4,,,
"Otras activ. serv.comun.soc y personales (156)",67,,8,13,5,9,,1,,31,,,
"Hogares privados con servicio doméstico (157)",304,,,,,1,,,,303,,,
"Actividad economica no especificada (159)",429,,,,1,,,,,,,428,
"Desocupado (160)",248,,,,,,,,,,,,248
"Hombres (161)",14722,16,263,95,32,203,7458,277,327,5654,2,199,196
"Agric., ganadería, caza y silvicultura (162)",12721,,2,13,,,7452,,2,5252,,,
"Pesca (163)",7,,,,,,6,,,1,,,
"Explotación de minas y canteras (164)",20,,1,1,,,,6,1,11,,,
"Industrias manufactureras (165)",248,,,7,2,,,222,12,5,,,
"Suministro de electricidad, gas y agua (166)",4,,,,1,,,2,,1,,,
"Construcción (167)",249,,2,,,,,8,107,132,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",247,,,18,,167,,38,,24,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",32,,,,,1,,31,,,,,
"Comercio al por mayor (170)",14,,,3,,7,,,,4,,,
"Comercio al por menor (171)",201,,,15,,159,,7,,20,,,
"Hoteles y restaurantes (172)",23,,,2,,11,,,,10,,,
"Trans., almac. y comunicaciones (173)",232,,,1,1,,,,201,29,,,
"Intermediación financiera (174)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",53,,7,9,4,19,,,2,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",96,9,2,4,14,2,,,1,62,2,,
"Enseñanza (177)",243,7,230,,2,,,,,4,,,
"Servicios sociales y de salud (178)",54,,14,32,4,3,,,1,,,,
"Otras activ. serv.comun.soc y personales (179)",25,,5,7,4,1,,1,,7,,,
"Hogares privados con servicio doméstico (180)",104,,,,,,,,,104,,,
"Actividad economica no especificada (182)",199,,,,,,,,,,,199,
"Desocupado (183)",196,,,,,,,,,,,,196
"Mujeres (184)",4155,6,282,62,37,388,782,39,9,2269,,229,52
"Agric., ganadería, caza y silvicultura (185)",2708,,2,,1,1,782,,,1922,,,
"Industrias manufactureras (188)",47,,,2,1,,,38,6,,,,
"Construcción (190)",10,,1,,,,,,1,8,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",345,,,18,,287,,1,,39,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",6,,,,,4,,1,,1,,,
"Comercio al por mayor (193)",5,,,,,5,,,,,,,
"Comercio al por menor (194)",334,,,18,,278,,,,38,,,
"Hoteles y restaurantes (195)",138,,,,,87,,,,51,,,
"Trans., almac. y comunicaciones (196)",15,,,,6,2,,,2,5,,,
"Activid.inmobil., empres. y alquileres (198)",12,,1,4,6,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",33,1,1,,16,,,,,15,,,
"Enseñanza (200)",261,5,253,,2,,,,,1,,,
"Servicios sociales y de salud (201)",62,,21,32,3,2,,,,4,,,
"Otras activ. serv.comun.soc y personales (202)",42,,3,6,1,8,,,,24,,,
"Hogares privados con servicio doméstico (203)",200,,,,,1,,,,199,,,
"Actividad economica no especificada (205)",230,,,,1,,,,,,,229,
"Desocupado (206)",52,,,,,,,,,,,,52
