"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Ocupaciñn no especificada (102)",6,2,2,2,,,,
"Desocupado (103)",38,,,,,,,38
"Mujeres (104)",505,21,79,209,,190,3,3
"Profes., científicos e intelectuales (106)",27,17,,10,,,,
"Jefes y empleados de oficina (108)",1,1,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",13,1,,12,,,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",181,,,181,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",4,,2,,,2,,
"Obreros construc.,conf.,papel, fab., instr. (112)",7,,,1,,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",261,2,75,1,,180,3,
"Ocupaciñn no especificada (115)",8,,2,4,,2,,
"Desocupado (116)",3,,,,,,,3
