"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1492,1,3,1448,40,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",875,,855,17,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",422,31,333,57,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1167,36,784,15,,331,1,
"Otra (101)",5,5,,,,,,
"Ocupaciñn no especificada (102)",40,9,16,13,,2,,
"Desocupado (103)",63,,,,,,,63
"Mujeres (104)",1657,151,151,735,6,555,29,30
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",86,75,,11,,,,
"Técnicos de nivel medio y trab. asimilados (107)",13,11,,1,1,,,
"Jefes y empleados de oficina (108)",19,19,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",116,20,3,80,2,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",581,,,577,3,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",4,,3,1,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",31,,15,13,,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",690,12,125,13,,511,29,
"Ocupaciñn no especificada (115)",83,10,5,39,,29,,
"Desocupado (116)",30,,,,,,,30
