"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"31 años (041)",1474,739,735,1403,690,713,71,49,22
"32 años (042)",1748,892,856,1676,853,823,72,39,33
"33 años (043)",1726,864,862,1653,822,831,73,42,31
"34 años (044)",1543,765,778,1478,734,744,65,31,34
"De 35 a 39 años (045)",7302,3546,3756,6977,3365,3612,325,181,144
"35 años (046)",1428,670,758,1355,631,724,73,39,34
"36 años (047)",1395,709,686,1335,674,661,60,35,25
"37 años (048)",1687,811,876,1623,780,843,64,31,33
"38 años (049)",1402,674,728,1330,631,699,72,43,29
"39 años (050)",1390,682,708,1334,649,685,56,33,23
"De 40 a 44 años (051)",6229,3114,3115,5963,2966,2997,266,148,118
"40 años (052)",1540,758,782,1466,718,748,74,40,34
"41 años (053)",1031,505,526,992,480,512,39,25,14
"42 años (054)",1387,719,668,1324,684,640,63,35,28
"43 años (055)",1221,621,600,1165,589,576,56,32,24
"44 años (056)",1050,511,539,1016,495,521,34,16,18
"De 45 a 49 años (057)",4916,2440,2476,4699,2331,2368,217,109,108
"45 años (058)",991,500,491,943,474,469,48,26,22
"46 años (059)",983,466,517,941,443,498,42,23,19
"47 años (060)",1075,554,521,1033,537,496,42,17,25
"48 años (061)",948,443,505,905,424,481,43,19,24
"49 años (062)",919,477,442,877,453,424,42,24,18
"De 50 a 54 años (063)",4202,2145,2057,4004,2037,1967,198,108,90
"50 años (064)",1037,508,529,991,482,509,46,26,20
"51 años (065)",733,376,357,700,359,341,33,17,16
"52 años (066)",858,436,422,821,415,406,37,21,16
"53 años (067)",834,441,393,801,425,376,33,16,17
"54 años (068)",740,384,356,691,356,335,49,28,21
"De 55 a 59 años (069)",2832,1535,1297,2708,1458,1250,124,77,47
"55 años (070)",635,359,276,606,340,266,29,19,10
"56 años (071)",584,315,269,560,296,264,24,19,5
"57 años (072)",622,323,299,588,304,284,34,19,15
"58 años (073)",523,280,243,499,267,232,24,13,11
"59 años (074)",468,258,210,455,251,204,13,7,6
"De 60 a 64 años (075)",2375,1250,1125,2250,1187,1063,125,63,62
"60 años (076)",592,324,268,558,307,251,34,17,17
"61 años (077)",372,196,176,359,190,169,13,6,7
"62 años (078)",490,248,242,463,235,228,27,13,14
"63 años (079)",492,259,233,462,242,220,30,17,13
"64 años (080)",429,223,206,408,213,195,21,10,11
"De 65 y más años (081)",5534,2896,2638,5232,2728,2504,302,168,134
"65 años (082)",501,290,211,473,272,201,28,18,10
"66 años (083)",376,194,182,360,184,176,16,10,6
"67 años (084)",418,204,214,397,194,203,21,10,11
"68 años (085)",271,141,130,259,134,125,12,7,5
"69 años (086)",255,150,105,241,141,100,14,9,5
"70 años (087)",359,187,172,341,176,165,18,11,7
"71 años (088)",222,139,83,204,131,73,18,8,10
"72 años (089)",305,166,139,290,158,132,15,8,7
"73 años (090)",309,164,145,295,157,138,14,7,7
"74 años (091)",315,157,158,304,150,154,11,7,4
"75 años (092)",286,155,131,275,146,129,11,9,2
"76 años (093)",198,101,97,184,92,92,14,9,5
"77 años (094)",214,121,93,202,113,89,12,8,4
"78 años (095)",205,113,92,191,106,85,14,7,7
"79 años (096)",151,74,77,139,67,72,12,7,5
"80 años (097)",177,85,92,165,79,86,12,6,6
"81 años (098)",131,65,66,119,61,58,12,4,8
"82 años (099)",126,65,61,122,63,59,4,2,2
"83 años (100)",96,53,43,88,50,38,8,3,5
"84 años (101)",110,59,51,103,56,47,7,3,4
"85 años (102)",103,42,61,95,38,57,8,4,4
"86 años (103)",85,35,50,80,33,47,5,2,3
"87 años (104)",64,27,37,61,25,36,3,2,1
"88 años (105)",54,23,31,53,22,31,1,1,
"89 años (106)",30,15,15,29,14,15,1,1,
"90 años (107)",45,17,28,41,15,26,4,2,2
"91 años (108)",24,13,11,23,13,10,1,,1
"92 años (109)",25,11,14,25,11,14,,,
"93 años (110)",16,8,8,15,7,8,1,1,
"94 años (111)",18,8,10,15,6,9,3,2,1
"95 años (112)",12,4,8,12,4,8,,,
"96 años (113)",7,4,3,7,4,3,,,
"97 años (114)",4,,4,3,,3,1,,1
"98 y más años (115)",22,6,16,21,6,15,1,,1
