"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hogares privados con servicio doméstico (134)",1088,,,1,,1,,,,1086,,,
"Actividad economica no especificada (136)",1280,,3,7,127,,,,,,,1143,
"Desocupado (137)",2432,,,,,,,,,,,,2432
,,,,,,,,,,,,,
"RURAL (138)",8679,10,115,44,49,283,3075,1897,423,2415,,40,328
"Agric., ganadería, caza y silvicultura (139)",4929,,,9,1,,3074,1,14,1830,,,
"Pesca (140)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (141)",104,,,,,,,65,2,37,,,
"Industrias manufactureras (142)",1820,,1,4,1,,,1784,16,14,,,
"Suministro de electricidad, gas y agua (143)",4,,,,,,,3,,1,,,
"Construcción (144)",348,,1,,1,,,10,206,130,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",369,,,1,1,243,,33,,91,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",34,,,,,8,,25,,1,,,
"Comercio al por mayor (147)",28,,,,,28,,,,,,,
"Comercio al por menor (148)",307,,,1,1,207,,8,,90,,,
"Hoteles y restaurantes (149)",80,,,1,,27,,,,52,,,
"Trans., almac. y comunicaciones (150)",372,,,2,5,,,,178,187,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",28,,3,4,2,7,,,2,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",43,8,8,,12,3,,,5,7,,,
"Enseñanza (154)",130,2,99,4,19,,,,,6,,,
"Servicios sociales y de salud (155)",15,,1,8,1,,,1,,4,,,
"Otras activ. serv.comun.soc y personales (156)",34,,2,11,2,3,,,,16,,,
"Hogares privados con servicio doméstico (157)",29,,,,,,,,,29,,,
"Actividad economica no especificada (159)",43,,,,3,,,,,,,40,
"Desocupado (160)",328,,,,,,,,,,,,328
"Hombres (161)",5003,7,70,34,25,135,1925,1111,419,1021,,13,243
"Agric., ganadería, caza y silvicultura (162)",2537,,,8,1,,1924,1,14,589,,,
"Pesca (163)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (164)",102,,,,,,,64,2,36,,,
"Industrias manufactureras (165)",1030,,1,2,1,,,1000,13,13,,,
"Suministro de electricidad, gas y agua (166)",4,,,,,,,3,,1,,,
"Construcción (167)",340,,1,,1,,,9,205,124,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",191,,,1,1,116,,33,,40,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",31,,,,,5,,25,,1,,,
"Comercio al por mayor (170)",21,,,,,21,,,,,,,
"Comercio al por menor (171)",139,,,1,1,90,,8,,39,,,
"Hoteles y restaurantes (172)",19,,,1,,9,,,,9,,,
"Trans., almac. y comunicaciones (173)",364,,,2,1,,,,178,183,,,
"Activid.inmobil., empres. y alquileres (175)",23,,1,4,1,7,,,2,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",35,5,6,,10,3,,,5,6,,,
"Enseñanza (177)",75,2,59,3,6,,,,,5,,,
"Servicios sociales y de salud (178)",11,,1,6,,,,1,,3,,,
"Otras activ. serv.comun.soc y personales (179)",12,,1,7,2,,,,,2,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",14,,,,1,,,,,,,13,
"Desocupado (183)",243,,,,,,,,,,,,243
"Mujeres (184)",3676,3,45,10,24,148,1150,786,4,1394,,27,85
"Agric., ganadería, caza y silvicultura (185)",2392,,,1,,,1150,,,1241,,,
"Explotación de minas y canteras (187)",2,,,,,,,1,,1,,,
"Industrias manufactureras (188)",790,,,2,,,,784,3,1,,,
"Construcción (190)",8,,,,,,,1,1,6,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",178,,,,,127,,,,51,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,,,,3,,,,,,,
"Comercio al por mayor (193)",7,,,,,7,,,,,,,
"Comercio al por menor (194)",168,,,,,117,,,,51,,,
"Hoteles y restaurantes (195)",61,,,,,18,,,,43,,,
"Trans., almac. y comunicaciones (196)",8,,,,4,,,,,4,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",5,,2,,1,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",8,3,2,,2,,,,,1,,,
"Enseñanza (200)",55,,40,1,13,,,,,1,,,
"Servicios sociales y de salud (201)",4,,,2,1,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",22,,1,4,,3,,,,14,,,
"Hogares privados con servicio doméstico (203)",28,,,,,,,,,28,,,
"Actividad economica no especificada (205)",29,,,,2,,,,,,,27,
"Desocupado (206)",85,,,,,,,,,,,,85
