"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",164,42,,108,4,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4723,,1,4631,91,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",322,,88,201,7,26,,
"Obreros construc.,conf.,papel, fab., instr. (099)",661,45,330,260,6,20,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1874,52,617,86,2,1108,9,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",52,8,7,21,,16,,
"Desocupado (103)",284,,,,,,,284
"Mujeres (104)",4904,156,225,2271,42,2073,44,93
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",79,69,,9,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",25,10,,12,2,1,,
"Jefes y empleados de oficina (108)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",318,28,4,251,2,33,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1695,,,1659,36,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",173,,15,141,1,16,,
"Obreros construc.,conf.,papel, fab., instr. (112)",24,1,10,7,,6,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2330,16,191,121,1,1957,44,
"Ocupación no especificada (115)",149,14,5,71,,59,,
"Desocupado (116)",93,,,,,,,93
