"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por mayor (147)",22,,,4,,16,,,,2,,,
"Comercio al por menor (148)",340,,,7,,240,,15,11,67,,,
"Hoteles y restaurantes (149)",212,,2,6,5,129,,2,2,66,,,
"Trans., almac. y comunicaciones (150)",275,,,7,16,,,1,198,53,,,
"Intermediación financiera (151)",3,,,3,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",175,,21,50,29,54,,,4,17,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",142,11,1,2,44,1,,,6,48,29,,
"Enseñanza (154)",423,11,406,,2,,,1,,3,,,
"Servicios sociales y de salud (155)",44,,20,21,,,,1,,2,,,
"Otras activ. serv.comun.soc y personales (156)",75,,3,11,2,11,,1,1,46,,,
"Hogares privados con servicio doméstico (157)",191,,,,,,,,,191,,,
"Actividad economica no especificada (159)",529,,,6,1,,,,,1,,521,
"Desocupado (160)",894,,,,,,,,,,,,894
"Hombres (161)",14504,17,337,254,169,261,6636,2273,633,2851,29,286,758
"Agric., ganadería, caza y silvicultura (162)",8351,,1,5,,,6632,,4,1709,,,
"Pesca (163)",7,,,,,,4,,,3,,,
"Explotación de minas y canteras (164)",2987,,87,121,106,10,,1969,70,624,,,
"Industrias manufactureras (165)",280,,6,7,3,3,,236,18,7,,,
"Suministro de electricidad, gas y agua (166)",38,,,1,1,,,6,22,8,,,
"Construcción (167)",580,,6,5,1,,,13,297,258,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",268,,1,26,1,137,,43,11,49,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",49,,1,16,1,,,29,,2,,,
"Comercio al por mayor (170)",15,,,3,,10,,,,2,,,
"Comercio al por menor (171)",204,,,7,,127,,14,11,45,,,
"Hoteles y restaurantes (172)",101,,1,4,4,47,,2,2,41,,,
"Trans., almac. y comunicaciones (173)",270,,,7,11,,,1,198,53,,,
"Activid.inmobil., empres. y alquileres (175)",145,,16,48,11,54,,,4,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",123,9,1,1,29,1,,,6,47,29,,
"Enseñanza (177)",217,8,205,,,,,1,,3,,,
"Servicios sociales y de salud (178)",25,,10,13,,,,1,,1,,,
"Otras activ. serv.comun.soc y personales (179)",47,,3,11,1,9,,1,1,21,,,
"Hogares privados con servicio doméstico (180)",14,,,,,,,,,14,,,
"Actividad economica no especificada (182)",293,,,5,1,,,,,1,,286,
"Desocupado (183)",758,,,,,,,,,,,,758
"Mujeres (184)",1731,5,233,24,54,206,302,40,,496,,235,136
"Agric., ganadería, caza y silvicultura (185)",532,,,,,,302,,,230,,,
"Explotación de minas y canteras (187)",51,,16,4,6,1,,17,,7,,,
"Industrias manufactureras (188)",33,,,2,4,2,,22,,3,,,
"Suministro de electricidad, gas y agua (189)",2,,,,2,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",143,,,1,,119,,1,,22,,,
"Comercio al por mayor (193)",7,,,1,,6,,,,,,,
"Comercio al por menor (194)",136,,,,,113,,1,,22,,,
"Hoteles y restaurantes (195)",111,,1,2,1,82,,,,25,,,
"Trans., almac. y comunicaciones (196)",5,,,,5,,,,,,,,
"Intermediación financiera (197)",3,,,3,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",30,,5,2,18,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",19,2,,1,15,,,,,1,,,
"Enseñanza (200)",206,3,201,,2,,,,,,,,
"Servicios sociales y de salud (201)",19,,10,8,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",28,,,,1,2,,,,25,,,
"Hogares privados con servicio doméstico (203)",177,,,,,,,,,177,,,
"Actividad economica no especificada (205)",236,,,1,,,,,,,,235,
"Desocupado (206)",136,,,,,,,,,,,,136
