"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",117,57,60,34,18,16,83,39,44
"38 años (049)",109,53,56,36,19,17,73,34,39
"39 años (050)",94,36,58,36,13,23,58,23,35
"De 40 a 44 años (051)",452,230,222,120,67,53,332,163,169
"40 años (052)",99,52,47,28,18,10,71,34,37
"41 años (053)",73,45,28,22,10,12,51,35,16
"42 años (054)",107,49,58,21,14,7,86,35,51
"43 años (055)",81,44,37,25,13,12,56,31,25
"44 años (056)",92,40,52,24,12,12,68,28,40
"De 45 a 49 años (057)",358,154,204,80,42,38,278,112,166
"45 años (058)",86,33,53,15,6,9,71,27,44
"46 años (059)",69,28,41,14,10,4,55,18,37
"47 años (060)",79,35,44,15,7,8,64,28,36
"48 años (061)",75,37,38,23,15,8,52,22,30
"49 años (062)",49,21,28,13,4,9,36,17,19
"De 50 a 54 años (063)",349,172,177,68,39,29,281,133,148
"50 años (064)",88,52,36,18,11,7,70,41,29
"51 años (065)",60,32,28,12,9,3,48,23,25
"52 años (066)",64,29,35,16,6,10,48,23,25
"53 años (067)",69,29,40,13,6,7,56,23,33
"54 años (068)",68,30,38,9,7,2,59,23,36
"De 55 a 59 años (069)",326,148,178,55,26,29,271,122,149
"55 años (070)",84,34,50,11,6,5,73,28,45
"56 años (071)",65,32,33,16,6,10,49,26,23
"57 años (072)",70,34,36,10,4,6,60,30,30
"58 años (073)",63,22,41,9,4,5,54,18,36
"59 años (074)",44,26,18,9,6,3,35,20,15
"De 60 a 64 años (075)",310,129,181,40,22,18,270,107,163
"60 años (076)",119,45,74,12,7,5,107,38,69
"61 años (077)",29,13,16,7,5,2,22,8,14
"62 años (078)",52,24,28,4,3,1,48,21,27
"63 años (079)",53,20,33,4,1,3,49,19,30
"64 años (080)",57,27,30,13,6,7,44,21,23
"De 65 y más años (081)",904,374,530,141,57,84,763,317,446
"65 años (082)",74,29,45,10,4,6,64,25,39
"66 años (083)",64,29,35,7,1,6,57,28,29
"67 años (084)",63,30,33,15,7,8,48,23,25
"68 años (085)",51,21,30,8,5,3,43,16,27
"69 años (086)",26,11,15,4,3,1,22,8,14
"70 años (087)",110,40,70,17,7,10,93,33,60
"71 años (088)",19,11,8,2,1,1,17,10,7
"72 años (089)",48,18,30,6,2,4,42,16,26
"73 años (090)",29,12,17,6,3,3,23,9,14
"74 años (091)",44,19,25,9,3,6,35,16,19
"75 años (092)",57,21,36,11,3,8,46,18,28
"76 años (093)",40,16,24,10,1,9,30,15,15
"77 años (094)",31,18,13,3,2,1,28,16,12
"78 años (095)",38,14,24,4,1,3,34,13,21
"79 años (096)",17,9,8,3,2,1,14,7,7
"80 años (097)",65,24,41,2,,2,63,24,39
"81 años (098)",7,4,3,,,,7,4,3
"82 años (099)",18,3,15,3,,3,15,3,12
"83 años (100)",18,5,13,5,1,4,13,4,9
"84 años (101)",16,8,8,2,2,,14,6,8
"85 años (102)",15,9,6,2,2,,13,7,6
"86 años (103)",5,1,4,,,,5,1,4
"87 años (104)",11,5,6,2,1,1,9,4,5
"88 años (105)",5,3,2,2,1,1,3,2,1
"89 años (106)",8,5,3,4,4,,4,1,3
"90 años (107)",7,1,6,1,,1,6,1,5
"91 años (108)",4,2,2,,,,4,2,2
"92 años (109)",1,1,,,,,1,1,
"93 años (110)",1,,1,1,,1,,,
"94 años (111)",1,,1,1,,1,,,
"95 años (112)",3,1,2,,,,3,1,2
"98 y más años (115)",8,4,4,1,1,,7,3,4
