"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Actividad economica no especificada (136)",364,,3,2,23,,,,1,,,335,
"Desocupado (137)",559,,,,,,,,,,,,559
,,,,,,,,,,,,,
"RURAL (138)",7589,1,114,73,59,340,1304,211,329,4857,1,93,207
"Agric., ganadería, caza y silvicultura (139)",5707,,4,5,4,9,1293,3,22,4367,,,
"Pesca (140)",20,,,,,,11,,,9,,,
"Explotación de minas y canteras (141)",40,,,3,1,,,8,,28,,,
"Industrias manufactureras (142)",255,,3,14,10,1,,156,24,47,,,
"Suministro de electricidad, gas y agua (143)",3,,,,,,,2,,1,,,
"Construcción (144)",100,,1,2,,,,7,57,33,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",385,1,1,8,2,227,,31,6,109,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",38,,,,1,5,,29,1,2,,,
"Comercio al por mayor (147)",17,1,,2,,7,,,1,6,,,
"Comercio al por menor (148)",330,,1,6,1,215,,2,4,101,,,
"Hoteles y restaurantes (149)",101,,,4,,66,,,,31,,,
"Trans., almac. y comunicaciones (150)",285,,,1,2,2,,2,218,60,,,
"Intermediación financiera (151)",5,,2,,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",87,,6,13,10,24,,1,2,31,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",27,,4,5,9,1,,,,7,1,,
"Enseñanza (154)",79,,71,1,4,,,,,3,,,
"Servicios sociales y de salud (155)",22,,8,11,2,1,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",80,,14,6,11,9,,1,,39,,,
"Hogares privados con servicio doméstico (157)",92,,,,,,,,,92,,,
"Actividad economica no especificada (159)",94,,,,1,,,,,,,93,
"Desocupado (160)",207,,,,,,,,,,,,207
"Hombres (161)",5877,1,57,47,36,118,1182,170,323,3750,1,24,168
"Agric., ganadería, caza y silvicultura (162)",4659,,4,5,4,,1171,3,22,3450,,,
"Pesca (163)",20,,,,,,11,,,9,,,
"Explotación de minas y canteras (164)",39,,,3,1,,,7,,28,,,
"Industrias manufactureras (165)",198,,1,12,4,1,,117,22,41,,,
"Suministro de electricidad, gas y agua (166)",3,,,,,,,2,,1,,,
"Construcción (167)",99,,1,2,,,,7,56,33,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",176,1,,4,1,75,,30,6,59,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",35,,,,,4,,28,1,2,,,
"Comercio al por mayor (170)",12,1,,1,,3,,,1,6,,,
"Comercio al por menor (171)",129,,,3,1,68,,2,4,51,,,
"Hoteles y restaurantes (172)",24,,,2,,18,,,,4,,,
"Trans., almac. y comunicaciones (173)",279,,,1,1,,,2,215,60,,,
"Intermediación financiera (174)",3,,1,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",71,,4,9,4,23,,1,2,28,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",14,,1,1,5,1,,,,5,1,,
"Enseñanza (177)",34,,29,,3,,,,,2,,,
"Servicios sociales y de salud (178)",6,,3,2,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",60,,13,6,10,,,1,,30,,,
"Actividad economica no especificada (182)",24,,,,,,,,,,,24,
"Desocupado (183)",168,,,,,,,,,,,,168
"Mujeres (184)",1712,,57,26,23,222,122,41,6,1107,,69,39
"Agric., ganadería, caza y silvicultura (185)",1048,,,,,9,122,,,917,,,
"Explotación de minas y canteras (187)",1,,,,,,,1,,,,,
"Industrias manufactureras (188)",57,,2,2,6,,,39,2,6,,,
"Construcción (190)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",209,,1,4,1,152,,1,,50,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,,,1,1,,1,,,,,
"Comercio al por mayor (193)",5,,,1,,4,,,,,,,
"Comercio al por menor (194)",201,,1,3,,147,,,,50,,,
"Hoteles y restaurantes (195)",77,,,2,,48,,,,27,,,
"Trans., almac. y comunicaciones (196)",6,,,,1,2,,,3,,,,
"Intermediación financiera (197)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",16,,2,4,6,1,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",13,,3,4,4,,,,,2,,,
"Enseñanza (200)",45,,42,1,1,,,,,1,,,
"Servicios sociales y de salud (201)",16,,5,9,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",20,,1,,1,9,,,,9,,,
"Hogares privados con servicio doméstico (203)",92,,,,,,,,,92,,,
"Actividad economica no especificada (205)",70,,,,1,,,,,,,69,
"Desocupado (206)",39,,,,,,,,,,,,39
