"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",407,194,213,71,33,38,336,161,175
"37 años (048)",470,225,245,68,33,35,402,192,210
"38 años (049)",373,199,174,70,35,35,303,164,139
"39 años (050)",382,187,195,65,32,33,317,155,162
"De 40 a 44 años (051)",1716,874,842,295,150,145,1421,724,697
"40 años (052)",391,202,189,63,34,29,328,168,160
"41 años (053)",305,170,135,43,27,16,262,143,119
"42 años (054)",405,204,201,80,42,38,325,162,163
"43 años (055)",296,134,162,50,22,28,246,112,134
"44 años (056)",319,164,155,59,25,34,260,139,121
"De 45 a 49 años (057)",1275,604,671,235,100,135,1040,504,536
"45 años (058)",267,120,147,39,14,25,228,106,122
"46 años (059)",262,112,150,52,16,36,210,96,114
"47 años (060)",270,135,135,46,20,26,224,115,109
"48 años (061)",252,115,137,55,25,30,197,90,107
"49 años (062)",224,122,102,43,25,18,181,97,84
"De 50 a 54 años (063)",1139,544,595,200,94,106,939,450,489
"50 años (064)",265,117,148,48,22,26,217,95,122
"51 años (065)",173,86,87,31,14,17,142,72,70
"52 años (066)",261,119,142,46,22,24,215,97,118
"53 años (067)",207,98,109,38,16,22,169,82,87
"54 años (068)",233,124,109,37,20,17,196,104,92
"De 55 a 59 años (069)",936,491,445,167,86,81,769,405,364
"55 años (070)",196,95,101,32,16,16,164,79,85
"56 años (071)",204,105,99,26,17,9,178,88,90
"57 años (072)",201,118,83,31,15,16,170,103,67
"58 años (073)",182,95,87,49,24,25,133,71,62
"59 años (074)",153,78,75,29,14,15,124,64,60
"De 60 a 64 años (075)",871,458,413,154,76,78,717,382,335
"60 años (076)",246,122,124,38,21,17,208,101,107
"61 años (077)",122,64,58,21,10,11,101,54,47
"62 años (078)",165,86,79,30,14,16,135,72,63
"63 años (079)",165,90,75,35,14,21,130,76,54
"64 años (080)",173,96,77,30,17,13,143,79,64
"De 65 y más años (081)",2225,1112,1113,312,147,165,1913,965,948
"65 años (082)",202,101,101,35,20,15,167,81,86
"66 años (083)",134,71,63,21,12,9,113,59,54
"67 años (084)",162,88,74,21,8,13,141,80,61
"68 años (085)",115,57,58,12,5,7,103,52,51
"69 años (086)",116,55,61,17,7,10,99,48,51
"70 años (087)",182,80,102,31,12,19,151,68,83
"71 años (088)",76,44,32,7,5,2,69,39,30
"72 años (089)",121,72,49,17,12,5,104,60,44
"73 años (090)",91,53,38,10,8,2,81,45,36
"74 años (091)",128,61,67,17,5,12,111,56,55
"75 años (092)",131,74,57,16,6,10,115,68,47
"76 años (093)",93,46,47,13,5,8,80,41,39
"77 años (094)",85,46,39,15,10,5,70,36,34
"78 años (095)",81,45,36,9,4,5,72,41,31
"79 años (096)",55,31,24,7,5,2,48,26,22
"80 años (097)",106,45,61,15,7,8,91,38,53
"81 años (098)",32,13,19,6,3,3,26,10,16
"82 años (099)",38,18,20,8,4,4,30,14,16
"83 años (100)",26,11,15,4,,4,22,11,11
"84 años (101)",27,15,12,5,2,3,22,13,9
"85 años (102)",58,19,39,6,2,4,52,17,35
"86 años (103)",28,12,16,3,,3,25,12,13
"87 años (104)",25,10,15,3,1,2,22,9,13
"88 años (105)",22,8,14,2,,2,20,8,12
"89 años (106)",20,12,8,1,1,,19,11,8
"90 años (107)",24,9,15,3,,3,21,9,12
"91 años (108)",6,1,5,1,,1,5,1,4
"92 años (109)",5,4,1,3,2,1,2,2,
"93 años (110)",3,,3,,,,3,,3
"94 años (111)",5,2,3,1,,1,4,2,2
"95 años (112)",10,4,6,1,,1,9,4,5
"96 años (113)",3,2,1,,,,3,2,1
"97 años (114)",1,,1,,,,1,,1
"98 y más años (115)",14,3,11,2,1,1,12,2,10
