"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Otras activ. serv.comun.soc y personales (106)",5198,2660,563,1822,86,67,
"Hogares privados con servicio doméstico (107)",305,,,,,,305
"Actividad economica no especificada (109)",4774,2076,1280,1143,137,138,
"Mujeres (110)",92835,39622,4712,33261,1416,4421,9403
"Agric., ganadería, caza y silvicultura (111)",1823,119,1192,270,33,209,
"Pesca (112)",42,7,16,17,1,1,
"Explotación de minas y canteras (113)",42,20,20,2,,,
"Industrias manufactureras (114)",7589,843,1817,4543,211,175,
"Suministro de electricidad, gas y agua (115)",131,104,15,12,,,
"Construcción (116)",372,141,141,76,6,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",31010,8147,85,18797,657,3324,
"Venta, mant.y rep. veh.autom.y motoc. (118)",571,357,20,131,24,39,
"Comercio al por mayor (119)",1704,889,20,562,49,184,
"Comercio al por menor (120)",28735,6901,45,18104,584,3101,
"Hoteles y restaurantes (121)",8167,3129,325,4194,243,276,
"Trans., almac. y comunicaciones (122)",2368,1708,110,449,40,61,
"Intermediación financiera (123)",925,885,3,32,4,1,
"Activid.inmobil., empres. y alquileres (124)",3324,2477,147,622,44,34,
"Admin.pub. y defensa; p. segur.soc.afil (125)",2620,2351,269,,,,
"Enseñanza (126)",12160,11332,4,765,28,31,
"Servicios sociales y de salud (127)",4697,4202,40,406,38,11,
"Otras activ. serv.comun.soc y personales (128)",4127,1686,171,2176,45,49,
"Hogares privados con servicio doméstico (129)",9403,,,,,,9403
"Organiz. y organos extraterritoriales (130)",1,1,,,,,
"Actividad economica no especificada (131)",4034,2470,357,900,66,241,
,,,,,,,
"RURAL (132)",15873,1132,8434,4896,253,816,342
"Agric., ganadería, caza y silvicultura (133)",9880,45,6777,2218,179,661,
"Pesca (134)",42,,22,19,1,,
"Explotación de minas y canteras (135)",103,3,98,1,,1,
"Industrias manufactureras (136)",1073,55,598,394,10,16,
"Suministro de electricidad, gas y agua (137)",19,7,10,2,,,
"Construcción (138)",477,6,364,98,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1485,136,70,1202,25,52,
"Venta, mant.y rep. veh.autom.y motoc. (140)",141,13,46,78,4,,
"Comercio al por mayor (141)",67,28,6,26,4,3,
"Comercio al por menor (142)",1277,95,18,1098,17,49,
"Hoteles y restaurantes (143)",218,61,41,97,13,6,
"Trans., almac. y comunicaciones (144)",931,94,180,644,9,4,
"Intermediación financiera (145)",16,10,6,,,,
"Activid.inmobil., empres. y alquileres (146)",175,114,29,30,,2,
"Admin.pub. y defensa; p. segur.soc.afil (147)",168,103,65,,,,
"Enseñanza (148)",285,264,1,18,2,,
"Servicios sociales y de salud (149)",79,67,3,8,1,,
"Otras activ. serv.comun.soc y personales (150)",233,104,73,52,2,2,
"Hogares privados con servicio doméstico (151)",342,,,,,,342
"Actividad economica no especificada (153)",347,63,97,113,2,72,
"Hombres (154)",12686,713,7598,3575,229,560,11
"Agric., ganadería, caza y silvicultura (155)",8999,44,6175,2086,177,517,
"Pesca (156)",38,,20,17,1,,
"Explotación de minas y canteras (157)",103,3,98,1,,1,
"Industrias manufactureras (158)",702,47,486,153,10,6,
"Suministro de electricidad, gas y agua (159)",19,7,10,2,,,
"Construcción (160)",465,5,353,98,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",595,76,69,420,15,15,
"Venta, mant.y rep. veh.autom.y motoc. (162)",139,12,45,78,4,,
"Comercio al por mayor (163)",41,16,6,15,3,1,
"Comercio al por menor (164)",415,48,18,327,8,14,
"Hoteles y restaurantes (165)",48,17,6,20,3,2,
"Trans., almac. y comunicaciones (166)",906,82,171,641,9,3,
"Intermediación financiera (167)",10,5,5,,,,
"Activid.inmobil., empres. y alquileres (168)",139,92,22,24,,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",130,84,46,,,,
"Enseñanza (170)",123,113,1,9,,,
"Servicios sociales y de salud (171)",28,21,1,5,1,,
"Otras activ. serv.comun.soc y personales (172)",173,84,68,19,2,,
"Hogares privados con servicio doméstico (173)",11,,,,,,11
"Actividad economica no especificada (175)",197,33,67,80,2,15,
"Mujeres (176)",3187,419,836,1321,24,256,331
"Agric., ganadería, caza y silvicultura (177)",881,1,602,132,2,144,
"Pesca (178)",4,,2,2,,,
"Industrias manufactureras (180)",371,8,112,241,,10,
"Construcción (182)",12,1,11,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",890,60,1,782,10,37,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,1,1,,,,
"Comercio al por mayor (185)",26,12,,11,1,2,
"Comercio al por menor (186)",862,47,,771,9,35,
"Hoteles y restaurantes (187)",170,44,35,77,10,4,
"Trans., almac. y comunicaciones (188)",25,12,9,3,,1,
"Intermediación financiera (189)",6,5,1,,,,
"Activid.inmobil., empres. y alquileres (190)",36,22,7,6,,1,
"Admin.pub. y defensa; p. segur.soc.afil (191)",38,19,19,,,,
"Enseñanza (192)",162,151,,9,2,,
"Servicios sociales y de salud (193)",51,46,2,3,,,
"Otras activ. serv.comun.soc y personales (194)",60,20,5,33,,2,
"Hogares privados con servicio doméstico (195)",331,,,,,,331
"Actividad economica no especificada (197)",150,30,30,33,,57,
