"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Técnicos de nivel medio y trab. asimilados (094)",71,43,,23,4,1,,
"Jefes y empleados de oficina (095)",102,102,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",241,91,3,139,1,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4365,1,1,4319,44,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",471,,241,218,4,8,,
"Obreros construc.,conf.,papel, fab., instr. (099)",721,70,363,276,7,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2556,62,1591,102,,796,5,
"Otra (101)",4,4,,,,,,
"Ocupación no especificada (102)",47,4,27,10,,6,,
"Desocupado (103)",641,,,,,,,641
"Mujeres (104)",2313,211,215,864,9,708,188,118
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",88,84,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",24,18,,4,1,1,,
"Jefes y empleados de oficina (108)",28,27,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",219,36,3,165,,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",467,,,460,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",41,,5,31,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",7,,3,4,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1219,29,195,154,,653,188,
"Ocupación no especificada (115)",101,16,9,42,,34,,
"Desocupado (116)",118,,,,,,,118
