"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,5,,,,,,
"Profes., científicos e intelectuales (093)",121,95,,21,5,,,
"Técnicos de nivel medio y trab. asimilados (094)",76,55,,17,4,,,
"Jefes y empleados de oficina (095)",31,31,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",220,79,4,118,8,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2498,17,91,2142,248,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",168,,79,74,11,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",497,44,163,279,7,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",4331,33,3681,48,1,562,6,
"Otra (101)",2,2,,,,,,
"Ocupaciñn no especificada (102)",70,6,46,9,,9,,
"Desocupado (103)",205,,,,,,,205
"Mujeres (104)",2315,218,918,611,43,331,112,82
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",129,116,,10,2,,1,
"Técnicos de nivel medio y trab. asimilados (107)",30,19,,5,4,1,1,
"Jefes y empleados de oficina (108)",25,25,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",285,30,20,196,14,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",254,,6,231,17,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",25,,11,11,2,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",25,,4,19,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1381,24,854,107,,286,110,
"Ocupaciñn no especificada (115)",78,3,23,32,4,16,,
"Desocupado (116)",82,,,,,,,82
