"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Construcción (144)",190,,8,7,,,,8,89,78,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",250,,4,10,,131,,39,3,63,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",45,,2,6,,2,,33,2,,,,
"Comercio al por mayor (147)",7,,1,1,,4,,,1,,,,
"Comercio al por menor (148)",198,,1,3,,125,,6,,63,,,
"Hoteles y restaurantes (149)",61,,3,2,1,39,,,,16,,,
"Trans., almac. y comunicaciones (150)",210,,,3,6,,,1,178,22,,,
"Intermediación financiera (151)",3,,1,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",133,,22,13,5,26,,4,36,27,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",64,5,6,1,16,5,,1,3,22,5,,
"Enseñanza (154)",138,3,126,1,3,,,,1,4,,,
"Servicios sociales y de salud (155)",31,,18,9,2,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",24,,,5,,1,,,,18,,,
"Hogares privados con servicio doméstico (157)",56,,,,,,,,,56,,,
"Actividad economica no especificada (159)",185,,,,1,,,,,,,184,
"Desocupado (160)",335,,,,,,,,,,,,335
"Hombres (161)",6223,7,132,73,33,89,2496,326,352,2384,5,65,261
"Agric., ganadería, caza y silvicultura (162)",4601,,2,5,,,2494,2,5,2093,,,
"Pesca (163)",5,,,,,,2,,,3,,,
"Explotación de minas y canteras (164)",384,,32,31,11,,,189,23,98,,,
"Industrias manufactureras (165)",109,,4,3,,,,82,14,6,,,
"Construcción (167)",187,,6,6,,,,8,89,78,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",120,,1,8,,47,,39,3,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",43,,1,6,,1,,33,2,,,,
"Comercio al por mayor (170)",1,,,,,,,,1,,,,
"Comercio al por menor (171)",76,,,2,,46,,6,,22,,,
"Hoteles y restaurantes (172)",23,,2,2,,11,,,,8,,,
"Trans., almac. y comunicaciones (173)",205,,,2,5,,,1,178,19,,,
"Intermediación financiera (174)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",108,,16,7,2,25,,4,36,18,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",56,4,5,1,11,5,,1,3,21,5,,
"Enseñanza (177)",64,3,55,,3,,,,1,2,,,
"Servicios sociales y de salud (178)",13,,8,4,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",15,,,4,,,,,,11,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,,,,5,,,
"Actividad economica no especificada (182)",65,,,,,,,,,,,65,
"Desocupado (183)",261,,,,,,,,,,,,261
"Mujeres (184)",1880,1,103,28,16,114,392,51,1,981,,119,74
"Agric., ganadería, caza y silvicultura (185)",1246,,,,,,392,1,,853,,,
"Pesca (186)",2,,2,,,,,,,,,,
"Explotación de minas y canteras (187)",23,,7,7,2,,,3,,4,,,
"Industrias manufactureras (188)",53,,,4,,,,47,1,1,,,
"Construcción (190)",3,,2,1,,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",130,,3,2,,84,,,,41,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,1,,,1,,,,,,,
"Comercio al por mayor (193)",6,,1,1,,4,,,,,,,
"Comercio al por menor (194)",122,,1,1,,79,,,,41,,,
"Hoteles y restaurantes (195)",38,,1,,1,28,,,,8,,,
"Trans., almac. y comunicaciones (196)",5,,,1,1,,,,,3,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",25,,6,6,3,1,,,,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",8,1,1,,5,,,,,1,,,
"Enseñanza (200)",74,,71,1,,,,,,2,,,
"Servicios sociales y de salud (201)",18,,10,5,2,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",9,,,1,,1,,,,7,,,
"Hogares privados con servicio doméstico (203)",51,,,,,,,,,51,,,
"Actividad economica no especificada (205)",120,,,,1,,,,,,,119,
"Desocupado (206)",74,,,,,,,,,,,,74
