"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Servicios sociales y de salud (155)",9,,4,3,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",45,,3,,,3,,,2,37,,,
"Hogares privados con servicio doméstico (157)",8,,,,,,,,,8,,,
"Actividad economica no especificada (159)",42,,,,,,,,,,,42,
"Desocupado (160)",180,,,,,,,,,,,,180
"Hombres (161)",1894,5,65,26,17,46,836,126,134,468,2,16,153
"Agric., ganadería, caza y silvicultura (162)",1111,,1,1,,,826,,,283,,,
"Pesca (163)",11,,,,,,10,,,1,,,
"Explotación de minas y canteras (164)",126,,5,8,5,,,74,5,29,,,
"Industrias manufactureras (165)",49,,,10,,,,35,4,,,,
"Suministro de electricidad, gas y agua (166)",5,,,,,,,1,,4,,,
"Construcción (167)",106,,,,,,,3,45,58,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",76,,,,,38,,11,3,24,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",17,,,,,2,,9,3,3,,,
"Comercio al por mayor (170)",2,,,,,2,,,,,,,
"Comercio al por menor (171)",57,,,,,34,,2,,21,,,
"Hoteles y restaurantes (172)",12,,,,,4,,,,8,,,
"Trans., almac. y comunicaciones (173)",94,,,2,1,,,1,71,19,,,
"Activid.inmobil., empres. y alquileres (175)",28,,8,4,4,4,,1,3,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",27,4,2,,4,,,,1,14,2,,
"Enseñanza (177)",51,1,47,,2,,,,,1,,,
"Servicios sociales y de salud (178)",2,,,1,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",27,,2,,,,,,2,23,,,
"Actividad economica no especificada (182)",16,,,,,,,,,,,16,
"Desocupado (183)",153,,,,,,,,,,,,153
"Mujeres (184)",510,1,36,5,10,74,116,6,3,206,,26,27
"Agric., ganadería, caza y silvicultura (185)",242,,,,2,,116,,,124,,,
"Industrias manufactureras (188)",7,,1,,,,,6,,,,,
"Construcción (190)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",67,,,,,46,,,,21,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",66,,,,,45,,,,21,,,
"Hoteles y restaurantes (195)",58,,,,,25,,,,33,,,
"Trans., almac. y comunicaciones (196)",4,,,1,,,,,1,2,,,
"Intermediación financiera (197)",1,,1,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",7,,1,,5,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",7,1,1,1,1,,,,1,2,,,
"Enseñanza (200)",29,,27,1,1,,,,,,,,
"Servicios sociales y de salud (201)",7,,4,2,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",18,,1,,,3,,,,14,,,
"Hogares privados con servicio doméstico (203)",8,,,,,,,,,8,,,
"Actividad economica no especificada (205)",26,,,,,,,,,,,26,
"Desocupado (206)",27,,,,,,,,,,,,27
