"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Superior no univ. incompleto (035)",6932,,,,1353,3063,1328,1116,72
"Superior no univ. completo (036)",9180,,,,,2930,2870,3128,252
"Superior univ. incompleto (037)",6416,,,,1557,2926,930,952,51
"Superior univ. completo (038)",7541,,,,,1987,2355,2974,225
"Hombres (040)",69386,2943,6394,7714,8382,13448,10573,16543,3389
"Sin nivel (041)",4142,2943,414,61,67,102,111,234,210
"Educación inicial (042)",1696,,1613,35,11,25,12,,
"Primaria (043)",21226,,4367,4577,918,1720,2169,5252,2223
"Secundaria (044)",26343,,,3041,6087,6083,4401,6181,550
"Superior no univ. incompleto (045)",3464,,,,544,1494,671,702,53
"Superior no univ. completo (046)",4428,,,,,1337,1356,1583,152
"Superior univ. incompleto (047)",3676,,,,755,1680,551,649,41
"Superior univ. completo (048)",4411,,,,,1007,1302,1942,160
"Mujeres (050)",68289,2739,6189,7539,8592,13195,11052,15061,3922
"Sin nivel (051)",4968,2739,376,50,65,131,184,633,790
"Educación inicial (052)",1672,,1581,34,17,25,15,,
"Primaria (053)",23777,,4232,4331,997,2231,3034,6378,2574
"Secundaria (054)",23782,,,3124,5902,5420,4216,4756,364
"Superior no univ. incompleto (055)",3468,,,,809,1569,657,414,19
"Superior no univ. completo (056)",4752,,,,,1593,1514,1545,100
"Superior univ. incompleto (057)",2740,,,,802,1246,379,303,10
"Superior univ. completo (058)",3130,,,,,980,1053,1032,65
,,,,,,,,,
"RURAL (060)",13665,865,1784,1816,1419,2513,1882,2715,671
"Sin nivel (061)",1912,865,233,13,33,59,109,367,233
"Educación inicial (062)",453,,423,13,5,5,7,,
"Primaria (063)",8050,,1128,1496,645,1397,1161,1818,405
"Secundaria (064)",2831,,,294,706,897,489,420,25
"Superior no univ. incompleto (065)",118,,,,23,43,27,24,1
"Superior no univ. completo (066)",164,,,,,60,51,49,4
"Superior univ. incompleto (067)",60,,,,7,23,10,20,
"Superior univ. completo (068)",77,,,,,29,28,17,3
"Hombres (070)",7692,431,904,971,841,1417,1104,1648,376
"Sin nivel (071)",848,431,124,10,14,24,43,120,82
"Educación inicial (072)",230,,219,5,1,1,4,,
"Primaria (073)",4474,,561,795,358,733,642,1117,268
"Secundaria (074)",1847,,,161,449,553,336,328,20
"Superior no univ. incompleto (075)",83,,,,14,30,20,19,
"Superior no univ. completo (076)",103,,,,,37,31,32,3
"Superior univ. incompleto (077)",47,,,,5,16,7,19,
"Superior univ. completo (078)",60,,,,,23,21,13,3
"Mujeres (080)",5973,434,880,845,578,1096,778,1067,295
"Sin nivel (081)",1064,434,109,3,19,35,66,247,151
"Educación inicial (082)",223,,204,8,4,4,3,,
"Primaria (083)",3576,,567,701,287,664,519,701,137
"Secundaria (084)",984,,,133,257,344,153,92,5
"Superior no univ. incompleto (085)",35,,,,9,13,7,5,1
"Superior no univ. completo (086)",61,,,,,23,20,17,1
"Superior univ. incompleto (087)",13,,,,2,7,3,1,
"Superior univ. completo (088)",17,,,,,6,7,4,
