"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"33 años (043)",1054,507,547,280,124,156,774,383,391
"34 años (044)",919,444,475,237,111,126,682,333,349
"De 35 a 39 años (045)",5081,2341,2740,1356,596,760,3725,1745,1980
"35 años (046)",1083,499,584,271,120,151,812,379,433
"36 años (047)",1019,459,560,255,115,140,764,344,420
"37 años (048)",1060,511,549,270,131,139,790,380,410
"38 años (049)",994,462,532,294,122,172,700,340,360
"39 años (050)",925,410,515,266,108,158,659,302,357
"De 40 a 44 años (051)",4507,2187,2320,1273,605,668,3234,1582,1652
"40 años (052)",1099,541,558,296,139,157,803,402,401
"41 años (053)",658,300,358,183,80,103,475,220,255
"42 años (054)",994,484,510,284,144,140,710,340,370
"43 años (055)",860,409,451,260,126,134,600,283,317
"44 años (056)",896,453,443,250,116,134,646,337,309
"De 45 a 49 años (057)",3783,1832,1951,1012,476,536,2771,1356,1415
"45 años (058)",936,474,462,255,129,126,681,345,336
"46 años (059)",734,346,388,215,97,118,519,249,270
"47 años (060)",770,375,395,190,89,101,580,286,294
"48 años (061)",732,347,385,182,85,97,550,262,288
"49 años (062)",611,290,321,170,76,94,441,214,227
"De 50 a 54 años (063)",3031,1467,1564,871,411,460,2160,1056,1104
"50 años (064)",822,402,420,206,105,101,616,297,319
"51 años (065)",452,217,235,132,64,68,320,153,167
"52 años (066)",626,301,325,200,89,111,426,212,214
"53 años (067)",509,248,261,143,57,86,366,191,175
"54 años (068)",622,299,323,190,96,94,432,203,229
"De 55 a 59 años (069)",2425,1173,1252,670,304,366,1755,869,886
"55 años (070)",581,256,325,159,64,95,422,192,230
"56 años (071)",570,283,287,166,78,88,404,205,199
"57 años (072)",520,263,257,126,65,61,394,198,196
"58 años (073)",400,192,208,115,48,67,285,144,141
"59 años (074)",354,179,175,104,49,55,250,130,120
"De 60 a 64 años (075)",2379,1156,1223,638,290,348,1741,866,875
"60 años (076)",733,342,391,181,84,97,552,258,294
"61 años (077)",278,134,144,82,39,43,196,95,101
"62 años (078)",487,240,247,134,56,78,353,184,169
"63 años (079)",450,216,234,122,53,69,328,163,165
"64 años (080)",431,224,207,119,58,61,312,166,146
"De 65 y más años (081)",6340,2985,3355,1900,883,1017,4440,2102,2338
"65 años (082)",565,256,309,149,63,86,416,193,223
"66 años (083)",393,184,209,102,50,52,291,134,157
"67 años (084)",456,241,215,117,59,58,339,182,157
"68 años (085)",363,168,195,122,50,72,241,118,123
"69 años (086)",250,115,135,84,41,43,166,74,92
"70 años (087)",512,242,270,115,52,63,397,190,207
"71 años (088)",226,119,107,71,36,35,155,83,72
"72 años (089)",361,186,175,105,55,50,256,131,125
"73 años (090)",287,139,148,88,43,45,199,96,103
"74 años (091)",246,124,122,91,45,46,155,79,76
"75 años (092)",357,150,207,87,34,53,270,116,154
"76 años (093)",239,114,125,64,28,36,175,86,89
"77 años (094)",269,144,125,86,37,49,183,107,76
"78 años (095)",257,113,144,86,38,48,171,75,96
"79 años (096)",120,60,60,41,21,20,79,39,40
"80 años (097)",303,128,175,80,40,40,223,88,135
"81 años (098)",101,56,45,37,18,19,64,38,26
"82 años (099)",165,76,89,63,28,35,102,48,54
"83 años (100)",94,47,47,37,22,15,57,25,32
"84 años (101)",101,52,49,38,21,17,63,31,32
"85 años (102)",149,55,94,41,12,29,108,43,65
"86 años (103)",88,42,46,35,12,23,53,30,23
"87 años (104)",74,41,33,27,20,7,47,21,26
"88 años (105)",73,30,43,25,10,15,48,20,28
"89 años (106)",53,19,34,21,9,12,32,10,22
"90 años (107)",74,28,46,20,11,9,54,17,37
"91 años (108)",10,4,6,6,2,4,4,2,2
"92 años (109)",26,11,15,12,4,8,14,7,7
"93 años (110)",21,9,12,11,5,6,10,4,6
"94 años (111)",16,5,11,10,4,6,6,1,5
"95 años (112)",26,11,15,11,6,5,15,5,10
"96 años (113)",16,7,9,4,,4,12,7,5
"97 años (114)",9,3,6,5,2,3,4,1,3
"98 y más años (115)",40,6,34,9,5,4,31,1,30
