"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Intermediación financiera (105)",404,381,8,14,1,,,
"Activid.inmobil., empres. y alquileres (106)",6911,4674,780,1337,98,22,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",2673,2411,262,,,,,
"Enseñanza (108)",3219,2917,11,261,20,10,,
"Servicios sociales y de salud (109)",1080,791,26,239,21,3,,
"Otras activ. serv.comun.soc y personales (110)",2937,1149,534,1178,38,38,,
"Hogares privados con servicio doméstico (111)",123,,,,,,123,
"Organiz. y organos extraterritoriales (112)",2,2,,,,,,
"Actividad economica no especificada (113)",2436,663,1120,535,31,87,,
"Desocupado (114)",5083,,,,,,,5083
"Mujeres (115)",49358,18536,5311,17596,706,2162,2953,2094
"Agric., ganadería, caza y silvicultura (116)",1508,48,914,324,30,192,,
"Pesca (117)",333,130,170,21,11,1,,
"Explotación de minas y canteras (118)",11,7,3,1,,,,
"Industrias manufactureras (119)",4951,630,2918,1320,45,38,,
"Suministro de electricidad, gas y agua (120)",52,45,5,2,,,,
"Construcción (121)",252,91,99,51,10,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",15170,3232,57,10016,326,1539,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",206,112,14,61,8,11,,
"Comercio al por mayor (124)",546,266,16,204,13,47,,
"Comercio al por menor (125)",14418,2854,27,9751,305,1481,,
"Hoteles y restaurantes (126)",5516,1649,305,3221,144,197,,
"Trans., almac. y comunicaciones (127)",1366,1004,116,186,21,39,,
"Intermediación financiera (128)",329,301,2,25,1,,,
"Activid.inmobil., empres. y alquileres (129)",2617,2045,105,414,38,15,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",1242,1138,104,,,,,
"Enseñanza (131)",5271,4887,1,353,16,14,,
"Servicios sociales y de salud (132)",2113,1863,45,186,10,9,,
"Otras activ. serv.comun.soc y personales (133)",2174,917,151,1066,23,17,,
"Hogares privados con servicio doméstico (134)",2953,,,,,,2953,
"Actividad economica no especificada (136)",1406,549,316,410,31,100,,
"Desocupado (137)",2094,,,,,,,2094
,,,,,,,,
"RURAL (138)",9588,337,3349,3853,379,1211,88,371
"Agric., ganadería, caza y silvicultura (139)",7359,20,2770,3067,360,1142,,
"Pesca (140)",145,5,110,21,6,3,,
"Explotación de minas y canteras (141)",15,,15,,,,,
"Industrias manufactureras (142)",334,9,178,128,2,17,,
"Suministro de electricidad, gas y agua (143)",10,4,6,,,,,
"Construcción (144)",129,2,95,29,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",455,57,29,342,4,23,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",24,4,12,8,,,,
"Comercio al por mayor (147)",22,5,2,11,2,2,,
"Comercio al por menor (148)",409,48,15,323,2,21,,
"Hoteles y restaurantes (149)",81,21,8,43,1,8,,
"Trans., almac. y comunicaciones (150)",218,34,43,138,1,2,,
"Intermediación financiera (151)",4,3,1,,,,,
"Activid.inmobil., empres. y alquileres (152)",75,54,12,9,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",59,22,37,,,,,
"Enseñanza (154)",69,59,,10,,,,
"Servicios sociales y de salud (155)",19,15,2,2,,,,
"Otras activ. serv.comun.soc y personales (156)",54,20,18,16,,,,
"Hogares privados con servicio doméstico (157)",88,,,,,,88,
"Actividad economica no especificada (159)",103,12,25,48,3,15,,
"Desocupado (160)",371,,,,,,,371
"Hombres (161)",7921,208,2844,3338,348,856,2,325
"Agric., ganadería, caza y silvicultura (162)",6413,18,2354,2877,334,830,,
"Pesca (163)",142,5,108,20,6,3,,
"Explotación de minas y canteras (164)",15,,15,,,,,
"Industrias manufactureras (165)",242,6,134,93,1,8,,
"Suministro de electricidad, gas y agua (166)",9,3,6,,,,,
"Construcción (167)",128,1,95,29,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",203,31,29,134,2,7,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",23,4,12,7,,,,
"Comercio al por mayor (170)",15,4,2,6,2,1,,
"Comercio al por menor (171)",165,23,15,121,,6,,
"Hoteles y restaurantes (172)",23,9,4,9,,1,,
"Trans., almac. y comunicaciones (173)",211,28,43,137,1,2,,
"Intermediación financiera (174)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (175)",66,45,12,9,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",30,17,13,,,,,
"Enseñanza (177)",24,23,,1,,,,
"Servicios sociales y de salud (178)",9,6,1,2,,,,
"Otras activ. serv.comun.soc y personales (179)",34,11,14,9,,,,
"Hogares privados con servicio doméstico (180)",2,,,,,,2,
"Actividad economica no especificada (182)",43,4,15,18,2,4,,
"Desocupado (183)",325,,,,,,,325
"Mujeres (184)",1667,129,505,515,31,355,86,46
"Agric., ganadería, caza y silvicultura (185)",946,2,416,190,26,312,,
"Pesca (186)",3,,2,1,,,,
"Industrias manufactureras (188)",92,3,44,35,1,9,,
"Suministro de electricidad, gas y agua (189)",1,1,,,,,,
"Construcción (190)",1,1,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",252,26,,208,2,16,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por mayor (193)",7,1,,5,,1,,
"Comercio al por menor (194)",244,25,,202,2,15,,
"Hoteles y restaurantes (195)",58,12,4,34,1,7,,
"Trans., almac. y comunicaciones (196)",7,6,,1,,,,
"Intermediación financiera (197)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (198)",9,9,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",29,5,24,,,,,
"Enseñanza (200)",45,36,,9,,,,
"Servicios sociales y de salud (201)",10,9,1,,,,,
"Otras activ. serv.comun.soc y personales (202)",20,9,4,7,,,,
"Hogares privados con servicio doméstico (203)",86,,,,,,86,
"Actividad economica no especificada (205)",60,8,10,30,1,11,,
"Desocupado (206)",46,,,,,,,46
