"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Construcción (116)",61,14,37,7,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2950,270,7,2223,42,408,
"Venta, mant.y rep. veh.autom y motoc. (118)",45,15,4,16,1,9,
"Comercio al por mayor (119)",86,19,1,53,2,11,
"Comercio al por menor (120)",2819,236,2,2154,39,388,
"Hoteles y restaurantes (121)",1098,273,27,705,32,61,
"Trans., almac. y comunicaciones (122)",197,138,12,34,8,5,
"Intermediación financiera (123)",74,73,,1,,,
"Activid.inmobil., empres. y alquileres (124)",240,155,4,72,5,4,
"Admin.pub. y defensa; p. segur soc.afil (125)",645,549,96,,,,
"Enseñanza (126)",1620,1543,,73,2,2,
"Servicios sociales y de salud (127)",662,638,3,18,2,1,
"Otras activ. serv.comun.soc y personales (128)",345,151,14,167,6,7,
"Hogares privados con servicio doméstico (129)",635,,,,,,635
"Organiz. y organos extraterritoriales (130)",1,1,,,,,
"Actividad economica no especificada (131)",217,108,10,69,3,27,
,,,,,,,
"RURAL (132)",9320,463,2058,4596,149,1986,68
"Agric., ganadería, caza y silvicultura (133)",7318,11,1603,3735,135,1834,
"Pesca (134)",7,,,7,,,
"Explotación de minas y canteras (135)",25,2,23,,,,
"Industrias manufactureras (136)",117,3,40,68,1,5,
"Suministro de electricidad, gas y agua (137)",3,,3,,,,
"Construcción (138)",383,6,296,69,1,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",391,26,4,322,4,35,
"Venta, mant.y rep. veh.autom y motoc. (140)",13,2,3,6,,2,
"Comercio al por mayor (141)",5,2,1,2,,,
"Comercio al por menor (142)",373,22,,314,4,33,
"Hoteles y restaurantes (143)",120,30,8,64,2,16,
"Trans., almac. y comunicaciones (144)",140,30,13,93,3,1,
"Activid.inmobil., empres. y alquileres (146)",40,33,,7,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",86,57,29,,,,
"Enseñanza (148)",164,135,,29,,,
"Servicios sociales y de salud (149)",86,83,,3,,,
"Otras activ. serv.comun.soc y personales (150)",35,15,1,18,,1,
"Hogares privados con servicio doméstico (151)",68,,,,,,68
"Actividad economica no especificada (153)",337,32,38,181,3,83,
"Hombres (154)",7482,269,1866,3844,137,1351,15
"Agric., ganadería, caza y silvicultura (155)",6319,10,1433,3447,129,1300,
"Pesca (156)",6,,,6,,,
"Explotación de minas y canteras (157)",24,1,23,,,,
"Industrias manufactureras (158)",100,2,37,56,1,4,
"Suministro de electricidad, gas y agua (159)",3,,3,,,,
"Construcción (160)",379,5,293,69,1,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",97,17,4,72,,4,
"Venta, mant.y rep. veh.autom y motoc. (162)",13,2,3,6,,2,
"Comercio al por mayor (163)",3,2,1,,,,
"Comercio al por menor (164)",81,13,,66,,2,
"Hoteles y restaurantes (165)",19,12,,6,1,,
"Trans., almac. y comunicaciones (166)",133,29,13,87,3,1,
"Activid.inmobil., empres. y alquileres (168)",28,23,,5,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",70,44,26,,,,
"Enseñanza (170)",81,70,,11,,,
"Servicios sociales y de salud (171)",29,27,,2,,,
"Otras activ. serv.comun.soc y personales (172)",16,8,,7,,1,
"Hogares privados con servicio doméstico (173)",15,,,,,,15
"Actividad economica no especificada (175)",163,21,34,76,2,30,
"Mujeres (176)",1838,194,192,752,12,635,53
"Agric., ganadería, caza y silvicultura (177)",999,1,170,288,6,534,
"Pesca (178)",1,,,1,,,
"Explotación de minas y canteras (179)",1,1,,,,,
"Industrias manufactureras (180)",17,1,3,12,,1,
"Construcción (182)",4,1,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",294,9,,250,4,31,
"Comercio al por mayor (185)",2,,,2,,,
"Comercio al por menor (186)",292,9,,248,4,31,
"Hoteles y restaurantes (187)",101,18,8,58,1,16,
"Trans., almac. y comunicaciones (188)",7,1,,6,,,
"Activid.inmobil., empres. y alquileres (190)",12,10,,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",16,13,3,,,,
"Enseñanza (192)",83,65,,18,,,
"Servicios sociales y de salud (193)",57,56,,1,,,
"Otras activ. serv.comun.soc y personales (194)",19,7,1,11,,,
"Hogares privados con servicio doméstico (195)",53,,,,,,53
"Actividad economica no especificada (197)",174,11,4,105,1,53,
