"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",117,,29,42,30,16
,,,,,,
"URBANA (036)",1797,34,498,731,426,108
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",13,,1,8,4,
"Profes., científicos e intelectuales (038)",261,,41,150,68,2
"Técnicos de nivel medio y trab. asimilados (039)",60,,20,32,6,2
"Jefes y empleados de oficina (040)",89,,30,38,21,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",257,6,68,118,54,11
"Agricult. trabaj. calif.agrop. y pesqueros (042)",389,2,84,129,125,49
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",115,3,40,47,22,3
"Obreros construc., conf., papel, fab., instr. (044)",113,,39,49,23,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",435,23,154,137,91,30
"Otra (046)",20,,5,11,4,
"Ocupación no especificada (047)",45,,16,12,8,9
"Hombres (048)",1098,23,293,453,270,59
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",11,,1,6,4,
"Profes., científicos e intelectuales (050)",163,,23,94,46,
"Técnicos de nivel medio y trab. asimilados (051)",41,,16,20,4,1
"Jefes y empleados de oficina (052)",61,,12,30,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",71,2,17,28,21,3
"Agricult. trabaj. calif.agrop. y pesqueros (054)",290,2,64,100,89,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",97,2,33,38,21,3
"Obreros construc., conf., papel, fab., instr. (056)",108,,35,49,22,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",217,17,79,71,39,11
"Otra (058)",19,,5,11,3,
"Ocupación no especificada (059)",20,,8,6,2,4
"Mujeres (060)",699,11,205,278,156,49
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,2,,
"Profes., científicos e intelectuales (062)",98,,18,56,22,2
"Técnicos de nivel medio y trab. asimilados (063)",19,,4,12,2,1
"Jefes y empleados de oficina (064)",28,,18,8,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",186,4,51,90,33,8
"Agricult. trabaj. calif.agrop. y pesqueros (066)",99,,20,29,36,14
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",18,1,7,9,1,
"Obreros construc., conf., papel, fab., instr. (068)",5,,4,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",218,6,75,66,52,19
"Otra (070)",1,,,,1,
"Ocupación no especificada (071)",25,,8,6,6,5
,,,,,,
"RURAL (072)",7331,40,1755,2499,2260,777
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",12,,2,5,5,
"Profes., científicos e intelectuales (074)",197,,59,89,49,
"Técnicos de nivel medio y trab. asimilados (075)",25,,14,7,3,1
"Jefes y empleados de oficina (076)",46,,10,28,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",147,2,54,58,31,2
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3759,3,631,1252,1315,558
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",257,1,81,90,69,16
"Obreros construc., conf., papel, fab., instr. (080)",257,1,79,121,54,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2462,33,784,786,683,176
"Ocupación no especificada (083)",169,,41,63,43,22
"Hombres (084)",4735,26,1089,1667,1443,510
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,,5,4,
"Profes., científicos e intelectuales (086)",150,,34,73,43,
"Técnicos de nivel medio y trab. asimilados (087)",20,,12,5,2,1
"Jefes y empleados de oficina (088)",45,,10,28,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",64,1,21,26,14,2
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2849,3,439,983,1008,416
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",225,1,70,81,61,12
"Obreros construc., conf., papel, fab., instr. (092)",250,,78,117,53,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1046,21,405,322,232,66
"Ocupación no especificada (095)",77,,20,27,19,11
"Mujeres (096)",2596,14,666,832,817,267
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,2,,1,
"Profes., científicos e intelectuales (098)",47,,25,16,6,
"Técnicos de nivel medio y trab. asimilados (099)",5,,2,2,1,
"Jefes y empleados de oficina (100)",1,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",83,1,33,32,17,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",910,,192,269,307,142
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",32,,11,9,8,4
"Obreros construc., conf., papel, fab., instr. (104)",7,1,1,4,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1416,12,379,464,451,110
"Ocupación no especificada (107)",92,,21,36,24,11
