"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Explotación de minas y canteras (141)",309,,5,7,1,,,197,5,94,,,
"Industrias manufactureras (142)",1159,1,1,5,,,,1139,10,3,,,
"Suministro de electricidad, gas y agua (143)",12,,,,2,,,5,1,4,,,
"Construcción (144)",488,,5,4,2,,,10,211,256,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",652,,,1,,363,,29,1,258,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",21,,,,,4,,16,1,,,,
"Comercio al por mayor (147)",34,,,,,34,,,,,,,
"Comercio al por menor (148)",597,,,1,,325,,13,,258,,,
"Hoteles y restaurantes (149)",109,,,,,43,,,,66,,,
"Trans., almac. y comunicaciones (150)",245,,,1,6,1,,,165,72,,,
"Intermediación financiera (151)",1,,1,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",43,,12,11,8,6,,1,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",222,19,2,6,58,2,,,12,120,3,,
"Enseñanza (154)",341,2,318,2,12,,,,,7,,,
"Servicios sociales y de salud (155)",110,,30,47,2,6,,,,25,,,
"Otras activ. serv.comun.soc y personales (156)",88,,3,39,1,3,,,,42,,,
"Hogares privados con servicio doméstico (157)",95,,,,,,,,,95,,,
"Actividad economica no especificada (159)",353,,,1,1,,,,,,,351,
"Desocupado (160)",1577,,,,,,,,,,,,1577
"Hombres (161)",17518,20,259,101,69,233,10844,387,400,3788,2,214,1201
"Agric., ganadería, caza y silvicultura (162)",13899,,2,1,1,,10840,1,,3054,,,
"Pesca (163)",5,,,,,,4,,,1,,,
"Explotación de minas y canteras (164)",306,,5,7,1,,,195,4,94,,,
"Industrias manufactureras (165)",164,1,1,4,,,,147,8,3,,,
"Suministro de electricidad, gas y agua (166)",12,,,,2,,,5,1,4,,,
"Construcción (167)",467,,5,4,2,,,10,209,237,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",376,,,1,,202,,28,1,144,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",19,,,,,3,,15,1,,,,
"Comercio al por mayor (170)",28,,,,,28,,,,,,,
"Comercio al por menor (171)",329,,,1,,171,,13,,144,,,
"Hoteles y restaurantes (172)",45,,,,,20,,,,25,,,
"Trans., almac. y comunicaciones (173)",243,,,1,4,1,,,165,72,,,
"Intermediación financiera (174)",1,,1,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",31,,8,10,2,6,,1,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",195,17,2,5,43,2,,,12,112,2,,
"Enseñanza (177)",239,2,218,2,11,,,,,6,,,
"Servicios sociales y de salud (178)",45,,14,28,1,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",66,,3,38,1,1,,,,23,,,
"Hogares privados con servicio doméstico (180)",8,,,,,,,,,8,,,
"Actividad economica no especificada (182)",215,,,,1,,,,,,,214,
"Desocupado (183)",1201,,,,,,,,,,,,1201
"Mujeres (184)",10164,2,120,25,25,191,2430,995,5,5857,1,137,376
"Agric., ganadería, caza y silvicultura (185)",7972,,,1,,,2428,,,5543,,,
"Pesca (186)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (187)",3,,,,,,,2,1,,,,
"Industrias manufactureras (188)",995,,,1,,,,992,2,,,,
"Construcción (190)",21,,,,,,,,2,19,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",276,,,,,161,,1,,114,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,1,,1,,,,,
"Comercio al por mayor (193)",6,,,,,6,,,,,,,
"Comercio al por menor (194)",268,,,,,154,,,,114,,,
"Hoteles y restaurantes (195)",64,,,,,23,,,,41,,,
"Trans., almac. y comunicaciones (196)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",12,,4,1,6,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",27,2,,1,15,,,,,8,1,,
"Enseñanza (200)",102,,100,,1,,,,,1,,,
"Servicios sociales y de salud (201)",65,,16,19,1,5,,,,24,,,
"Otras activ. serv.comun.soc y personales (202)",22,,,1,,2,,,,19,,,
"Hogares privados con servicio doméstico (203)",87,,,,,,,,,87,,,
"Actividad economica no especificada (205)",138,,,1,,,,,,,,137,
"Desocupado (206)",376,,,,,,,,,,,,376
