"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"30 años (040)",2901,1480,1421,2287,1153,1134,614,327,287
"31 años (041)",1958,903,1055,1569,723,846,389,180,209
"32 años (042)",2397,1135,1262,1929,899,1030,468,236,232
"33 años (043)",2286,1104,1182,1824,881,943,462,223,239
"34 años (044)",2017,980,1037,1573,767,806,444,213,231
"De 35 a 39 años (045)",10010,4823,5187,7755,3730,4025,2255,1093,1162
"35 años (046)",2080,1035,1045,1616,799,817,464,236,228
"36 años (047)",1981,924,1057,1562,720,842,419,204,215
"37 años (048)",2254,1084,1170,1765,861,904,489,223,266
"38 años (049)",1932,919,1013,1446,693,753,486,226,260
"39 años (050)",1763,861,902,1366,657,709,397,204,193
"De 40 a 44 años (051)",8430,4069,4361,6580,3152,3428,1850,917,933
"40 años (052)",2149,1031,1118,1608,749,859,541,282,259
"41 años (053)",1395,711,684,1109,560,549,286,151,135
"42 años (054)",1875,932,943,1479,736,743,396,196,200
"43 años (055)",1489,657,832,1187,519,668,302,138,164
"44 años (056)",1522,738,784,1197,588,609,325,150,175
"De 45 a 49 años (057)",6991,3320,3671,5340,2534,2806,1651,786,865
"45 años (058)",1532,725,807,1143,550,593,389,175,214
"46 años (059)",1330,611,719,1063,489,574,267,122,145
"47 años (060)",1520,726,794,1179,558,621,341,168,173
"48 años (061)",1443,685,758,1063,502,561,380,183,197
"49 años (062)",1166,573,593,892,435,457,274,138,136
"De 50 a 54 años (063)",6226,2921,3305,4678,2185,2493,1548,736,812
"50 años (064)",1620,744,876,1173,527,646,447,217,230
"51 años (065)",958,452,506,745,355,390,213,97,116
"52 años (066)",1266,598,668,970,456,514,296,142,154
"53 años (067)",1156,537,619,872,405,467,284,132,152
"54 años (068)",1226,590,636,918,442,476,308,148,160
"De 55 a 59 años (069)",4944,2416,2528,3654,1815,1839,1290,601,689
"55 años (070)",1117,538,579,794,399,395,323,139,184
"56 años (071)",1067,537,530,772,387,385,295,150,145
"57 años (072)",1082,534,548,816,406,410,266,128,138
"58 años (073)",891,437,454,664,330,334,227,107,120
"59 años (074)",787,370,417,608,293,315,179,77,102
"De 60 a 64 años (075)",4054,1985,2069,2937,1435,1502,1117,550,567
"60 años (076)",1222,595,627,855,418,437,367,177,190
"61 años (077)",580,300,280,450,238,212,130,62,68
"62 años (078)",828,432,396,600,309,291,228,123,105
"63 años (079)",708,332,376,529,242,287,179,90,89
"64 años (080)",716,326,390,503,228,275,213,98,115
"De 65 y más años (081)",10626,4826,5800,6924,3149,3775,3702,1677,2025
"65 años (082)",880,404,476,585,278,307,295,126,169
"66 años (083)",629,296,333,431,200,231,198,96,102
"67 años (084)",732,342,390,497,234,263,235,108,127
"68 años (085)",627,289,338,410,186,224,217,103,114
"69 años (086)",456,192,264,312,127,185,144,65,79
"70 años (087)",783,366,417,468,217,251,315,149,166
"71 años (088)",354,167,187,245,118,127,109,49,60
"72 años (089)",631,314,317,407,203,204,224,111,113
"73 años (090)",454,226,228,316,155,161,138,71,67
"74 años (091)",499,233,266,330,163,167,169,70,99
"75 años (092)",589,268,321,347,161,186,242,107,135
"76 años (093)",396,180,216,259,118,141,137,62,75
"77 años (094)",396,197,199,245,116,129,151,81,70
"78 años (095)",449,218,231,266,128,138,183,90,93
"79 años (096)",256,112,144,180,73,107,76,39,37
"80 años (097)",482,199,283,278,122,156,204,77,127
"81 años (098)",170,78,92,114,54,60,56,24,32
"82 años (099)",242,115,127,170,80,90,72,35,37
"83 años (100)",176,78,98,119,50,69,57,28,29
"84 años (101)",204,91,113,143,62,81,61,29,32
"85 años (102)",255,110,145,161,70,91,94,40,54
"86 años (103)",153,66,87,104,44,60,49,22,27
"87 años (104)",176,62,114,113,42,71,63,20,43
"88 años (105)",116,50,66,79,33,46,37,17,20
"89 años (106)",80,30,50,56,22,34,24,8,16
"90 años (107)",108,38,70,62,20,42,46,18,28
"91 años (108)",39,18,21,27,13,14,12,5,7
"92 años (109)",52,18,34,36,14,22,16,4,12
"93 años (110)",36,12,24,26,6,20,10,6,4
"94 años (111)",31,15,16,25,10,15,6,5,1
"95 años (112)",42,7,35,24,5,19,18,2,16
"96 años (113)",29,10,19,22,6,16,7,4,3
"97 años (114)",18,7,11,14,6,8,4,1,3
"98 y más años (115)",86,18,68,53,13,40,33,5,28
