"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Superior no univ. incompleto (035)",4943,,,,778,2074,1070,930,91
"Superior no univ. completo (036)",6572,,,,,2233,2213,1898,228
"Superior univ. incompleto (037)",4178,,,,785,1809,692,814,78
"Superior univ. completo (038)",6597,,,,,1661,2125,2519,292
"Hombres (040)",30039,1130,2599,2837,2833,5778,5113,7594,2155
"Sin nivel (041)",1988,1130,146,17,20,28,76,252,319
"Educación inicial (042)",737,,699,18,5,9,6,,
"Primaria (043)",6298,,1754,1564,98,125,303,1457,997
"Secundaria (044)",9266,,,1238,1927,1777,1571,2365,388
"Superior no univ. incompleto (045)",2523,,,,397,935,572,546,73
"Superior no univ. completo (046)",3375,,,,,1098,1120,1020,137
"Superior univ. incompleto (047)",2373,,,,386,990,408,523,66
"Superior univ. completo (048)",3479,,,,,816,1057,1431,175
"Mujeres (050)",29809,1048,2436,2807,2788,6141,5367,7252,1970
"Sin nivel (051)",3567,1048,127,37,13,50,224,1060,1008
"Educación inicial (052)",774,,719,21,4,15,15,,
"Primaria (053)",6864,,1590,1501,106,305,792,2022,548
"Secundaria (054)",8064,,,1248,1885,1833,1393,1529,176
"Superior no univ. incompleto (055)",2420,,,,381,1139,498,384,18
"Superior no univ. completo (056)",3197,,,,,1135,1093,878,91
"Superior univ. incompleto (057)",1805,,,,399,819,284,291,12
"Superior univ. completo (058)",3118,,,,,845,1068,1088,117
,,,,,,,,,
"RURAL (060)",9661,277,686,770,711,1784,1686,2672,1075
"Sin nivel (061)",1545,277,79,4,9,28,127,507,514
"Educación inicial (062)",184,,176,5,,,3,,
"Primaria (063)",2891,,431,474,65,177,360,967,417
"Secundaria (064)",2962,,,287,497,724,635,737,82
"Superior no univ. incompleto (065)",585,,,,100,266,117,89,13
"Superior no univ. completo (066)",735,,,,,324,226,162,23
"Superior univ. incompleto (067)",324,,,,40,156,62,59,7
"Superior univ. completo (068)",435,,,,,109,156,151,19
"Hombres (070)",5477,148,382,391,404,1034,1013,1530,575
"Sin nivel (071)",535,148,45,2,4,9,51,131,145
"Educación inicial (072)",94,,88,3,,,3,,
"Primaria (073)",1598,,249,239,39,75,153,535,308
"Secundaria (074)",1881,,,147,290,423,420,536,65
"Superior no univ. incompleto (075)",378,,,,52,165,82,67,12
"Superior no univ. completo (076)",453,,,,,193,146,94,20
"Superior univ. incompleto (077)",227,,,,19,104,46,51,7
"Superior univ. completo (078)",311,,,,,65,112,116,18
"Mujeres (080)",4184,129,304,379,307,750,673,1142,500
"Sin nivel (081)",1010,129,34,2,5,19,76,376,369
"Educación inicial (082)",90,,88,2,,,,,
"Primaria (083)",1293,,182,235,26,102,207,432,109
"Secundaria (084)",1081,,,140,207,301,215,201,17
"Superior no univ. incompleto (085)",207,,,,48,101,35,22,1
"Superior no univ. completo (086)",282,,,,,131,80,68,3
"Superior univ. incompleto (087)",97,,,,21,52,16,8,
"Superior univ. completo (088)",124,,,,,44,44,35,1
