"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",70,,17,46,1,6,,
"Obreros construc.,conf.,papel, fab., instr. (099)",95,6,25,60,3,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2074,6,1160,16,,888,4,
"Ocupación no especificada (102)",75,1,3,15,1,55,,
"Desocupado (103)",45,,,,,,,45
"Mujeres (104)",1355,132,194,471,7,462,78,11
"Profes., científicos e intelectuales (106)",61,55,,5,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,2,,3,,,,
"Jefes y empleados de oficina (108)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",166,4,1,134,3,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",238,,,236,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",8,,,8,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",675,5,188,9,,395,78,
"Ocupación no especificada (115)",185,60,5,76,1,43,,
"Desocupado (116)",11,,,,,,,11
