"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",2727,1378,1349,610,320,290,2117,1058,1059
"35 años (046)",542,274,268,104,50,54,438,224,214
"36 años (047)",599,293,306,130,73,57,469,220,249
"37 años (048)",611,346,265,151,87,64,460,259,201
"38 años (049)",531,259,272,120,58,62,411,201,210
"39 años (050)",444,206,238,105,52,53,339,154,185
"De 40 a 44 años (051)",2385,1212,1173,505,277,228,1880,935,945
"40 años (052)",606,298,308,123,66,57,483,232,251
"41 años (053)",383,200,183,83,52,31,300,148,152
"42 años (054)",561,283,278,117,57,60,444,226,218
"43 años (055)",418,214,204,86,43,43,332,171,161
"44 años (056)",417,217,200,96,59,37,321,158,163
"De 45 a 49 años (057)",1891,962,929,368,199,169,1523,763,760
"45 años (058)",412,201,211,96,45,51,316,156,160
"46 años (059)",399,206,193,75,47,28,324,159,165
"47 años (060)",406,215,191,71,38,33,335,177,158
"48 años (061)",374,193,181,68,39,29,306,154,152
"49 años (062)",300,147,153,58,30,28,242,117,125
"De 50 a 54 años (063)",1399,677,722,257,127,130,1142,550,592
"50 años (064)",343,157,186,66,32,34,277,125,152
"51 años (065)",232,108,124,44,25,19,188,83,105
"52 años (066)",275,137,138,47,29,18,228,108,120
"53 años (067)",249,127,122,45,17,28,204,110,94
"54 años (068)",300,148,152,55,24,31,245,124,121
"De 55 a 59 años (069)",1195,608,587,231,113,118,964,495,469
"55 años (070)",300,146,154,55,25,30,245,121,124
"56 años (071)",277,149,128,49,22,27,228,127,101
"57 años (072)",246,121,125,45,24,21,201,97,104
"58 años (073)",216,108,108,49,27,22,167,81,86
"59 años (074)",156,84,72,33,15,18,123,69,54
"De 60 a 64 años (075)",966,472,494,186,92,94,780,380,400
"60 años (076)",317,142,175,63,27,36,254,115,139
"61 años (077)",152,79,73,29,13,16,123,66,57
"62 años (078)",176,79,97,30,15,15,146,64,82
"63 años (079)",162,89,73,33,16,17,129,73,56
"64 años (080)",159,83,76,31,21,10,128,62,66
"De 65 y más años (081)",2152,1009,1143,399,191,208,1753,818,935
"65 años (082)",210,93,117,42,20,22,168,73,95
"66 años (083)",132,66,66,27,17,10,105,49,56
"67 años (084)",156,79,77,25,14,11,131,65,66
"68 años (085)",138,59,79,30,13,17,108,46,62
"69 años (086)",96,48,48,13,6,7,83,42,41
"70 años (087)",218,93,125,32,13,19,186,80,106
"71 años (088)",54,28,26,7,3,4,47,25,22
"72 años (089)",114,57,57,27,14,13,87,43,44
"73 años (090)",87,45,42,25,12,13,62,33,29
"74 años (091)",66,47,19,15,9,6,51,38,13
"75 años (092)",102,48,54,17,9,8,85,39,46
"76 años (093)",64,26,38,14,8,6,50,18,32
"77 años (094)",64,30,34,14,7,7,50,23,27
"78 años (095)",88,38,50,15,3,12,73,35,38
"79 años (096)",25,13,12,1,1,,24,12,12
"80 años (097)",145,62,83,20,10,10,125,52,73
"81 años (098)",28,14,14,6,4,2,22,10,12
"82 años (099)",39,16,23,7,4,3,32,12,20
"83 años (100)",27,14,13,7,3,4,20,11,9
"84 años (101)",29,11,18,5,1,4,24,10,14
"85 años (102)",47,15,32,10,2,8,37,13,24
"86 años (103)",20,10,10,4,1,3,16,9,7
"87 años (104)",23,17,6,6,4,2,17,13,4
"88 años (105)",22,9,13,3,2,1,19,7,12
"89 años (106)",21,10,11,4,1,3,17,9,8
"90 años (107)",29,12,17,3,2,1,26,10,16
"91 años (108)",6,3,3,1,,1,5,3,2
"92 años (109)",7,4,3,1,,1,6,4,2
"93 años (110)",4,2,2,3,1,2,1,1,
"94 años (111)",3,1,2,1,,1,2,1,1
"95 años (112)",6,2,4,1,,1,5,2,3
"96 años (113)",9,4,5,,,,9,4,5
"97 años (114)",5,3,2,1,1,,4,2,2
"98 y más años (115)",68,30,38,12,6,6,56,24,32
