"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (149)",173,,,2,1,88,,,1,81,,,
"Trans., almac. y comunicaciones (150)",219,,,7,3,,,,144,65,,,
"Activid.inmobil., empres. y alquileres (152)",51,,,7,19,5,,3,2,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",127,12,7,17,23,10,,1,3,47,7,,
"Enseñanza (154)",640,5,616,2,9,,,,,8,,,
"Servicios sociales y de salud (155)",87,,14,68,1,3,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",54,,6,12,1,1,,,,34,,,
"Hogares privados con servicio doméstico (157)",215,,,,,,,,,215,,,
"Actividad economica no especificada (159)",885,,,1,6,,,,,,,878,
"Desocupado (160)",1222,,,,,,,,,,,,1222
"Hombres (161)",27930,15,288,79,39,268,17774,406,388,7371,7,231,1064
"Agric., ganadería, caza y silvicultura (162)",24515,,,5,1,,17770,2,,6737,,,
"Pesca (163)",8,,,,,,4,,,4,,,
"Explotación de minas y canteras (164)",367,,1,,1,,,191,1,173,,,
"Industrias manufactureras (165)",193,,,1,1,,,183,6,2,,,
"Suministro de electricidad, gas y agua (166)",61,,2,,1,,,1,5,52,,,
"Construcción (167)",386,,1,2,,,,4,224,155,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",343,,,1,,232,,21,4,85,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",23,,,,,6,,15,2,,,,
"Comercio al por mayor (170)",14,,,,,14,,,,,,,
"Comercio al por menor (171)",306,,,1,,212,,6,2,85,,,
"Hoteles y restaurantes (172)",49,,,1,,24,,,1,23,,,
"Trans., almac. y comunicaciones (173)",216,,,7,2,,,,142,65,,,
"Activid.inmobil., empres. y alquileres (175)",29,,,6,8,5,,3,2,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",104,12,5,11,14,7,,1,3,44,7,,
"Enseñanza (177)",285,3,269,2,6,,,,,5,,,
"Servicios sociales y de salud (178)",38,,5,32,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",27,,5,10,1,,,,,11,,,
"Hogares privados con servicio doméstico (180)",10,,,,,,,,,10,,,
"Actividad economica no especificada (182)",235,,,1,3,,,,,,,231,
"Desocupado (183)",1064,,,,,,,,,,,,1064
"Mujeres (184)",2940,2,359,53,30,260,495,160,5,771,,647,158
"Agric., ganadería, caza y silvicultura (185)",929,,,1,,,495,,,433,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Explotación de minas y canteras (187)",6,,,,1,,,4,,1,,,
"Industrias manufactureras (188)",162,,,2,,,,156,2,2,,,
"Suministro de electricidad, gas y agua (189)",2,,,,1,,,,,1,,,
"Construcción (190)",3,,,,,,,,1,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",221,,,4,,189,,,,28,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",12,,,1,,11,,,,,,,
"Comercio al por menor (194)",208,,,3,,177,,,,28,,,
"Hoteles y restaurantes (195)",124,,,1,1,64,,,,58,,,
"Trans., almac. y comunicaciones (196)",3,,,,1,,,,2,,,,
"Activid.inmobil., empres. y alquileres (198)",22,,,1,11,,,,,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",23,,2,6,9,3,,,,3,,,
"Enseñanza (200)",355,2,347,,3,,,,,3,,,
"Servicios sociales y de salud (201)",49,,9,36,,3,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",27,,1,2,,1,,,,23,,,
"Hogares privados con servicio doméstico (203)",205,,,,,,,,,205,,,
"Actividad economica no especificada (205)",650,,,,3,,,,,,,647,
"Desocupado (206)",158,,,,,,,,,,,,158
