"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2841,36,1497,87,1,1217,3
"Otra (094)",1,1,,,,,
"Ocupación no especificada (095)",334,23,144,141,5,21,
"Mujeres (096)",3365,177,430,1410,17,1258,73
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,3,,,,,
"Profes., científicos e intelectuales (098)",87,39,,47,1,,
"Técnicos de nivel medio y trab. asimilados (099)",21,16,,5,,,
"Jefes y empleados de oficina (100)",10,10,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",365,41,3,277,3,41,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",721,,,711,10,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",47,,19,23,,5,
"Obreros construc.,conf.,papel, fab., instr. (104)",6,,3,3,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1727,45,370,84,,1155,73
"Ocupación no especificada (107)",378,23,35,260,3,57,
