"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",120,51,69,70,26,44,50,25,25
"38 años (049)",107,53,54,54,28,26,53,25,28
"39 años (050)",92,51,41,44,25,19,48,26,22
"De 40 a 44 años (051)",487,259,228,267,147,120,220,112,108
"40 años (052)",126,65,61,60,29,31,66,36,30
"41 años (053)",79,39,40,46,25,21,33,14,19
"42 años (054)",107,65,42,51,32,19,56,33,23
"43 años (055)",85,46,39,48,29,19,37,17,20
"44 años (056)",90,44,46,62,32,30,28,12,16
"De 45 a 49 años (057)",400,203,197,221,103,118,179,100,79
"45 años (058)",93,47,46,46,24,22,47,23,24
"46 años (059)",71,32,39,41,19,22,30,13,17
"47 años (060)",86,49,37,44,20,24,42,29,13
"48 años (061)",82,43,39,50,25,25,32,18,14
"49 años (062)",68,32,36,40,15,25,28,17,11
"De 50 a 54 años (063)",379,190,189,201,105,96,178,85,93
"50 años (064)",101,41,60,48,23,25,53,18,35
"51 años (065)",54,23,31,24,7,17,30,16,14
"52 años (066)",70,43,27,41,24,17,29,19,10
"53 años (067)",83,45,38,51,30,21,32,15,17
"54 años (068)",71,38,33,37,21,16,34,17,17
"De 55 a 59 años (069)",298,154,144,173,92,81,125,62,63
"55 años (070)",63,34,29,35,19,16,28,15,13
"56 años (071)",80,39,41,44,21,23,36,18,18
"57 años (072)",63,34,29,40,22,18,23,12,11
"58 años (073)",53,30,23,32,20,12,21,10,11
"59 años (074)",39,17,22,22,10,12,17,7,10
"De 60 a 64 años (075)",255,125,130,137,67,70,118,58,60
"60 años (076)",84,40,44,40,20,20,44,20,24
"61 años (077)",27,11,16,10,3,7,17,8,9
"62 años (078)",36,15,21,24,9,15,12,6,6
"63 años (079)",47,28,19,30,18,12,17,10,7
"64 años (080)",61,31,30,33,17,16,28,14,14
"De 65 y más años (081)",828,390,438,507,229,278,321,161,160
"65 años (082)",60,30,30,29,18,11,31,12,19
"66 años (083)",48,25,23,28,12,16,20,13,7
"67 años (084)",51,33,18,31,15,16,20,18,2
"68 años (085)",42,19,23,25,10,15,17,9,8
"69 años (086)",34,19,15,20,10,10,14,9,5
"70 años (087)",73,26,47,45,16,29,28,10,18
"71 años (088)",30,16,14,21,13,8,9,3,6
"72 años (089)",40,16,24,32,12,20,8,4,4
"73 años (090)",29,18,11,18,12,6,11,6,5
"74 años (091)",34,18,16,25,13,12,9,5,4
"75 años (092)",47,23,24,35,17,18,12,6,6
"76 años (093)",27,12,15,12,6,6,15,6,9
"77 años (094)",33,15,18,18,6,12,15,9,6
"78 años (095)",47,21,26,24,10,14,23,11,12
"79 años (096)",17,4,13,15,4,11,2,,2
"80 años (097)",51,25,26,30,12,18,21,13,8
"81 años (098)",9,4,5,5,3,2,4,1,3
"82 años (099)",12,6,6,8,3,5,4,3,1
"83 años (100)",16,11,5,10,8,2,6,3,3
"84 años (101)",22,8,14,15,5,10,7,3,4
"85 años (102)",25,11,14,15,6,9,10,5,5
"86 años (103)",12,7,5,8,5,3,4,2,2
"87 años (104)",10,4,6,4,2,2,6,2,4
"88 años (105)",11,3,8,5,1,4,6,2,4
"89 años (106)",6,3,3,3,1,2,3,2,1
"90 años (107)",12,6,6,8,4,4,4,2,2
"91 años (108)",1,,1,1,,1,,,
"92 años (109)",2,,2,1,,1,1,,1
"93 años (110)",2,,2,1,,1,1,,1
"94 años (111)",3,2,1,2,2,,1,,1
"95 años (112)",2,,2,2,,2,,,
"96 años (113)",4,,4,3,,3,1,,1
"97 años (114)",2,1,1,1,,1,1,1,
"98 y más años (115)",14,4,10,7,3,4,7,1,6
