"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"30 años (040)",2226,1087,1139,695,340,355,1531,747,784
"31 años (041)",1196,556,640,413,184,229,783,372,411
"32 años (042)",1681,809,872,532,259,273,1149,550,599
"33 años (043)",1425,610,815,478,214,264,947,396,551
"34 años (044)",1408,643,765,443,189,254,965,454,511
"De 35 a 39 años (045)",7733,3536,4197,2436,1118,1318,5297,2418,2879
"35 años (046)",1800,846,954,561,271,290,1239,575,664
"36 años (047)",1512,669,843,459,195,264,1053,474,579
"37 años (048)",1516,680,836,493,229,264,1023,451,572
"38 años (049)",1615,737,878,490,216,274,1125,521,604
"39 años (050)",1290,604,686,433,207,226,857,397,460
"De 40 a 44 años (051)",6891,3265,3626,2113,1041,1072,4778,2224,2554
"40 años (052)",1844,894,950,525,266,259,1319,628,691
"41 años (053)",1063,492,571,374,180,194,689,312,377
"42 años (054)",1517,726,791,455,229,226,1062,497,565
"43 años (055)",1169,540,629,360,179,181,809,361,448
"44 años (056)",1298,613,685,399,187,212,899,426,473
"De 45 a 49 años (057)",6066,2834,3232,1725,909,816,4341,1925,2416
"45 años (058)",1440,693,747,404,216,188,1036,477,559
"46 años (059)",1093,517,576,318,177,141,775,340,435
"47 años (060)",1244,566,678,371,184,187,873,382,491
"48 años (061)",1325,629,696,345,186,159,980,443,537
"49 años (062)",964,429,535,287,146,141,677,283,394
"De 50 a 54 años (063)",5100,2427,2673,1311,692,619,3789,1735,2054
"50 años (064)",1317,639,678,343,183,160,974,456,518
"51 años (065)",778,340,438,215,115,100,563,225,338
"52 años (066)",1112,544,568,287,144,143,825,400,425
"53 años (067)",890,418,472,229,118,111,661,300,361
"54 años (068)",1003,486,517,237,132,105,766,354,412
"De 55 a 59 años (069)",4335,2040,2295,985,510,475,3350,1530,1820
"55 años (070)",987,482,505,251,124,127,736,358,378
"56 años (071)",976,445,531,208,108,100,768,337,431
"57 años (072)",816,396,420,198,104,94,618,292,326
"58 años (073)",904,414,490,199,109,90,705,305,400
"59 años (074)",652,303,349,129,65,64,523,238,285
"De 60 a 64 años (075)",4316,2001,2315,790,413,377,3526,1588,1938
"60 años (076)",1368,644,724,234,122,112,1134,522,612
"61 años (077)",598,302,296,112,60,52,486,242,244
"62 años (078)",896,403,493,165,84,81,731,319,412
"63 años (079)",717,308,409,133,66,67,584,242,342
"64 años (080)",737,344,393,146,81,65,591,263,328
"De 65 y más años (081)",11414,5304,6110,2056,968,1088,9358,4336,5022
"65 años (082)",970,428,542,164,79,85,806,349,457
"66 años (083)",624,302,322,117,53,64,507,249,258
"67 años (084)",727,360,367,147,79,68,580,281,299
"68 años (085)",730,313,417,132,62,70,598,251,347
"69 años (086)",455,182,273,81,33,48,374,149,225
"70 años (087)",980,425,555,160,77,83,820,348,472
"71 años (088)",407,195,212,83,36,47,324,159,165
"72 años (089)",652,308,344,105,45,60,547,263,284
"73 años (090)",499,242,257,91,51,40,408,191,217
"74 años (091)",519,239,280,69,29,40,450,210,240
"75 años (092)",613,277,336,109,51,58,504,226,278
"76 años (093)",452,220,232,81,36,45,371,184,187
"77 años (094)",423,225,198,82,39,43,341,186,155
"78 años (095)",565,291,274,105,54,51,460,237,223
"79 años (096)",307,154,153,53,26,27,254,128,126
"80 años (097)",667,302,365,117,52,65,550,250,300
"81 años (098)",164,87,77,34,19,15,130,68,62
"82 años (099)",219,104,115,39,22,17,180,82,98
"83 años (100)",136,56,80,36,19,17,100,37,63
"84 años (101)",140,66,74,35,16,19,105,50,55
"85 años (102)",216,100,116,32,18,14,184,82,102
"86 años (103)",137,65,72,30,10,20,107,55,52
"87 años (104)",150,79,71,33,15,18,117,64,53
"88 años (105)",105,50,55,19,9,10,86,41,45
"89 años (106)",88,38,50,23,9,14,65,29,36
"90 años (107)",123,51,72,19,5,14,104,46,58
"91 años (108)",14,6,8,2,1,1,12,5,7
"92 años (109)",27,12,15,7,3,4,20,9,11
"93 años (110)",16,6,10,6,2,4,10,4,6
"94 años (111)",18,6,12,6,4,2,12,2,10
"95 años (112)",43,18,25,7,3,4,36,15,21
"96 años (113)",26,17,9,4,2,2,22,15,7
"97 años (114)",22,11,11,4,,4,18,11,7
"98 y más años (115)",180,69,111,24,9,15,156,60,96
