"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Organiz. y organos extraterritoriales (108)",4,4,,,,,
"Actividad economica no especificada (109)",2616,1516,250,671,101,78,
"Mujeres (110)",24887,12503,719,7310,491,1100,2764
"Agric., ganadería, caza y silvicultura (111)",534,25,115,254,12,128,
"Pesca (112)",1,,,,,1,
"Explotación de minas y canteras (113)",194,139,41,6,8,,
"Industrias manufactureras (114)",970,89,177,610,50,44,
"Suministro de electricidad, gas y agua (115)",21,19,2,,,,
"Construcción (116)",237,104,72,44,13,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",6097,1596,20,3643,189,649,
"Venta, mant.y rep. veh.autom y motoc. (118)",135,67,17,31,7,13,
"Comercio al por mayor (119)",275,163,,82,4,26,
"Comercio al por menor (120)",5687,1366,3,3530,178,610,
"Hoteles y restaurantes (121)",2117,970,59,931,80,77,
"Trans., almac. y comunicaciones (122)",569,444,17,85,13,10,
"Intermediación financiera (123)",230,230,,,,,
"Activid.inmobil., empres. y alquileres (124)",1276,1017,33,189,29,8,
"Admin.pub. y defensa; p. segur soc.afil (125)",782,735,47,,,,
"Enseñanza (126)",4246,3856,2,364,13,11,
"Servicios sociales y de salud (127)",1285,1176,12,86,8,3,
"Otras activ. serv.comun.soc y personales (128)",1231,712,66,418,18,17,
"Hogares privados con servicio doméstico (129)",2764,,,,,,2764
"Organiz. y organos extraterritoriales (130)",2,2,,,,,
"Actividad economica no especificada (131)",2331,1389,56,680,58,148,
,,,,,,,
"RURAL (132)",39557,3049,10142,19547,563,5420,836
"Agric., ganadería, caza y silvicultura (133)",23788,34,3217,15224,391,4922,
"Pesca (134)",8,,8,,,,
"Explotación de minas y canteras (135)",2204,490,1677,25,11,1,
"Industrias manufactureras (136)",2430,24,1026,1253,51,76,
"Suministro de electricidad, gas y agua (137)",81,14,57,10,,,
"Construcción (138)",3769,65,3166,438,37,63,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1756,285,172,1190,16,93,
"Venta, mant.y rep. veh.autom y motoc. (140)",313,55,137,119,2,,
"Comercio al por mayor (141)",79,29,8,41,1,,
"Comercio al por menor (142)",1364,201,27,1030,13,93,
"Hoteles y restaurantes (143)",487,282,30,142,10,23,
"Trans., almac. y comunicaciones (144)",1435,391,280,726,23,15,
"Intermediación financiera (145)",11,9,2,,,,
"Activid.inmobil., empres. y alquileres (146)",326,252,44,25,4,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",436,206,230,,,,
"Enseñanza (148)",477,426,2,47,2,,
"Servicios sociales y de salud (149)",215,184,2,24,5,,
"Otras activ. serv.comun.soc y personales (150)",444,184,101,154,2,3,
"Hogares privados con servicio doméstico (151)",836,,,,,,836
"Actividad economica no especificada (153)",854,203,128,289,11,223,
"Hombres (154)",32715,2180,9376,17141,505,3494,19
"Agric., ganadería, caza y silvicultura (155)",20589,32,2803,14136,353,3265,
"Pesca (156)",8,,8,,,,
"Explotación de minas y canteras (157)",2075,454,1585,24,11,1,
"Industrias manufactureras (158)",2052,15,945,998,46,48,
"Suministro de electricidad, gas y agua (159)",75,13,56,6,,,
"Construcción (160)",3693,60,3104,430,37,62,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",992,193,171,576,11,41,
"Venta, mant.y rep. veh.autom y motoc. (162)",303,48,136,117,2,,
"Comercio al por mayor (163)",59,19,8,31,1,,
"Comercio al por menor (164)",630,126,27,428,8,41,
"Hoteles y restaurantes (165)",188,130,15,33,6,4,
"Trans., almac. y comunicaciones (166)",1403,372,277,720,23,11,
"Intermediación financiera (167)",8,7,1,,,,
"Activid.inmobil., empres. y alquileres (168)",262,202,36,20,4,,
"Admin.pub. y defensa; p. segur soc.afil (169)",370,167,203,,,,
"Enseñanza (170)",255,231,1,23,,,
"Servicios sociales y de salud (171)",92,67,1,20,4,,
"Otras activ. serv.comun.soc y personales (172)",271,131,88,50,2,,
"Hogares privados con servicio doméstico (173)",19,,,,,,19
"Actividad economica no especificada (175)",363,106,82,105,8,62,
"Mujeres (176)",6842,869,766,2406,58,1926,817
"Agric., ganadería, caza y silvicultura (177)",3199,2,414,1088,38,1657,
"Explotación de minas y canteras (179)",129,36,92,1,,,
"Industrias manufactureras (180)",378,9,81,255,5,28,
"Suministro de electricidad, gas y agua (181)",6,1,1,4,,,
"Construcción (182)",76,5,62,8,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",764,92,1,614,5,52,
"Venta, mant.y rep. veh.autom y motoc. (184)",10,7,1,2,,,
"Comercio al por mayor (185)",20,10,,10,,,
"Comercio al por menor (186)",734,75,,602,5,52,
"Hoteles y restaurantes (187)",299,152,15,109,4,19,
"Trans., almac. y comunicaciones (188)",32,19,3,6,,4,
"Intermediación financiera (189)",3,2,1,,,,
"Activid.inmobil., empres. y alquileres (190)",64,50,8,5,,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",66,39,27,,,,
"Enseñanza (192)",222,195,1,24,2,,
"Servicios sociales y de salud (193)",123,117,1,4,1,,
"Otras activ. serv.comun.soc y personales (194)",173,53,13,104,,3,
"Hogares privados con servicio doméstico (195)",817,,,,,,817
"Actividad economica no especificada (197)",491,97,46,184,3,161,
