"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hogares privados con servicio doméstico (134)",1918,,,5,,4,,,,1909,,,
"Actividad economica no especificada (136)",799,1,30,22,119,,,,,3,,624,
"Desocupado (137)",1131,,,,,,,,,,,,1131
,,,,,,,,,,,,,
"RURAL (138)",10461,6,250,106,56,505,2748,193,521,5645,2,146,283
"Agric., ganadería, caza y silvicultura (139)",8019,,20,30,7,1,2737,2,32,5190,,,
"Pesca (140)",21,,1,,,,11,,,9,,,
"Explotación de minas y canteras (141)",33,,9,2,2,,,16,2,2,,,
"Industrias manufactureras (142)",200,,3,6,3,1,,104,78,5,,,
"Suministro de electricidad, gas y agua (143)",8,,,1,1,,,4,1,1,,,
"Construcción (144)",110,,1,5,1,,,12,68,23,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",544,,6,12,2,344,,49,6,125,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",56,,,2,,9,,38,4,3,,,
"Comercio al por mayor (147)",23,,2,2,,15,,,,4,,,
"Comercio al por menor (148)",465,,4,8,2,320,,11,2,118,,,
"Hoteles y restaurantes (149)",144,,,4,1,94,,,,45,,,
"Trans., almac. y comunicaciones (150)",357,,,1,2,,,1,317,36,,,
"Intermediación financiera (151)",3,,,,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",161,,18,13,13,56,,2,15,44,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",47,4,8,6,14,,,,1,12,2,,
"Enseñanza (154)",162,2,155,1,1,,,,,3,,,
"Servicios sociales y de salud (155)",47,,21,17,,3,,,,6,,,
"Otras activ. serv.comun.soc y personales (156)",58,,6,7,5,6,,3,1,30,,,
"Hogares privados con servicio doméstico (157)",116,,1,1,,,,,,114,,,
"Actividad economica no especificada (159)",148,,1,,1,,,,,,,146,
"Desocupado (160)",283,,,,,,,,,,,,283
"Hombres (161)",8162,5,121,76,31,220,2495,168,497,4276,2,69,202
"Agric., ganadería, caza y silvicultura (162)",6641,,17,26,6,,2484,2,32,4074,,,
"Pesca (163)",18,,,,,,11,,,7,,,
"Explotación de minas y canteras (164)",31,,7,2,2,,,16,2,2,,,
"Industrias manufactureras (165)",150,,3,5,,,,80,58,4,,,
"Suministro de electricidad, gas y agua (166)",7,,,1,,,,4,1,1,,,
"Construcción (167)",109,,1,5,,,,12,68,23,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",259,,3,8,1,146,,48,6,47,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",54,,,2,,8,,37,4,3,,,
"Comercio al por mayor (170)",13,,,1,,8,,,,4,,,
"Comercio al por menor (171)",192,,3,5,1,130,,11,2,40,,,
"Hoteles y restaurantes (172)",28,,,1,1,16,,,,10,,,
"Trans., almac. y comunicaciones (173)",352,,,1,1,,,1,313,36,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",150,,14,12,10,56,,2,15,41,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",28,4,4,4,5,,,,1,8,2,,
"Enseñanza (177)",64,1,59,,1,,,,,3,,,
"Servicios sociales y de salud (178)",15,,9,5,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",32,,4,6,3,2,,3,1,13,,,
"Hogares privados con servicio doméstico (180)",6,,,,,,,,,6,,,
"Actividad economica no especificada (182)",69,,,,,,,,,,,69,
"Desocupado (183)",202,,,,,,,,,,,,202
"Mujeres (184)",2299,1,129,30,25,285,253,25,24,1369,,77,81
"Agric., ganadería, caza y silvicultura (185)",1378,,3,4,1,1,253,,,1116,,,
"Pesca (186)",3,,1,,,,,,,2,,,
"Explotación de minas y canteras (187)",2,,2,,,,,,,,,,
"Industrias manufactureras (188)",50,,,1,3,1,,24,20,1,,,
"Suministro de electricidad, gas y agua (189)",1,,,,1,,,,,,,,
"Construcción (190)",1,,,,1,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",285,,3,4,1,198,,1,,78,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,1,,1,,,,,
"Comercio al por mayor (193)",10,,2,1,,7,,,,,,,
"Comercio al por menor (194)",273,,1,3,1,190,,,,78,,,
"Hoteles y restaurantes (195)",116,,,3,,78,,,,35,,,
"Trans., almac. y comunicaciones (196)",5,,,,1,,,,4,,,,
"Intermediación financiera (197)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",11,,4,1,3,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",19,,4,2,9,,,,,4,,,
"Enseñanza (200)",98,1,96,1,,,,,,,,,
"Servicios sociales y de salud (201)",32,,12,12,,3,,,,5,,,
"Otras activ. serv.comun.soc y personales (202)",26,,2,1,2,4,,,,17,,,
"Hogares privados con servicio doméstico (203)",110,,1,1,,,,,,108,,,
"Actividad economica no especificada (205)",79,,1,,1,,,,,,,77,
"Desocupado (206)",81,,,,,,,,,,,,81
