"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,,1,,
"Ocupación no especificada (035)",161,,39,54,48,20
,,,,,,
"URBANA (036)",9468,171,2712,3538,2408,639
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",57,,4,24,27,2
"Profes., científicos e intelectuales (038)",665,,121,386,152,6
"Técnicos de nivel medio y trab. asimilados (039)",450,,118,188,127,17
"Jefes y empleados de oficina (040)",291,,98,125,67,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1106,13,313,414,293,73
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1333,8,174,355,496,300
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1141,8,375,505,236,17
"Obreros construc., conf., papel, fab., instr. (044)",790,4,250,350,176,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3389,137,1213,1087,764,188
"Otra (046)",69,,9,46,14,
"Ocupación no especificada (047)",177,1,37,58,56,25
"Hombres (048)",6202,114,1780,2249,1613,446
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",42,,3,17,21,1
"Profes., científicos e intelectuales (050)",292,,56,151,81,4
"Técnicos de nivel medio y trab. asimilados (051)",294,,66,129,86,13
"Jefes y empleados de oficina (052)",134,,32,62,40,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",348,8,92,115,103,30
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1070,7,136,270,403,254
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1058,6,347,483,208,14
"Obreros construc., conf., papel, fab., instr. (056)",778,3,246,344,175,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2049,89,781,608,461,110
"Otra (058)",68,,9,45,14,
"Ocupación no especificada (059)",69,1,12,25,21,10
"Mujeres (060)",3266,57,932,1289,795,193
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",15,,1,7,6,1
"Profes., científicos e intelectuales (062)",373,,65,235,71,2
"Técnicos de nivel medio y trab. asimilados (063)",156,,52,59,41,4
"Jefes y empleados de oficina (064)",157,,66,63,27,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",758,5,221,299,190,43
"Agricult. trabaj. calif.agrop. y pesqueros (066)",263,1,38,85,93,46
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",83,2,28,22,28,3
"Obreros construc., conf., papel, fab., instr. (068)",12,1,4,6,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1340,48,432,479,303,78
"Otra (070)",1,,,1,,
"Ocupación no especificada (071)",108,,25,33,35,15
,,,,,,
"RURAL (072)",7011,67,1969,2469,1857,649
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",11,,2,3,6,
"Profes., científicos e intelectuales (074)",167,,38,83,44,2
"Técnicos de nivel medio y trab. asimilados (075)",117,,37,55,22,3
"Jefes y empleados de oficina (076)",93,,28,48,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",309,2,92,132,64,19
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1821,4,224,533,675,385
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",442,,168,203,62,9
"Obreros construc., conf., papel, fab., instr. (080)",342,,80,176,77,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3629,61,1279,1207,867,215
"Otra (082)",15,,4,6,5,
"Ocupación no especificada (083)",65,,17,23,18,7
"Hombres (084)",5284,45,1447,1873,1407,512
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,,3,5,
"Profes., científicos e intelectuales (086)",83,,21,35,25,2
"Técnicos de nivel medio y trab. asimilados (087)",83,,27,41,12,3
"Jefes y empleados de oficina (088)",63,,17,31,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",141,1,45,63,23,9
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1559,4,183,470,562,340
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",424,,161,198,58,7
"Obreros construc., conf., papel, fab., instr. (092)",338,,79,174,76,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2558,40,907,850,621,140
"Otra (094)",15,,4,6,5,
"Ocupación no especificada (095)",12,,3,2,5,2
"Mujeres (096)",1727,22,522,596,450,137
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,2,,1,
"Profes., científicos e intelectuales (098)",84,,17,48,19,
"Técnicos de nivel medio y trab. asimilados (099)",34,,10,14,10,
"Jefes y empleados de oficina (100)",30,,11,17,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",168,1,47,69,41,10
"Agricult. trabaj. calif.agrop. y pesqueros (102)",262,,41,63,113,45
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",18,,7,5,4,2
"Obreros construc., conf., papel, fab., instr. (104)",4,,1,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1071,21,372,357,246,75
"Ocupación no especificada (107)",53,,14,21,13,5
