"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Industrias manufactureras (114)",1381,139,528,655,19,40,
"Suministro de electricidad, gas y agua (115)",20,16,3,1,,,
"Construcción (116)",83,15,48,17,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",8051,1857,31,5063,152,948,
"Venta, mant.y rep. veh.autom y motoc. (118)",104,53,6,30,7,8,
"Comercio al por mayor (119)",359,169,11,137,5,37,
"Comercio al por menor (120)",7588,1635,14,4896,140,903,
"Hoteles y restaurantes (121)",2592,751,97,1595,67,82,
"Trans., almac. y comunicaciones (122)",305,175,27,93,5,5,
"Intermediación financiera (123)",159,138,1,19,1,,
"Activid.inmobil., empres. y alquileres (124)",867,680,33,124,20,10,
"Admin.pub. y defensa; p. segur soc.afil (125)",603,549,54,,,,
"Enseñanza (126)",4030,3736,1,264,19,10,
"Servicios sociales y de salud (127)",970,897,2,62,7,2,
"Otras activ. serv.comun.soc y personales (128)",1098,457,70,549,9,13,
"Hogares privados con servicio doméstico (129)",1864,,,,,,1864
"Actividad economica no especificada (131)",1133,532,157,335,19,90,
,,,,,,,
"RURAL (132)",8463,399,3342,3337,160,1109,116
"Agric., ganadería, caza y silvicultura (133)",6634,23,2795,2616,140,1060,
"Pesca (134)",89,1,79,9,,,
"Explotación de minas y canteras (135)",30,3,13,14,,,
"Industrias manufactureras (136)",149,11,86,48,1,3,
"Suministro de electricidad, gas y agua (137)",15,2,12,1,,,
"Construcción (138)",69,,46,21,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",420,57,29,298,11,25,
"Venta, mant.y rep. veh.autom y motoc. (140)",28,3,13,9,3,,
"Comercio al por mayor (141)",42,18,10,12,1,1,
"Comercio al por menor (142)",350,36,6,277,7,24,
"Hoteles y restaurantes (143)",95,11,9,67,2,6,
"Trans., almac. y comunicaciones (144)",200,26,44,129,,1,
"Intermediación financiera (145)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (146)",79,48,24,7,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",73,69,4,,,,
"Enseñanza (148)",95,86,,8,1,,
"Servicios sociales y de salud (149)",27,17,,8,2,,
"Otras activ. serv.comun.soc y personales (150)",110,23,48,37,,2,
"Hogares privados con servicio doméstico (151)",116,,,,,,116
"Actividad economica no especificada (153)",260,20,153,74,2,11,
"Hombres (154)",7487,264,3095,3011,143,964,10
"Agric., ganadería, caza y silvicultura (155)",6246,21,2603,2544,132,946,
"Pesca (156)",85,1,75,9,,,
"Explotación de minas y canteras (157)",27,2,13,12,,,
"Industrias manufactureras (158)",114,8,67,37,1,1,
"Suministro de electricidad, gas y agua (159)",15,2,12,1,,,
"Construcción (160)",65,,43,20,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",253,33,29,176,8,7,
"Venta, mant.y rep. veh.autom y motoc. (162)",28,3,13,9,3,,
"Comercio al por mayor (163)",35,15,10,9,1,,
"Comercio al por menor (164)",190,15,6,158,4,7,
"Hoteles y restaurantes (165)",11,,3,7,1,,
"Trans., almac. y comunicaciones (166)",197,24,44,128,,1,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",69,43,20,6,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",66,64,2,,,,
"Enseñanza (170)",36,35,,1,,,
"Servicios sociales y de salud (171)",7,4,,3,,,
"Otras activ. serv.comun.soc y personales (172)",84,14,47,21,,2,
"Hogares privados con servicio doméstico (173)",10,,,,,,10
"Actividad economica no especificada (175)",201,12,137,46,,6,
"Mujeres (176)",976,135,247,326,17,145,106
"Agric., ganadería, caza y silvicultura (177)",388,2,192,72,8,114,
"Pesca (178)",4,,4,,,,
"Explotación de minas y canteras (179)",3,1,,2,,,
"Industrias manufactureras (180)",35,3,19,11,,2,
"Construcción (182)",4,,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",167,24,,122,3,18,
"Comercio al por mayor (185)",7,3,,3,,1,
"Comercio al por menor (186)",160,21,,119,3,17,
"Hoteles y restaurantes (187)",84,11,6,60,1,6,
"Trans., almac. y comunicaciones (188)",3,2,,1,,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",10,5,4,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",7,5,2,,,,
"Enseñanza (192)",59,51,,7,1,,
"Servicios sociales y de salud (193)",20,13,,5,2,,
"Otras activ. serv.comun.soc y personales (194)",26,9,1,16,,,
"Hogares privados con servicio doméstico (195)",106,,,,,,106
"Actividad economica no especificada (197)",59,8,16,28,2,5,
