"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",234,34,,135,4,61,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",3,,,2,,1,,
"Comercio al por mayor (123)",10,2,,5,,3,,
"Comercio al por menor (124)",221,32,,128,4,57,,
"Hoteles y restaurantes (125)",143,27,5,96,1,14,,
"Trans., almac. y comunicaciones (126)",3,2,,,1,,,
"Intermediación financiera (127)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (128)",6,4,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",23,18,5,,,,,
"Enseñanza (130)",133,121,,8,,4,,
"Servicios sociales y de salud (131)",34,29,,3,2,,,
"Otras activ. serv.comun.soc y personales (132)",29,11,8,10,,,,
"Hogares privados con servicio doméstico (133)",124,,,,,,124,
"Actividad economica no especificada (135)",95,31,20,36,,8,,
,,,,,,,,
"RURAL (136)",11090,586,995,5867,43,3400,46,153
"Agric., ganadería, caza y silvicultura (137)",9684,6,699,5641,35,3303,,
"Pesca (138)",139,,60,20,,59,,
"Explotación de minas y canteras (139)",75,17,38,13,3,4,,
"Industrias manufactureras (140)",73,1,45,22,1,4,,
"Construcción (142)",43,,35,5,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",89,13,1,66,3,6,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",8,1,1,6,,,,
"Comercio al por mayor (145)",10,1,,7,2,,,
"Comercio al por menor (146)",71,11,,53,1,6,,
"Hoteles y restaurantes (147)",25,15,5,3,,2,,
"Trans., almac. y comunicaciones (148)",30,12,13,5,,,,
"Activid.inmobil., empres. y alquileres (150)",13,10,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",59,52,7,,,,,
"Enseñanza (152)",390,371,,14,,5,,
"Servicios sociales y de salud (153)",58,51,1,3,,3,,
"Otras activ. serv.comun.soc y personales (154)",24,17,1,4,,2,,
"Hogares privados con servicio doméstico (155)",46,,,,,,46,
"Actividad economica no especificada (157)",189,21,90,68,,10,,
"Desocupado (158)",153,,,,,,,153
"Hombres (159)",6864,466,643,4538,22,1054,3,138
"Agric., ganadería, caza y silvicultura (160)",5715,4,370,4360,14,967,,
"Pesca (161)",137,,59,19,,59,,
"Explotación de minas y canteras (162)",66,16,36,8,3,3,,
"Industrias manufactureras (163)",66,1,38,22,1,4,,
"Construcción (165)",43,,35,5,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",72,10,1,55,3,3,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",7,1,1,5,,,,
"Comercio al por mayor (168)",10,1,,7,2,,,
"Comercio al por menor (169)",55,8,,43,1,3,,
"Hoteles y restaurantes (170)",16,12,3,,,1,,
"Trans., almac. y comunicaciones (171)",29,11,13,5,,,,
"Activid.inmobil., empres. y alquileres (173)",12,9,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",56,49,7,,,,,
"Enseñanza (175)",306,289,,12,,5,,
"Servicios sociales y de salud (176)",42,36,1,2,,3,,
"Otras activ. serv.comun.soc y personales (177)",18,13,,3,,2,,
"Hogares privados con servicio doméstico (178)",3,,,,,,3,
"Actividad economica no especificada (180)",145,16,80,44,,5,,
"Desocupado (181)",138,,,,,,,138
"Mujeres (182)",4226,120,352,1329,21,2346,43,15
"Agric., ganadería, caza y silvicultura (183)",3969,2,329,1281,21,2336,,
"Pesca (184)",2,,1,1,,,,
"Explotación de minas y canteras (185)",9,1,2,5,,1,,
"Industrias manufactureras (186)",7,,7,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",17,3,,11,,3,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por menor (192)",16,3,,10,,3,,
"Hoteles y restaurantes (193)",9,3,2,3,,1,,
"Trans., almac. y comunicaciones (194)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",3,3,,,,,,
"Enseñanza (198)",84,82,,2,,,,
"Servicios sociales y de salud (199)",16,15,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",6,4,1,1,,,,
"Hogares privados con servicio doméstico (201)",43,,,,,,43,
"Actividad economica no especificada (203)",44,5,10,24,,5,,
