"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (127)",1364,6,40,176,262,3,,6,117,754,,,
"Intermediación financiera (128)",329,1,46,67,204,,,,,11,,,
"Activid.inmobil., empres. y alquileres (129)",2613,1,786,626,843,27,,,14,316,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",1242,17,210,143,666,7,,1,6,145,47,,
"Enseñanza (131)",5270,57,4867,41,266,,,,1,38,,,
"Servicios sociales y de salud (132)",2113,,924,729,175,86,,8,1,190,,,
"Otras activ. serv.comun.soc y personales (133)",2164,3,93,205,183,618,,16,1,1045,,,
"Hogares privados con servicio doméstico (134)",2936,,1,3,,3,,,,2929,,,
"Actividad economica no especificada (136)",1404,,8,29,98,,,,1,16,,1252,
"Desocupado (137)",2083,,,,,,,,,,,,2083
,,,,,,,,,,,,,
"RURAL (138)",9364,5,93,48,38,359,3529,164,452,4215,,99,362
"Agric., ganadería, caza y silvicultura (139)",7156,,1,4,3,,3415,,8,3725,,,
"Pesca (140)",144,,,1,1,,114,,1,27,,,
"Explotación de minas y canteras (141)",15,,,,,,,8,,7,,,
"Industrias manufactureras (142)",326,,2,8,4,3,,111,174,24,,,
"Suministro de electricidad, gas y agua (143)",10,,1,3,,,,5,,1,,,
"Construcción (144)",129,,1,,2,,,15,70,41,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",454,,1,8,1,268,,21,5,150,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",24,,,,,5,,18,1,,,,
"Comercio al por mayor (147)",22,,,,1,15,,,2,4,,,
"Comercio al por menor (148)",408,,1,8,,248,,3,2,146,,,
"Hoteles y restaurantes (149)",81,,1,,1,50,,,,29,,,
"Trans., almac. y comunicaciones (150)",217,,,2,2,,,,170,43,,,
"Intermediación financiera (151)",4,,1,1,1,,,1,,,,,
"Activid.inmobil., empres. y alquileres (152)",75,,15,3,6,24,,2,2,23,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",59,4,,2,9,2,,,20,22,,,
"Enseñanza (154)",69,,67,,1,,,,,1,,,
"Servicios sociales y de salud (155)",19,,3,10,1,3,,,1,1,,,
"Otras activ. serv.comun.soc y personales (156)",54,1,,6,3,9,,1,1,33,,,
"Hogares privados con servicio doméstico (157)",87,,,,,,,,,87,,,
"Actividad economica no especificada (159)",103,,,,3,,,,,1,,99,
"Desocupado (160)",362,,,,,,,,,,,,362
"Hombres (161)",7776,4,41,35,22,153,3315,121,406,3321,,41,317
"Agric., ganadería, caza y silvicultura (162)",6282,,1,4,3,,3203,,8,3063,,,
"Pesca (163)",141,,,1,1,,112,,1,26,,,
"Explotación de minas y canteras (164)",15,,,,,,,8,,7,,,
"Industrias manufactureras (165)",238,,1,5,2,3,,69,139,19,,,
"Suministro de electricidad, gas y agua (166)",9,,,3,,,,5,,1,,,
"Construcción (167)",128,,1,,1,,,15,70,41,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",202,,1,6,1,106,,21,5,62,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",23,,,,,4,,18,1,,,,
"Comercio al por mayor (170)",15,,,,1,9,,,2,3,,,
"Comercio al por menor (171)",164,,1,6,,93,,3,2,59,,,
"Hoteles y restaurantes (172)",23,,,,1,17,,,,5,,,
"Trans., almac. y comunicaciones (173)",211,,,1,2,,,,170,38,,,
"Intermediación financiera (174)",2,,,1,,,,1,,,,,
"Activid.inmobil., empres. y alquileres (175)",66,,13,3,1,24,,2,2,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",30,3,,2,5,2,,,9,9,,,
"Enseñanza (177)",24,,22,,1,,,,,1,,,
"Servicios sociales y de salud (178)",9,,2,4,1,1,,,1,,,,
"Otras activ. serv.comun.soc y personales (179)",34,1,,5,1,,,,1,26,,,
"Hogares privados con servicio doméstico (180)",2,,,,,,,,,2,,,
"Actividad economica no especificada (182)",43,,,,2,,,,,,,41,
"Desocupado (183)",317,,,,,,,,,,,,317
"Mujeres (184)",1588,1,52,13,16,206,214,43,46,894,,58,45
"Agric., ganadería, caza y silvicultura (185)",874,,,,,,212,,,662,,,
"Pesca (186)",3,,,,,,2,,,1,,,
"Industrias manufactureras (188)",88,,1,3,2,,,42,35,5,,,
"Suministro de electricidad, gas y agua (189)",1,,1,,,,,,,,,,
"Construcción (190)",1,,,,1,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",252,,,2,,162,,,,88,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",7,,,,,6,,,,1,,,
"Comercio al por menor (194)",244,,,2,,155,,,,87,,,
"Hoteles y restaurantes (195)",58,,1,,,33,,,,24,,,
"Trans., almac. y comunicaciones (196)",6,,,1,,,,,,5,,,
"Intermediación financiera (197)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",9,,2,,5,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",29,1,,,4,,,,11,13,,,
"Enseñanza (200)",45,,45,,,,,,,,,,
"Servicios sociales y de salud (201)",10,,1,6,,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",20,,,1,2,9,,1,,7,,,
"Hogares privados con servicio doméstico (203)",85,,,,,,,,,85,,,
"Actividad economica no especificada (205)",60,,,,1,,,,,1,,58,
"Desocupado (206)",45,,,,,,,,,,,,45
