"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",546,49,1,469,6,21,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",12053,,2,11963,78,10,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",494,,125,324,10,35,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1539,47,412,1017,28,35,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",3592,52,819,671,3,2023,24,
"Otra (101)",18,18,,,,,,
"Ocupación no especificada (102)",208,14,13,160,,21,,
"Desocupado (103)",1779,,,,,,,1779
"Mujeres (104)",12290,274,380,6273,38,4282,506,537
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",163,142,,19,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",27,18,,6,2,1,,
"Jefes y empleados de oficina (108)",45,45,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",978,20,7,806,3,142,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",4346,,1,4307,27,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",475,,19,357,5,94,,
"Obreros construc.,conf.,papel, fab., instr. (112)",35,,7,27,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",5442,34,341,575,1,3985,506,
"Ocupación no especificada (115)",238,11,5,176,,46,,
"Desocupado (116)",537,,,,,,,537
