"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",85,32,,50,1,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3580,,2,3449,129,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",125,,58,61,1,5,,
"Obreros construc.,conf.,papel, fab., instr. (099)",353,29,168,145,3,8,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2990,36,1604,31,,1304,15,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",157,15,34,76,2,30,,
"Desocupado (103)",272,,,,,,,272
"Mujeres (104)",1881,194,192,752,12,635,53,43
"Profes., científicos e intelectuales (106)",102,83,,19,,,,
"Técnicos de nivel medio y trab. asimilados (107)",24,19,,3,1,,1,
"Jefes y empleados de oficina (108)",19,18,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",318,20,8,249,2,39,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",294,,,288,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",14,,3,10,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",7,,1,6,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",890,47,176,72,2,541,52,
"Ocupación no especificada (115)",170,7,4,105,1,53,,
"Desocupado (116)",43,,,,,,,43
