"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Activid.inmobil., empres. y alquileres (106)",1887,1298,243,313,25,8,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",891,783,108,,,,,
"Enseñanza (108)",1117,1035,,74,6,2,,
"Servicios sociales y de salud (109)",282,195,9,70,6,2,,
"Otras activ. serv.comun.soc y personales (110)",1399,494,386,476,12,31,,
"Hogares privados con servicio doméstico (111)",56,,,,,,56,
"Organiz. y organos extraterritoriales (112)",4,4,,,,,,
"Actividad economica no especificada (113)",675,185,261,190,7,32,,
"Desocupado (114)",1546,,,,,,,1546
"Mujeres (115)",20083,6176,2799,6961,325,1516,1542,764
"Agric., ganadería, caza y silvicultura (116)",3252,74,1854,774,98,452,,
"Pesca (117)",14,5,5,4,,,,
"Explotación de minas y canteras (118)",9,5,2,1,1,,,
"Industrias manufactureras (119)",1007,114,435,415,19,24,,
"Suministro de electricidad, gas y agua (120)",17,16,1,,,,,
"Construcción (121)",44,10,26,8,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",5848,1119,32,3753,116,828,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",80,42,7,22,3,6,,
"Comercio al por mayor (124)",331,127,11,132,10,51,,
"Comercio al por menor (125)",5437,950,14,3599,103,771,,
"Hoteles y restaurantes (126)",1908,541,119,1093,44,111,,
"Trans., almac. y comunicaciones (127)",343,214,39,79,3,8,,
"Intermediación financiera (128)",103,99,,2,,2,,
"Activid.inmobil., empres. y alquileres (129)",689,540,42,92,10,5,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",532,510,22,,,,,
"Enseñanza (131)",1921,1806,,106,6,3,,
"Servicios sociales y de salud (132)",581,493,5,76,5,2,,
"Otras activ. serv.comun.soc y personales (133)",876,381,90,368,16,21,,
"Hogares privados con servicio doméstico (134)",1542,,,,,,1542,
"Organiz. y organos extraterritoriales (135)",1,1,,,,,,
"Actividad economica no especificada (136)",632,248,127,190,7,60,,
"Desocupado (137)",764,,,,,,,764
,,,,,,,,
"RURAL (138)",11859,1091,5890,2928,591,848,236,275
"Agric., ganadería, caza y silvicultura (139)",8081,71,5003,1771,543,693,,
"Pesca (140)",28,1,16,11,,,,
"Explotación de minas y canteras (141)",16,3,11,,,2,,
"Industrias manufactureras (142)",450,32,217,117,11,73,,
"Suministro de electricidad, gas y agua (143)",18,8,10,,,,,
"Construcción (144)",230,2,179,45,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",784,166,68,493,21,36,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",78,17,19,36,6,,,
"Comercio al por mayor (147)",88,29,28,27,2,2,,
"Comercio al por menor (148)",618,120,21,430,13,34,,
"Hoteles y restaurantes (149)",231,67,40,105,3,16,,
"Trans., almac. y comunicaciones (150)",527,114,150,256,7,,,
"Intermediación financiera (151)",13,13,,,,,,
"Activid.inmobil., empres. y alquileres (152)",180,145,23,11,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",224,138,86,,,,,
"Enseñanza (154)",203,172,,31,,,,
"Servicios sociales y de salud (155)",61,58,,3,,,,
"Otras activ. serv.comun.soc y personales (156)",168,57,33,67,,11,,
"Hogares privados con servicio doméstico (157)",236,,,,,,236,
"Actividad economica no especificada (159)",134,44,54,18,2,16,,
"Desocupado (160)",275,,,,,,,275
"Hombres (161)",8629,660,4472,2276,526,509,13,173
"Agric., ganadería, caza y silvicultura (162)",6191,58,3679,1562,493,399,,
"Pesca (163)",28,1,16,11,,,,
"Explotación de minas y canteras (164)",15,2,11,,,2,,
"Industrias manufactureras (165)",367,20,177,90,10,70,,
"Suministro de electricidad, gas y agua (166)",16,6,10,,,,,
"Construcción (167)",229,2,179,44,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",380,90,66,202,10,12,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",71,11,19,35,6,,,
"Comercio al por mayor (170)",60,17,28,14,,1,,
"Comercio al por menor (171)",249,62,19,153,4,11,,
"Hoteles y restaurantes (172)",81,31,17,27,1,5,,
"Trans., almac. y comunicaciones (173)",501,100,143,251,7,,,
"Intermediación financiera (174)",7,7,,,,,,
"Activid.inmobil., empres. y alquileres (175)",140,106,23,10,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",193,110,83,,,,,
"Enseñanza (177)",79,60,,19,,,,
"Servicios sociales y de salud (178)",11,11,,,,,,
"Otras activ. serv.comun.soc y personales (179)",119,32,28,49,,10,,
"Hogares privados con servicio doméstico (180)",13,,,,,,13,
"Actividad economica no especificada (182)",86,24,40,11,1,10,,
"Desocupado (183)",173,,,,,,,173
"Mujeres (184)",3230,431,1418,652,65,339,223,102
"Agric., ganadería, caza y silvicultura (185)",1890,13,1324,209,50,294,,
"Explotación de minas y canteras (187)",1,1,,,,,,
"Industrias manufactureras (188)",83,12,40,27,1,3,,
"Suministro de electricidad, gas y agua (189)",2,2,,,,,,
"Construcción (190)",1,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",404,76,2,291,11,24,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",7,6,,1,,,,
"Comercio al por mayor (193)",28,12,,13,2,1,,
"Comercio al por menor (194)",369,58,2,277,9,23,,
"Hoteles y restaurantes (195)",150,36,23,78,2,11,,
"Trans., almac. y comunicaciones (196)",26,14,7,5,,,,
"Intermediación financiera (197)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (198)",40,39,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",31,28,3,,,,,
"Enseñanza (200)",124,112,,12,,,,
"Servicios sociales y de salud (201)",50,47,,3,,,,
"Otras activ. serv.comun.soc y personales (202)",49,25,5,18,,1,,
"Hogares privados con servicio doméstico (203)",223,,,,,,223,
"Actividad economica no especificada (205)",48,20,14,7,1,6,,
"Desocupado (206)",102,,,,,,,102
