"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",6973,3,,6667,303,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",258,,175,70,6,7,,
"Obreros construc.,conf.,papel, fab., instr. (099)",357,14,145,191,1,6,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",4109,39,2974,43,1,1043,9,
"Otra (101)",15,15,,,,,,
"Ocupación no especificada (102)",44,8,18,9,,9,,
"Desocupado (103)",248,,,,,,,248
"Mujeres (104)",2035,196,270,717,30,607,177,38
"Profes., científicos e intelectuales (106)",99,94,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",23,21,,2,,,,
"Jefes y empleados de oficina (108)",18,18,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",208,24,11,142,6,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",473,,,454,19,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",11,,4,7,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,2,2,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1018,6,237,69,2,527,177,
"Ocupación no especificada (115)",142,33,16,36,3,54,,
"Desocupado (116)",38,,,,,,,38
