"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2423,136,844,865,514,64
"Otra (034)",47,,45,2,,
"Ocupación no especificada (035)",384,4,131,144,82,23
,,,,,,
"URBANA (036)",15070,310,5103,5674,3485,498
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",45,,7,17,19,2
"Profes., científicos e intelectuales (038)",1371,,278,804,282,7
"Técnicos de nivel medio y trab. asimilados (039)",673,1,256,264,131,21
"Jefes y empleados de oficina (040)",703,,263,326,113,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2087,39,622,842,507,77
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3111,14,733,1122,1014,228
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1022,14,336,369,277,26
"Obreros construc., conf., papel, fab., instr. (044)",1275,,439,472,345,19
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3622,231,1465,1173,653,100
"Otra (046)",715,,543,128,44,
"Ocupación no especificada (047)",446,11,161,157,100,17
"Hombres (048)",10659,209,3704,3830,2526,390
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",34,,2,12,18,2
"Profes., científicos e intelectuales (050)",766,,138,439,183,6
"Técnicos de nivel medio y trab. asimilados (051)",479,1,181,185,93,19
"Jefes y empleados de oficina (052)",461,,135,236,89,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",843,22,244,298,237,42
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2790,12,667,1011,893,207
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",896,12,305,308,248,23
"Obreros construc., conf., papel, fab., instr. (056)",1258,,431,467,341,19
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2260,155,1018,688,334,65
"Otra (058)",668,,498,126,44,
"Ocupación no especificada (059)",204,7,85,60,46,6
"Mujeres (060)",4411,101,1399,1844,959,108
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",11,,5,5,1,
"Profes., científicos e intelectuales (062)",605,,140,365,99,1
"Técnicos de nivel medio y trab. asimilados (063)",194,,75,79,38,2
"Jefes y empleados de oficina (064)",242,,128,90,24,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1244,17,378,544,270,35
"Agricult. trabaj. calif.agrop. y pesqueros (066)",321,2,66,111,121,21
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",126,2,31,61,29,3
"Obreros construc., conf., papel, fab., instr. (068)",17,,8,5,4,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1362,76,447,485,319,35
"Otra (070)",47,,45,2,,
"Ocupación no especificada (071)",242,4,76,97,54,11
,,,,,,
"RURAL (072)",14416,334,5396,4907,3143,636
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",5,,1,4,,
"Profes., científicos e intelectuales (074)",237,,71,128,36,2
"Técnicos de nivel medio y trab. asimilados (075)",124,,48,50,22,4
"Jefes y empleados de oficina (076)",61,,25,23,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",366,5,136,149,67,9
"Agricult. trabaj. calif.agrop. y pesqueros (078)",7471,42,1952,2775,2194,508
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",270,1,105,113,48,3
"Obreros construc., conf., papel, fab., instr. (080)",363,1,130,156,72,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5317,284,2845,1439,656,93
"Otra (082)",15,,11,4,,
"Ocupación no especificada (083)",187,1,72,66,35,13
"Hombres (084)",12373,268,4672,4170,2709,554
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,1,4,,
"Profes., científicos e intelectuales (086)",138,,34,78,25,1
"Técnicos de nivel medio y trab. asimilados (087)",101,,37,39,21,4
"Jefes y empleados de oficina (088)",43,,16,15,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",156,1,51,69,28,7
"Agricult. trabaj. calif.agrop. y pesqueros (090)",6997,40,1829,2621,2037,470
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",259,1,100,108,47,3
"Obreros construc., conf., papel, fab., instr. (092)",358,1,128,154,71,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",4256,224,2448,1059,461,64
"Otra (094)",15,,11,4,,
"Ocupación no especificada (095)",45,1,17,19,7,1
"Mujeres (096)",2043,66,724,737,434,82
"Profes., científicos e intelectuales (098)",99,,37,50,11,1
"Técnicos de nivel medio y trab. asimilados (099)",23,,11,11,1,
"Jefes y empleados de oficina (100)",18,,9,8,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",210,4,85,80,39,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",474,2,123,154,157,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",11,,5,5,1,
"Obreros construc., conf., papel, fab., instr. (104)",5,,2,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1061,60,397,380,195,29
"Ocupación no especificada (107)",142,,55,47,28,12
