"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2323,79,1285,29,,923,7,
"Otra (101)",1,1,,,,,,
"Ocupación no especificada (102)",48,8,19,14,1,6,,
"Desocupado (103)",239,,,,,,,239
"Mujeres (104)",782,189,84,258,3,85,123,40
"Profes., científicos e intelectuales (106)",158,140,,18,,,,
"Técnicos de nivel medio y trab. asimilados (107)",13,7,,6,,,,
"Jefes y empleados de oficina (108)",12,12,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",76,11,1,58,,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",53,,,52,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",24,,9,14,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",276,11,60,31,1,50,123,
"Ocupación no especificada (115)",129,8,13,79,1,28,,
"Desocupado (116)",40,,,,,,,40
