"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Pesca (112)",109,19,53,34,2,1,
"Explotación de minas y canteras (113)",3,2,,1,,,
"Industrias manufactureras (114)",975,113,450,380,15,17,
"Suministro de electricidad, gas y agua (115)",5,5,,,,,
"Construcción (116)",63,17,29,15,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3728,784,18,2440,95,391,
"Venta, mant.y rep. veh.autom y motoc. (118)",90,25,3,44,3,15,
"Comercio al por mayor (119)",179,63,11,81,7,17,
"Comercio al por menor (120)",3459,696,4,2315,85,359,
"Hoteles y restaurantes (121)",1714,567,62,972,55,58,
"Trans., almac. y comunicaciones (122)",258,187,13,49,4,5,
"Intermediación financiera (123)",112,101,,10,,1,
"Activid.inmobil., empres. y alquileres (124)",580,466,23,69,12,10,
"Admin.pub. y defensa; p. segur soc.afil (125)",938,832,106,,,,
"Enseñanza (126)",2513,2300,1,206,1,5,
"Servicios sociales y de salud (127)",563,515,6,40,1,1,
"Otras activ. serv.comun.soc y personales (128)",831,447,34,336,8,6,
"Hogares privados con servicio doméstico (129)",1089,,,,,,1089
"Organiz. y organos extraterritoriales (130)",1,1,,,,,
"Actividad economica no especificada (131)",710,281,57,273,20,79,
,,,,,,,
"RURAL (132)",3757,508,1165,1486,160,364,74
"Agric., ganadería, caza y silvicultura (133)",2333,9,847,994,139,344,
"Pesca (134)",47,1,9,36,1,,
"Explotación de minas y canteras (135)",2,,1,1,,,
"Industrias manufactureras (136)",151,15,102,33,1,,
"Suministro de electricidad, gas y agua (137)",8,2,6,,,,
"Construcción (138)",57,3,42,12,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",310,47,51,190,12,10,
"Venta, mant.y rep. veh.autom y motoc. (140)",47,5,17,22,3,,
"Comercio al por mayor (141)",76,29,31,16,,,
"Comercio al por menor (142)",187,13,3,152,9,10,
"Hoteles y restaurantes (143)",56,13,2,37,,4,
"Trans., almac. y comunicaciones (144)",272,46,70,146,6,4,
"Intermediación financiera (145)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (146)",82,67,13,2,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",76,70,6,,,,
"Enseñanza (148)",188,183,,5,,,
"Servicios sociales y de salud (149)",22,19,,3,,,
"Otras activ. serv.comun.soc y personales (150)",43,20,8,14,,1,
"Hogares privados con servicio doméstico (151)",74,,,,,,74
"Actividad economica no especificada (153)",32,9,8,13,1,1,
"Hombres (154)",3198,277,1084,1336,153,345,3
"Agric., ganadería, caza y silvicultura (155)",2288,8,827,982,136,335,
"Pesca (156)",45,1,7,36,1,,
"Explotación de minas y canteras (157)",2,,1,1,,,
"Industrias manufactureras (158)",101,12,61,27,1,,
"Suministro de electricidad, gas y agua (159)",8,2,6,,,,
"Construcción (160)",57,3,42,12,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",192,30,44,104,9,5,
"Venta, mant.y rep. veh.autom y motoc. (162)",42,3,17,20,2,,
"Comercio al por mayor (163)",55,19,24,12,,,
"Comercio al por menor (164)",95,8,3,72,7,5,
"Hoteles y restaurantes (165)",9,2,,7,,,
"Trans., almac. y comunicaciones (166)",263,40,69,144,6,4,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",66,54,10,2,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",48,42,6,,,,
"Enseñanza (170)",64,62,,2,,,
"Servicios sociales y de salud (171)",8,5,,3,,,
"Otras activ. serv.comun.soc y personales (172)",27,12,8,6,,1,
"Hogares privados con servicio doméstico (173)",3,,,,,,3
"Actividad economica no especificada (175)",16,3,3,10,,,
"Mujeres (176)",559,231,81,150,7,19,71
"Agric., ganadería, caza y silvicultura (177)",45,1,20,12,3,9,
"Pesca (178)",2,,2,,,,
"Industrias manufactureras (180)",50,3,41,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",118,17,7,86,3,5,
"Venta, mant.y rep. veh.autom y motoc. (184)",5,2,,2,1,,
"Comercio al por mayor (185)",21,10,7,4,,,
"Comercio al por menor (186)",92,5,,80,2,5,
"Hoteles y restaurantes (187)",47,11,2,30,,4,
"Trans., almac. y comunicaciones (188)",9,6,1,2,,,
"Intermediación financiera (189)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (190)",16,13,3,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",28,28,,,,,
"Enseñanza (192)",124,121,,3,,,
"Servicios sociales y de salud (193)",14,14,,,,,
"Otras activ. serv.comun.soc y personales (194)",16,8,,8,,,
"Hogares privados con servicio doméstico (195)",71,,,,,,71
"Actividad economica no especificada (197)",16,6,5,3,1,1,
