"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Agric., ganadería, caza y silvicultura (139)",2877,,3,10,,,1747,,1,1116,,,
"Pesca (140)",14,,,,,,14,,,,,,
"Explotación de minas y canteras (141)",300,,20,40,23,8,,108,89,12,,,
"Industrias manufactureras (142)",48,,1,2,,,,37,8,,,,
"Suministro de electricidad, gas y agua (143)",10,,,1,1,,,,1,7,,,
"Construcción (144)",413,,8,10,3,,,9,140,243,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",133,,3,9,2,69,,18,4,28,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",27,,2,3,,3,,16,3,,,,
"Comercio al por mayor (147)",9,,,2,1,5,,,,1,,,
"Comercio al por menor (148)",97,,1,4,1,61,,2,1,27,,,
"Hoteles y restaurantes (149)",70,,2,2,,56,,,,10,,,
"Trans., almac. y comunicaciones (150)",109,,1,3,7,,,7,76,15,,,
"Intermediación financiera (151)",4,,,,4,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",106,,23,14,6,50,,1,8,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",791,2,19,32,49,4,,12,57,604,12,,
"Enseñanza (154)",104,2,95,1,3,,,,,3,,,
"Servicios sociales y de salud (155)",36,,17,14,1,2,,1,1,,,,
"Otras activ. serv.comun.soc y personales (156)",42,,4,4,3,4,,,,27,,,
"Hogares privados con servicio doméstico (157)",15,,,,,,,,,15,,,
"Actividad economica no especificada (159)",223,,1,1,21,,,,,,,200,
"Desocupado (160)",262,,,,,,,,,,,,262
"Hombres (161)",3837,2,114,124,61,111,1239,185,378,1285,12,139,187
"Agric., ganadería, caza y silvicultura (162)",1798,,3,9,,,1229,,1,556,,,
"Pesca (163)",10,,,,,,10,,,,,,
"Explotación de minas y canteras (164)",296,,19,40,21,8,,108,89,11,,,
"Industrias manufactureras (165)",38,,1,2,,,,29,6,,,,
"Suministro de electricidad, gas y agua (166)",10,,,1,1,,,,1,7,,,
"Construcción (167)",363,,7,10,3,,,9,136,198,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",70,,2,5,2,29,,18,4,10,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",26,,2,3,,2,,16,3,,,,
"Comercio al por mayor (170)",6,,,1,1,3,,,,1,,,
"Comercio al por menor (171)",38,,,1,1,24,,2,1,9,,,
"Hoteles y restaurantes (172)",28,,2,2,,20,,,,4,,,
"Trans., almac. y comunicaciones (173)",103,,1,3,2,,,7,76,14,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",93,,17,12,3,50,,1,8,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",605,2,15,27,21,4,,12,56,456,12,,
"Enseñanza (177)",38,,34,,1,,,,,3,,,
"Servicios sociales y de salud (178)",21,,9,9,1,,,1,1,,,,
"Otras activ. serv.comun.soc y personales (179)",29,,3,3,2,,,,,21,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",144,,1,1,3,,,,,,,139,
"Desocupado (183)",187,,,,,,,,,,,,187
"Mujeres (184)",1720,2,83,19,62,82,522,8,7,799,,61,75
"Agric., ganadería, caza y silvicultura (185)",1079,,,1,,,518,,,560,,,
"Pesca (186)",4,,,,,,4,,,,,,
"Explotación de minas y canteras (187)",4,,1,,2,,,,,1,,,
"Industrias manufactureras (188)",10,,,,,,,8,2,,,,
"Construcción (190)",50,,1,,,,,,4,45,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",63,,1,4,,40,,,,18,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",3,,,1,,2,,,,,,,
"Comercio al por menor (194)",59,,1,3,,37,,,,18,,,
"Hoteles y restaurantes (195)",42,,,,,36,,,,6,,,
"Trans., almac. y comunicaciones (196)",6,,,,5,,,,,1,,,
"Intermediación financiera (197)",3,,,,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",13,,6,2,3,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",186,,4,5,28,,,,1,148,,,
"Enseñanza (200)",66,2,61,1,2,,,,,,,,
"Servicios sociales y de salud (201)",15,,8,5,,2,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",13,,1,1,1,4,,,,6,,,
"Hogares privados con servicio doméstico (203)",12,,,,,,,,,12,,,
"Actividad economica no especificada (205)",79,,,,18,,,,,,,61,
"Desocupado (206)",75,,,,,,,,,,,,75
