"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",594,106,150,316,8,14,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2175,68,1885,48,1,131,42,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",231,33,157,36,3,2,,
"Desocupado (103)",205,,,,,,,205
"Mujeres (104)",1668,472,142,676,62,155,127,34
"Profes., científicos e intelectuales (106)",61,54,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",82,24,,42,15,1,,
"Jefes y empleados de oficina (108)",24,21,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",807,294,54,348,25,86,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",82,,,75,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",64,,10,45,9,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",12,1,2,8,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",444,62,66,129,3,57,127,
"Ocupación no especificada (115)",58,16,10,22,3,7,,
"Desocupado (116)",34,,,,,,,34
