"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",17774,8,2,17581,176,7,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",406,,116,224,7,59,,
"Obreros construc.,conf.,papel, fab., instr. (099)",388,16,152,194,5,21,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",7371,30,1909,167,1,5254,10,
"Otra (101)",7,7,,,,,,
"Ocupación no especificada (102)",231,16,14,53,,148,,
"Desocupado (103)",1064,,,,,,,1064
"Mujeres (104)",2940,500,145,1152,11,769,205,158
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",359,333,,25,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",53,46,,3,2,2,,
"Jefes y empleados de oficina (108)",30,30,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",260,27,4,174,4,51,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",495,,,490,4,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",160,,22,110,,28,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,1,1,2,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",771,24,101,85,,356,205,
"Ocupación no especificada (115)",647,37,17,263,1,329,,
"Desocupado (116)",158,,,,,,,158
