"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Explotación de minas y canteras (117)",3,3,,,,,,
"Industrias manufactureras (118)",154,11,34,103,4,2,,
"Suministro de electricidad, gas y agua (119)",2,2,,,,,,
"Construcción (120)",25,2,18,4,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1203,228,3,755,33,184,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",29,15,2,9,,3,,
"Comercio al por mayor (123)",61,22,,26,1,12,,
"Comercio al por menor (124)",1113,191,1,720,32,169,,
"Hoteles y restaurantes (125)",606,197,21,330,30,28,,
"Trans., almac. y comunicaciones (126)",62,44,,17,1,,,
"Intermediación financiera (127)",14,14,,,,,,
"Activid.inmobil., empres. y alquileres (128)",91,75,,14,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",238,160,78,,,,,
"Enseñanza (130)",643,628,,14,,1,,
"Servicios sociales y de salud (131)",153,143,3,7,,,,
"Otras activ. serv.comun.soc y personales (132)",167,70,5,89,1,2,,
"Hogares privados con servicio doméstico (133)",420,,,,,,420,
"Actividad economica no especificada (135)",228,61,38,92,3,34,,
,,,,,,,,
"RURAL (136)",19354,573,6042,8709,574,2769,66,621
"Agric., ganadería, caza y silvicultura (137)",17134,3,5810,8083,550,2688,,
"Pesca (138)",1,,,,,1,,
"Explotación de minas y canteras (139)",1,1,,,,,,
"Industrias manufactureras (140)",111,3,26,70,4,8,,
"Suministro de electricidad, gas y agua (141)",1,,1,,,,,
"Construcción (142)",132,5,98,23,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",307,25,7,247,10,18,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",23,2,6,14,1,,,
"Comercio al por mayor (145)",26,3,,15,6,2,,
"Comercio al por menor (146)",258,20,1,218,3,16,,
"Hoteles y restaurantes (147)",78,8,8,56,2,4,,
"Trans., almac. y comunicaciones (148)",214,27,55,125,3,4,,
"Intermediación financiera (149)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (150)",27,19,4,3,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",64,56,8,,,,,
"Enseñanza (152)",357,355,,2,,,,
"Servicios sociales y de salud (153)",49,44,1,4,,,,
"Otras activ. serv.comun.soc y personales (154)",39,18,6,14,,1,,
"Hogares privados con servicio doméstico (155)",66,,,,,,66,
"Actividad economica no especificada (157)",150,7,18,82,4,39,,
"Desocupado (158)",621,,,,,,,621
"Hombres (159)",17232,318,5541,8073,556,2219,5,520
"Agric., ganadería, caza y silvicultura (160)",15784,2,5339,7713,536,2194,,
"Pesca (161)",1,,,,,1,,
"Industrias manufactureras (163)",76,1,21,47,3,4,,
"Suministro de electricidad, gas y agua (164)",1,,1,,,,,
"Construcción (165)",130,5,96,23,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",170,17,7,131,10,5,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",23,2,6,14,1,,,
"Comercio al por mayor (168)",19,2,,11,6,,,
"Comercio al por menor (169)",128,13,1,106,3,5,,
"Hoteles y restaurantes (170)",11,,2,7,1,1,,
"Trans., almac. y comunicaciones (171)",214,27,55,125,3,4,,
"Activid.inmobil., empres. y alquileres (173)",22,17,3,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",41,34,7,,,,,
"Enseñanza (175)",187,186,,1,,,,
"Servicios sociales y de salud (176)",17,13,1,3,,,,
"Otras activ. serv.comun.soc y personales (177)",20,13,2,4,,1,,
"Hogares privados con servicio doméstico (178)",5,,,,,,5,
"Actividad economica no especificada (180)",33,3,7,17,2,4,,
"Desocupado (181)",520,,,,,,,520
"Mujeres (182)",2122,255,501,636,18,550,61,101
"Agric., ganadería, caza y silvicultura (183)",1350,1,471,370,14,494,,
"Explotación de minas y canteras (185)",1,1,,,,,,
"Industrias manufactureras (186)",35,2,5,23,1,4,,
"Construcción (188)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",137,8,,116,,13,,
"Comercio al por mayor (191)",7,1,,4,,2,,
"Comercio al por menor (192)",130,7,,112,,11,,
"Hoteles y restaurantes (193)",67,8,6,49,1,3,,
"Intermediación financiera (195)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",5,2,1,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",23,22,1,,,,,
"Enseñanza (198)",170,169,,1,,,,
"Servicios sociales y de salud (199)",32,31,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",19,5,4,10,,,,
"Hogares privados con servicio doméstico (201)",61,,,,,,61,
"Actividad economica no especificada (203)",117,4,11,65,2,35,,
