"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"34 años (044)",936,463,473,500,226,274,436,237,199
"De 35 a 39 años (045)",4724,2362,2362,2459,1173,1286,2265,1189,1076
"35 años (046)",946,480,466,492,243,249,454,237,217
"36 años (047)",928,462,466,489,221,268,439,241,198
"37 años (048)",1010,502,508,527,245,282,483,257,226
"38 años (049)",979,484,495,503,238,265,476,246,230
"39 años (050)",861,434,427,448,226,222,413,208,205
"De 40 a 44 años (051)",3890,2036,1854,2193,1113,1080,1697,923,774
"40 años (052)",1006,476,530,533,232,301,473,244,229
"41 años (053)",609,344,265,354,193,161,255,151,104
"42 años (054)",880,464,416,494,263,231,386,201,185
"43 años (055)",744,393,351,430,215,215,314,178,136
"44 años (056)",651,359,292,382,210,172,269,149,120
"De 45 a 49 años (057)",3086,1587,1499,1719,867,852,1367,720,647
"45 años (058)",725,345,380,382,181,201,343,164,179
"46 años (059)",593,315,278,354,183,171,239,132,107
"47 años (060)",640,344,296,370,193,177,270,151,119
"48 años (061)",630,317,313,335,168,167,295,149,146
"49 años (062)",498,266,232,278,142,136,220,124,96
"De 50 a 54 años (063)",2364,1272,1092,1286,676,610,1078,596,482
"50 años (064)",704,380,324,360,193,167,344,187,157
"51 años (065)",309,160,149,178,94,84,131,66,65
"52 años (066)",508,284,224,276,154,122,232,130,102
"53 años (067)",432,225,207,243,117,126,189,108,81
"54 años (068)",411,223,188,229,118,111,182,105,77
"De 55 a 59 años (069)",1735,955,780,946,517,429,789,438,351
"55 años (070)",409,220,189,215,114,101,194,106,88
"56 años (071)",420,247,173,240,138,102,180,109,71
"57 años (072)",368,187,181,219,108,111,149,79,70
"58 años (073)",325,181,144,164,98,66,161,83,78
"59 años (074)",213,120,93,108,59,49,105,61,44
"De 60 a 64 años (075)",1454,791,663,768,397,371,686,394,292
"60 años (076)",512,265,247,251,129,122,261,136,125
"61 años (077)",185,102,83,104,51,53,81,51,30
"62 años (078)",276,165,111,144,83,61,132,82,50
"63 años (079)",237,127,110,132,65,67,105,62,43
"64 años (080)",244,132,112,137,69,68,107,63,44
"De 65 y más años (081)",3093,1721,1372,1704,942,762,1389,779,610
"65 años (082)",306,155,151,141,80,61,165,75,90
"66 años (083)",218,129,89,114,64,50,104,65,39
"67 años (084)",250,145,105,144,80,64,106,65,41
"68 años (085)",198,117,81,107,63,44,91,54,37
"69 años (086)",138,88,50,82,53,29,56,35,21
"70 años (087)",284,148,136,144,73,71,140,75,65
"71 años (088)",103,61,42,68,43,25,35,18,17
"72 años (089)",199,114,85,119,62,57,80,52,28
"73 años (090)",107,56,51,64,29,35,43,27,16
"74 años (091)",141,78,63,86,44,42,55,34,21
"75 años (092)",161,84,77,75,43,32,86,41,45
"76 años (093)",104,57,47,64,36,28,40,21,19
"77 años (094)",105,67,38,60,35,25,45,32,13
"78 años (095)",101,56,45,54,28,26,47,28,19
"79 años (096)",62,36,26,39,21,18,23,15,8
"80 años (097)",127,61,66,59,32,27,68,29,39
"81 años (098)",34,21,13,24,13,11,10,8,2
"82 años (099)",55,28,27,30,18,12,25,10,15
"83 años (100)",55,37,18,36,21,15,19,16,3
"84 años (101)",39,19,20,20,10,10,19,9,10
"85 años (102)",71,35,36,41,23,18,30,12,18
"86 años (103)",44,27,17,26,14,12,18,13,5
"87 años (104)",41,22,19,27,15,12,14,7,7
"88 años (105)",19,9,10,13,4,9,6,5,1
"89 años (106)",16,11,5,9,5,4,7,6,1
"90 años (107)",33,17,16,14,7,7,19,10,9
"91 años (108)",8,4,4,5,2,3,3,2,1
"92 años (109)",6,5,1,4,3,1,2,2,
"93 años (110)",3,2,1,2,2,,1,,1
"94 años (111)",5,4,1,3,3,,2,1,1
"95 años (112)",14,9,5,8,6,2,6,3,3
"96 años (113)",4,2,2,2,1,1,2,1,1
"97 años (114)",6,2,4,5,2,3,1,,1
"98 y más años (115)",36,15,21,15,7,8,21,8,13
