"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Enseñanza (126)",303,275,,27,,1,
"Servicios sociales y de salud (127)",68,63,1,4,,,
"Otras activ. serv.comun.soc y personales (128)",69,31,7,25,,6,
"Hogares privados con servicio doméstico (129)",140,,,,,,140
"Actividad economica no especificada (131)",114,36,7,60,2,9,
,,,,,,,
"RURAL (132)",9741,304,1465,5917,148,1747,160
"Agric., ganadería, caza y silvicultura (133)",8216,,1180,5268,129,1639,
"Pesca (134)",2,1,,,,1,
"Explotación de minas y canteras (135)",24,2,16,4,,2,
"Industrias manufactureras (136)",224,2,46,161,2,13,
"Suministro de electricidad, gas y agua (137)",8,,4,2,1,1,
"Construcción (138)",160,2,108,28,14,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",213,17,2,181,,13,
"Venta, mant.y rep. veh.autom y motoc. (140)",13,,2,11,,,
"Comercio al por mayor (141)",9,,,9,,,
"Comercio al por menor (142)",191,17,,161,,13,
"Hoteles y restaurantes (143)",58,17,4,34,,3,
"Trans., almac. y comunicaciones (144)",88,13,9,65,1,,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",16,12,,4,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",51,40,11,,,,
"Enseñanza (148)",136,120,,16,,,
"Servicios sociales y de salud (149)",26,20,3,3,,,
"Otras activ. serv.comun.soc y personales (150)",47,17,14,14,,2,
"Hogares privados con servicio doméstico (151)",160,,,,,,160
"Actividad economica no especificada (153)",311,40,68,137,1,65,
"Hombres (154)",8221,169,1203,5525,145,1168,11
"Agric., ganadería, caza y silvicultura (155)",7303,,958,5088,127,1130,
"Pesca (156)",2,1,,,,1,
"Explotación de minas y canteras (157)",21,2,14,3,,2,
"Industrias manufactureras (158)",167,2,31,124,1,9,
"Suministro de electricidad, gas y agua (159)",8,,4,2,1,1,
"Construcción (160)",159,1,108,28,14,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",128,8,2,114,,4,
"Venta, mant.y rep. veh.autom y motoc. (162)",13,,2,11,,,
"Comercio al por mayor (163)",8,,,8,,,
"Comercio al por menor (164)",107,8,,95,,4,
"Hoteles y restaurantes (165)",10,3,2,5,,,
"Trans., almac. y comunicaciones (166)",79,8,7,63,1,,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",10,7,,3,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",40,30,10,,,,
"Enseñanza (170)",74,66,,8,,,
"Servicios sociales y de salud (171)",6,3,,3,,,
"Otras activ. serv.comun.soc y personales (172)",39,11,14,12,,2,
"Hogares privados con servicio doméstico (173)",11,,,,,,11
"Actividad economica no especificada (175)",163,26,53,72,1,11,
"Mujeres (176)",1520,135,262,392,3,579,149
"Agric., ganadería, caza y silvicultura (177)",913,,222,180,2,509,
"Explotación de minas y canteras (179)",3,,2,1,,,
"Industrias manufactureras (180)",57,,15,37,1,4,
"Construcción (182)",1,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",85,9,,67,,9,
"Comercio al por mayor (185)",1,,,1,,,
"Comercio al por menor (186)",84,9,,66,,9,
"Hoteles y restaurantes (187)",48,14,2,29,,3,
"Trans., almac. y comunicaciones (188)",9,5,2,2,,,
"Activid.inmobil., empres. y alquileres (190)",6,5,,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",11,10,1,,,,
"Enseñanza (192)",62,54,,8,,,
"Servicios sociales y de salud (193)",20,17,3,,,,
"Otras activ. serv.comun.soc y personales (194)",8,6,,2,,,
"Hogares privados con servicio doméstico (195)",149,,,,,,149
"Actividad economica no especificada (197)",148,14,15,65,,54,
