"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",155,74,81,103,49,54,52,25,27
"38 años (049)",148,69,79,103,46,57,45,23,22
"39 años (050)",113,49,64,80,37,43,33,12,21
"De 40 a 44 años (051)",643,305,338,430,211,219,213,94,119
"40 años (052)",151,68,83,106,50,56,45,18,27
"41 años (053)",98,50,48,66,33,33,32,17,15
"42 años (054)",145,64,81,103,51,52,42,13,29
"43 años (055)",99,37,62,71,26,45,28,11,17
"44 años (056)",150,86,64,84,51,33,66,35,31
"De 45 a 49 años (057)",531,248,283,370,171,199,161,77,84
"45 años (058)",110,49,61,78,32,46,32,17,15
"46 años (059)",104,41,63,74,32,42,30,9,21
"47 años (060)",112,55,57,75,36,39,37,19,18
"48 años (061)",116,60,56,76,41,35,40,19,21
"49 años (062)",89,43,46,67,30,37,22,13,9
"De 50 a 54 años (063)",420,196,224,280,127,153,140,69,71
"50 años (064)",98,37,61,66,27,39,32,10,22
"51 años (065)",62,27,35,44,20,24,18,7,11
"52 años (066)",89,44,45,56,25,31,33,19,14
"53 años (067)",70,35,35,46,23,23,24,12,12
"54 años (068)",101,53,48,68,32,36,33,21,12
"De 55 a 59 años (069)",397,183,214,246,112,134,151,71,80
"55 años (070)",95,42,53,62,27,35,33,15,18
"56 años (071)",86,36,50,50,21,29,36,15,21
"57 años (072)",81,38,43,54,25,29,27,13,14
"58 años (073)",73,31,42,46,20,26,27,11,16
"59 años (074)",62,36,26,34,19,15,28,17,11
"De 60 a 64 años (075)",345,160,185,199,87,112,146,73,73
"60 años (076)",98,45,53,59,27,32,39,18,21
"61 años (077)",66,28,38,37,16,21,29,12,17
"62 años (078)",76,41,35,39,22,17,37,19,18
"63 años (079)",60,21,39,37,11,26,23,10,13
"64 años (080)",45,25,20,27,11,16,18,14,4
"De 65 y más años (081)",955,385,570,645,254,391,310,131,179
"65 años (082)",63,29,34,39,20,19,24,9,15
"66 años (083)",46,19,27,36,17,19,10,2,8
"67 años (084)",56,24,32,40,15,25,16,9,7
"68 años (085)",74,36,38,47,23,24,27,13,14
"69 años (086)",47,15,32,31,6,25,16,9,7
"70 años (087)",83,27,56,56,14,42,27,13,14
"71 años (088)",32,11,21,21,7,14,11,4,7
"72 años (089)",63,28,35,44,17,27,19,11,8
"73 años (090)",34,15,19,27,12,15,7,3,4
"74 años (091)",35,10,25,22,9,13,13,1,12
"75 años (092)",46,17,29,29,9,20,17,8,9
"76 años (093)",31,12,19,15,7,8,16,5,11
"77 años (094)",45,25,20,29,15,14,16,10,6
"78 años (095)",53,22,31,36,14,22,17,8,9
"79 años (096)",20,9,11,13,6,7,7,3,4
"80 años (097)",35,8,27,21,4,17,14,4,10
"81 años (098)",13,7,6,10,5,5,3,2,1
"82 años (099)",26,13,13,20,11,9,6,2,4
"83 años (100)",18,12,6,14,10,4,4,2,2
"84 años (101)",14,8,6,14,8,6,,,
"85 años (102)",31,14,17,21,8,13,10,6,4
"86 años (103)",16,6,10,12,5,7,4,1,3
"87 años (104)",14,4,10,10,3,7,4,1,3
"88 años (105)",12,3,9,10,3,7,2,,2
"89 años (106)",9,2,7,3,,3,6,2,4
"90 años (107)",7,,7,4,,4,3,,3
"91 años (108)",5,,5,4,,4,1,,1
"92 años (109)",8,3,5,6,2,4,2,1,1
"93 años (110)",1,,1,,,,1,,1
"95 años (112)",5,1,4,2,,2,3,1,2
"96 años (113)",2,1,1,2,1,1,,,
"97 años (114)",2,,2,2,,2,,,
"98 y más años (115)",9,4,5,5,3,2,4,1,3
