"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",1953,19,516,807,506,105
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",24,,2,5,17,
"Profes., científicos e intelectuales (038)",661,,78,413,164,6
"Técnicos de nivel medio y trab. asimilados (039)",77,,17,30,27,3
"Jefes y empleados de oficina (040)",102,,20,36,46,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",273,1,90,80,76,26
"Agricult. trabaj. calif.agrop. y pesqueros (042)",198,1,54,62,56,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",68,,24,20,21,3
"Obreros construc., conf., papel, fab., instr. (044)",100,,33,43,21,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",346,17,159,86,61,23
"Otra (046)",11,,2,7,2,
"Ocupación no especificada (047)",93,,37,25,15,16
"Hombres (048)",1236,14,307,506,337,72
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",16,,2,2,12,
"Profes., científicos e intelectuales (050)",380,,37,236,101,6
"Técnicos de nivel medio y trab. asimilados (051)",55,,16,25,12,2
"Jefes y empleados de oficina (052)",63,,7,24,32,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",133,1,46,31,41,14
"Agricult. trabaj. calif.agrop. y pesqueros (054)",182,1,48,57,53,23
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",64,,22,19,20,3
"Obreros construc., conf., papel, fab., instr. (056)",100,,33,43,21,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",184,12,74,50,35,13
"Otra (058)",11,,2,7,2,
"Ocupación no especificada (059)",48,,20,12,8,8
"Mujeres (060)",717,5,209,301,169,33
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",8,,,3,5,
"Profes., científicos e intelectuales (062)",281,,41,177,63,
"Técnicos de nivel medio y trab. asimilados (063)",22,,1,5,15,1
"Jefes y empleados de oficina (064)",39,,13,12,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",140,,44,49,35,12
"Agricult. trabaj. calif.agrop. y pesqueros (066)",16,,6,5,3,2
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",4,,2,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",162,5,85,36,26,10
"Ocupación no especificada (071)",45,,17,13,7,8
,,,,,,
"RURAL (072)",3938,58,1188,1354,992,346
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",5,,1,1,3,
"Profes., científicos e intelectuales (074)",231,,38,146,45,2
"Técnicos de nivel medio y trab. asimilados (075)",21,2,8,9,2,
"Jefes y empleados de oficina (076)",45,,8,26,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",45,,19,17,7,2
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1680,5,402,560,511,202
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",134,,49,43,35,7
"Obreros construc., conf., papel, fab., instr. (080)",99,,27,38,30,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1601,51,611,485,331,123
"Ocupación no especificada (083)",77,,25,29,17,6
"Hombres (084)",3387,40,1005,1161,883,298
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,1,,3,
"Profes., científicos e intelectuales (086)",164,,20,107,35,2
"Técnicos de nivel medio y trab. asimilados (087)",16,2,4,8,2,
"Jefes y empleados de oficina (088)",30,,6,16,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",18,,9,6,2,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1621,3,384,543,495,196
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",116,,40,39,30,7
"Obreros construc., conf., papel, fab., instr. (092)",98,,26,38,30,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1283,35,505,391,267,85
"Ocupación no especificada (095)",37,,10,13,11,3
"Mujeres (096)",551,18,183,193,109,48
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",67,,18,39,10,
"Técnicos de nivel medio y trab. asimilados (099)",5,,4,1,,
"Jefes y empleados de oficina (100)",15,,2,10,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",27,,10,11,5,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",59,2,18,17,16,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",18,,9,4,5,
"Obreros construc., conf., papel, fab., instr. (104)",1,,1,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",318,16,106,94,64,38
"Ocupación no especificada (107)",40,,15,16,6,3
