"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por menor (124)",228,12,,173,4,39,,
"Hoteles y restaurantes (125)",68,11,,45,,12,,
"Trans., almac. y comunicaciones (126)",6,2,,4,,,,
"Intermediación financiera (127)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (128)",18,16,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",29,26,3,,,,,
"Enseñanza (130)",166,142,,24,,,,
"Servicios sociales y de salud (131)",61,61,,,,,,
"Otras activ. serv.comun.soc y personales (132)",26,14,,10,,2,,
"Hogares privados con servicio doméstico (133)",18,,,,,,18,
"Actividad economica no especificada (135)",124,27,2,64,1,30,,
,,,,,,,,
"RURAL (136)",6068,224,676,3200,87,1572,23,286
"Agric., ganadería, caza y silvicultura (137)",4662,2,321,2834,59,1446,,
"Pesca (138)",2,2,,,,,,
"Explotación de minas y canteras (139)",160,35,123,1,1,,,
"Industrias manufactureras (140)",79,2,45,28,2,2,,
"Suministro de electricidad, gas y agua (141)",2,1,1,,,,,
"Construcción (142)",129,,109,9,3,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",185,8,,142,10,25,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",2,,,2,,,,
"Comercio al por mayor (145)",4,,,4,,,,
"Comercio al por menor (146)",179,8,,136,10,25,,
"Hoteles y restaurantes (147)",45,3,3,27,7,5,,
"Trans., almac. y comunicaciones (148)",28,8,6,13,1,,,
"Activid.inmobil., empres. y alquileres (150)",20,12,8,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",29,15,14,,,,,
"Enseñanza (152)",125,85,,39,,1,,
"Servicios sociales y de salud (153)",15,14,,1,,,,
"Otras activ. serv.comun.soc y personales (154)",15,8,4,3,,,,
"Hogares privados con servicio doméstico (155)",23,,,,,,23,
"Actividad economica no especificada (157)",263,29,42,103,4,85,,
"Desocupado (158)",286,,,,,,,286
"Hombres (159)",4003,162,593,2346,58,588,1,255
"Agric., ganadería, caza y silvicultura (160)",3022,2,257,2167,43,553,,
"Pesca (161)",2,2,,,,,,
"Explotación de minas y canteras (162)",155,30,123,1,1,,,
"Industrias manufactureras (163)",68,2,43,20,2,1,,
"Suministro de electricidad, gas y agua (164)",2,1,1,,,,,
"Construcción (165)",128,,108,9,3,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",74,5,,56,4,9,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",2,,,2,,,,
"Comercio al por mayor (168)",2,,,2,,,,
"Comercio al por menor (169)",70,5,,52,4,9,,
"Hoteles y restaurantes (170)",8,,1,5,2,,,
"Trans., almac. y comunicaciones (171)",28,8,6,13,1,,,
"Activid.inmobil., empres. y alquileres (173)",18,10,8,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",23,11,12,,,,,
"Enseñanza (175)",91,62,,29,,,,
"Servicios sociales y de salud (176)",6,5,,1,,,,
"Otras activ. serv.comun.soc y personales (177)",12,6,4,2,,,,
"Hogares privados con servicio doméstico (178)",1,,,,,,1,
"Actividad economica no especificada (180)",110,18,30,43,2,17,,
"Desocupado (181)",255,,,,,,,255
"Mujeres (182)",2065,62,83,854,29,984,22,31
"Agric., ganadería, caza y silvicultura (183)",1640,,64,667,16,893,,
"Explotación de minas y canteras (185)",5,5,,,,,,
"Industrias manufactureras (186)",11,,2,8,,1,,
"Construcción (188)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",111,3,,86,6,16,,
"Comercio al por mayor (191)",2,,,2,,,,
"Comercio al por menor (192)",109,3,,84,6,16,,
"Hoteles y restaurantes (193)",37,3,2,22,5,5,,
"Activid.inmobil., empres. y alquileres (196)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",6,4,2,,,,,
"Enseñanza (198)",34,23,,10,,1,,
"Servicios sociales y de salud (199)",9,9,,,,,,
"Otras activ. serv.comun.soc y personales (200)",3,2,,1,,,,
"Hogares privados con servicio doméstico (201)",22,,,,,,22,
"Actividad economica no especificada (203)",153,11,12,60,2,68,,
