"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",364,,97,207,5,55,,
"Obreros construc.,conf.,papel, fab., instr. (099)",423,12,152,240,4,15,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2504,27,524,147,,1797,9,
"Otra (101)",7,7,,,,,,
"Ocupación no especificada (102)",115,10,7,79,,19,,
"Desocupado (103)",501,,,,,,,501
"Mujeres (104)",7684,105,330,3116,16,3917,87,113
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,6,,,,,,
"Profes., científicos e intelectuales (106)",43,34,,9,,,,
"Técnicos de nivel medio y trab. asimilados (107)",11,7,,4,,,,
"Jefes y empleados de oficina (108)",19,19,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",239,18,,179,,42,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",2467,,,2454,12,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",285,,15,224,1,45,,
"Obreros construc.,conf.,papel, fab., instr. (112)",12,,3,7,,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",4278,15,310,87,,3779,87,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",210,5,2,152,3,48,,
"Desocupado (116)",113,,,,,,,113
