"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",239,,80,143,6,10,,
"Obreros construc.,conf.,papel, fab., instr. (099)",623,69,248,280,12,14,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1701,46,630,64,,946,15,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",62,5,7,26,,24,,
"Desocupado (103)",197,,,,,,,197
"Mujeres (104)",2234,213,91,938,15,834,76,67
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",88,64,,23,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",37,25,,11,,,1,
"Jefes y empleados de oficina (108)",32,32,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",290,41,3,214,2,29,1,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",462,,,452,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",42,,11,28,,3,,
"Obreros construc.,conf.,papel, fab., instr. (112)",17,1,5,9,2,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",976,25,70,117,,690,74,
"Ocupación no especificada (115)",220,22,2,84,1,111,,
"Desocupado (116)",67,,,,,,,67
