"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"33 años (043)",1067,567,500,502,271,231,565,296,269
"34 años (044)",978,514,464,430,236,194,548,278,270
"De 35 a 39 años (045)",5062,2580,2482,2329,1202,1127,2733,1378,1355
"35 años (046)",1110,571,539,517,276,241,593,295,298
"36 años (047)",960,451,509,439,198,241,521,253,268
"37 años (048)",1088,566,522,484,251,233,604,315,289
"38 años (049)",1070,577,493,501,279,222,569,298,271
"39 años (050)",834,415,419,388,198,190,446,217,229
"De 40 a 44 años (051)",4407,2250,2157,1855,924,931,2552,1326,1226
"40 años (052)",1250,644,606,550,256,294,700,388,312
"41 años (053)",675,352,323,269,140,129,406,212,194
"42 años (054)",962,501,461,418,217,201,544,284,260
"43 años (055)",767,386,381,298,150,148,469,236,233
"44 años (056)",753,367,386,320,161,159,433,206,227
"De 45 a 49 años (057)",3535,1762,1773,1528,794,734,2007,968,1039
"45 años (058)",886,446,440,380,201,179,506,245,261
"46 años (059)",684,328,356,300,143,157,384,185,199
"47 años (060)",715,374,341,285,159,126,430,215,215
"48 años (061)",729,363,366,319,160,159,410,203,207
"49 años (062)",521,251,270,244,131,113,277,120,157
"De 50 a 54 años (063)",2536,1271,1265,1046,536,510,1490,735,755
"50 años (064)",743,382,361,349,197,152,394,185,209
"51 años (065)",344,182,162,128,67,61,216,115,101
"52 años (066)",565,280,285,212,121,91,353,159,194
"53 años (067)",404,186,218,168,67,101,236,119,117
"54 años (068)",480,241,239,189,84,105,291,157,134
"De 55 a 59 años (069)",2179,1105,1074,805,422,383,1374,683,691
"55 años (070)",507,250,257,189,96,93,318,154,164
"56 años (071)",498,264,234,180,95,85,318,169,149
"57 años (072)",418,211,207,168,78,90,250,133,117
"58 años (073)",461,225,236,154,86,68,307,139,168
"59 años (074)",295,155,140,114,67,47,181,88,93
"De 60 a 64 años (075)",1644,772,872,562,261,301,1082,511,571
"60 años (076)",582,253,329,195,81,114,387,172,215
"61 años (077)",213,114,99,84,46,38,129,68,61
"62 años (078)",346,161,185,113,60,53,233,101,132
"63 años (079)",234,120,114,77,34,43,157,86,71
"64 años (080)",269,124,145,93,40,53,176,84,92
"De 65 y más años (081)",4267,2000,2267,1348,607,741,2919,1393,1526
"65 años (082)",455,194,261,146,61,85,309,133,176
"66 años (083)",243,116,127,86,40,46,157,76,81
"67 años (084)",275,146,129,106,54,52,169,92,77
"68 años (085)",308,147,161,105,43,62,203,104,99
"69 años (086)",180,94,86,57,30,27,123,64,59
"70 años (087)",403,178,225,130,53,77,273,125,148
"71 años (088)",123,63,60,43,22,21,80,41,39
"72 años (089)",217,112,105,69,36,33,148,76,72
"73 años (090)",152,73,79,52,29,23,100,44,56
"74 años (091)",146,69,77,48,19,29,98,50,48
"75 años (092)",303,131,172,100,44,56,203,87,116
"76 años (093)",144,61,83,41,25,16,103,36,67
"77 años (094)",143,76,67,42,21,21,101,55,46
"78 años (095)",188,101,87,59,31,28,129,70,59
"79 años (096)",90,50,40,23,13,10,67,37,30
"80 años (097)",244,108,136,66,23,43,178,85,93
"81 años (098)",43,18,25,9,2,7,34,16,18
"82 años (099)",52,19,33,14,5,9,38,14,24
"83 años (100)",39,13,26,5,3,2,34,10,24
"84 años (101)",40,18,22,11,3,8,29,15,14
"85 años (102)",103,50,53,32,12,20,71,38,33
"86 años (103)",31,16,15,7,3,4,24,13,11
"87 años (104)",44,19,25,13,4,9,31,15,16
"88 años (105)",37,17,20,12,4,8,25,13,12
"89 años (106)",32,16,16,9,6,3,23,10,13
"90 años (107)",63,23,40,15,4,11,48,19,29
"91 años (108)",9,5,4,2,1,1,7,4,3
"92 años (109)",10,7,3,2,1,1,8,6,2
"93 años (110)",5,3,2,2,1,1,3,2,1
"94 años (111)",8,3,5,2,1,1,6,2,4
"95 años (112)",13,6,7,4,1,3,9,5,4
"96 años (113)",8,4,4,1,,1,7,4,3
"97 años (114)",4,2,2,2,1,1,2,1,1
"98 y más años (115)",112,42,70,33,11,22,79,31,48
